gpsTOW,gloTOW,bdsTOW,qzssTOW,gpsTOWacc,gloTOWacc,bdsTOWacc,qzssTOWacc,towSet,gnssId,svId,cNo,mpathIndic,dopplerMS,dopplerHz,wholeChips,fracChips,codePhase,intCodePhase,pseuRangeRMS
441550000,452332000,441536000,441550000,0,0,0,0,0,2,2,41,1,1669,1754,700,745,1436494,0,0
441550000,452332000,441536000,441550000,0,0,0,0,0,2,36,44,1,5384,5659,2392,275,709852,2,0
441550000,452332000,441536000,441550000,0,0,0,0,0,2,18,27,1,8352,8778,4011,343,1931789,3,3
441550000,452332000,441536000,441550000,0,0,0,0,0,2,10,17,2,-3285,-3452,1847,311,1689826,1,25
441550000,452332000,441536000,441550000,0,0,0,0,0,0,11,25,1,-1018,-1070,521,406,1068866,0,22
441550000,452332000,441536000,441550000,0,0,0,0,0,0,25,41,1,-2985,-3137,124,612,255426,0,0
441550000,452332000,441536000,441550000,0,0,0,0,0,0,5,37,1,3451,3627,149,400,306253,0,0
441550000,452332000,441536000,441550000,0,0,0,0,0,0,21,43,1,-5388,-5663,469,26,961505,0,0
441550000,452332000,441536000,441550000,0,0,0,0,0,0,12,25,2,-10188,-10707,703,563,1442280,0,21
441550000,452332000,441536000,441550000,0,0,0,0,0,0,29,39,1,17267,18148,561,331,1150714,0,0
441560000,452342000,441546000,441560000,0,0,0,0,0,2,30,28,2,11744,12343,3340,472,556497,3,13
441560000,452342000,441546000,441560000,0,0,0,0,0,2,9,19,2,13041,13706,597,829,1225511,0,25
441560000,452342000,441546000,441560000,0,0,0,0,0,2,34,30,1,9870,10373,304,554,624310,0,1
441560000,452342000,441546000,441560000,0,0,0,0,0,2,25,25,1,-8632,-9073,1220,92,404036,1,17
441560000,452342000,441546000,441560000,0,0,0,0,0,2,4,19,2,2345,2465,2808,7,1562117,2,25
441560000,452342000,441546000,441560000,0,0,0,0,0,2,11,30,1,-995,-1045,3756,781,1409916,3,2
441560000,452342000,441546000,441560000,0,0,0,0,0,2,2,40,2,1648,1732,698,471,1431846,0,0
441560000,452342000,441546000,441560000,0,0,0,0,0,2,36,43,1,5384,5659,2384,937,694778,2,0
441560000,452342000,441546000,441560000,0,0,0,0,0,2,18,26,2,8280,8703,3999,981,1908466,3,7
441560000,452342000,441546000,441560000,0,0,0,0,0,2,6,16,3,8115,8529,429,575,880603,0,36
441560000,452342000,441546000,441560000,0,0,0,0,0,2,10,18,2,-3274,-3441,1851,777,1698957,1,25
441560000,452342000,441546000,441560000,0,0,0,0,0,0,13,25,1,18270,19202,318,97,652097,0,29
441560000,452342000,441546000,441560000,0,0,0,0,0,0,25,42,1,-3006,-3159,128,701,263805,0,0
441560000,452342000,441546000,441560000,0,0,0,0,0,0,5,37,1,3428,3603,144,711,296625,0,0
441560000,452342000,441546000,441560000,0,0,0,0,0,0,21,42,1,-5404,-5680,476,399,976601,0,0
441560000,452342000,441546000,441560000,0,0,0,0,0,0,12,21,1,-10163,-10681,717,447,1470748,0,29
441560000,452342000,441546000,441560000,0,0,0,0,0,0,29,37,1,17260,18140,537,776,1102406,0,0
441570000,452352000,441556000,441570000,0,0,0,0,0,2,30,28,1,11730,12329,3324,470,523693,3,11
441570000,452352000,441556000,441570000,0,0,0,0,0,2,9,13,2,12974,13636,580,17,1189037,0,27
441570000,452352000,441556000,441570000,0,0,0,0,0,2,34,29,1,9869,10373,291,80,596713,0,1
441570000,452352000,441556000,441570000,0,0,0,0,0,2,25,25,2,-8642,-9082,1231,912,428228,1,17
441570000,452352000,441556000,441570000,0,0,0,0,0,2,4,23,2,2293,2410,2804,908,1555720,2,25
441570000,452352000,441556000,441570000,0,0,0,0,0,2,11,30,1,-990,-1041,3758,122,1412696,3,3
441570000,452352000,441556000,441570000,0,0,0,0,0,2,2,40,1,1627,1710,696,232,1427266,0,0
441570000,452352000,441556000,441570000,0,0,0,0,0,2,36,43,1,5385,5659,2377,578,679709,2,0
441570000,452352000,441556000,441570000,0,0,0,0,0,2,18,26,2,8211,8630,3988,786,1885527,3,17
441570000,452352000,441556000,441570000,0,0,0,0,0,2,6,18,2,8063,8475,418,607,858117,0,25
441570000,452352000,441556000,441570000,0,0,0,0,0,2,10,19,2,-3301,-3469,1856,262,1708176,1,25
441570000,452352000,441556000,441570000,0,0,0,0,0,0,11,23,1,-1048,-1101,524,171,1074544,0,27
441570000,452352000,441556000,441570000,0,0,0,0,0,0,13,27,1,18223,19152,293,203,601058,0,19
441570000,452352000,441556000,441570000,0,0,0,0,0,0,25,42,1,-3028,-3183,132,825,272252,0,0
441570000,452352000,441556000,441570000,0,0,0,0,0,0,5,38,1,3407,3581,140,32,287066,0,0
441570000,452352000,441556000,441570000,0,0,0,0,0,0,21,42,1,-5421,-5698,483,796,991746,0,0
441570000,452352000,441556000,441570000,0,0,0,0,0,0,29,34,1,17245,18125,514,212,1054127,0,0
441580000,452362000,441566000,441580000,0,0,0,0,0,2,30,29,1,11711,12309,3308,474,490901,3,14
441580000,452362000,441566000,441580000,0,0,0,0,0,2,34,27,1,9869,10372,277,617,569086,0,3
441580000,452362000,441566000,441580000,0,0,0,0,0,2,25,26,2,-8648,-9089,1243,764,452532,1,17
441580000,452362000,441566000,441580000,0,0,0,0,0,2,4,23,2,2256,2371,2801,770,1549295,2,25
441580000,452362000,441566000,441580000,0,0,0,0,0,2,11,31,1,-997,-1048,3759,485,1415473,3,2
441580000,452362000,441566000,441580000,0,0,0,0,0,2,2,40,1,1604,1686,694,23,1422749,0,0
441580000,452362000,441566000,441580000,0,0,0,0,0,2,36,43,1,5383,5657,2370,222,664646,2,0
441580000,452362000,441566000,441580000,0,0,0,0,0,2,18,25,2,8137,8552,3977,586,1862576,3,15
441580000,452362000,441566000,441580000,0,0,0,0,0,2,6,14,2,8147,8563,407,611,835576,0,27
441580000,452362000,441566000,441580000,0,0,0,0,0,2,10,21,2,-3301,-3469,1860,795,1717445,1,25
441580000,452362000,441566000,441580000,0,0,0,0,0,0,11,28,1,-1036,-1089,525,596,1077446,0,12
441580000,452362000,441566000,441580000,0,0,0,0,0,0,13,25,1,18208,19137,268,298,549998,0,19
441580000,452362000,441566000,441580000,0,0,0,0,0,0,25,42,1,-3054,-3210,136,979,280762,0,0
441580000,452362000,441566000,441580000,0,0,0,0,0,0,5,38,1,3383,3555,135,410,277572,0,0
441580000,452362000,441566000,441580000,0,0,0,0,0,0,21,41,1,-5438,-5715,491,190,1006932,0,0
441580000,452362000,441566000,441580000,0,0,0,0,0,0,29,29,2,17232,18111,490,670,1005843,0,2
441590000,452372000,441576000,441590000,0,0,0,0,0,2,30,30,2,11691,12288,3292,501,458155,3,15
441590000,452372000,441576000,441590000,0,0,0,0,0,2,9,18,2,13003,13666,544,62,1115326,0,25
441590000,452372000,441576000,441590000,0,0,0,0,0,2,34,27,2,9868,10371,264,126,541454,0,5
441590000,452372000,441576000,441590000,0,0,0,0,0,2,25,25,2,-8656,-9098,1255,595,476792,1,17
441590000,452372000,441576000,441590000,0,0,0,0,0,2,4,25,2,2261,2377,2798,699,1543002,2,17
441590000,452372000,441576000,441590000,0,0,0,0,0,2,11,31,1,-998,-1049,3760,862,1418277,3,2
441590000,452372000,441576000,441590000,0,0,0,0,0,2,2,39,1,1582,1663,691,863,1418281,0,0
441590000,452372000,441576000,441590000,0,0,0,0,0,2,36,43,1,5380,5655,2362,889,649582,2,0
441590000,452372000,441576000,441590000,0,0,0,0,0,2,18,19,2,8065,8476,3966,525,1839905,3,25
441590000,452372000,441576000,441590000,0,0,0,0,0,2,10,21,2,-3296,-3465,1865,274,1726650,1,25
441590000,452372000,441576000,441590000,0,0,0,0,0,0,11,26,1,-1043,-1096,526,988,1080281,0,15
441590000,452372000,441576000,441590000,0,0,0,0,0,0,13,20,1,18232,19162,243,379,498909,0,28
441590000,452372000,441576000,441590000,0,0,0,0,0,0,25,42,1,-3077,-3234,141,142,289335,0,0
441590000,452372000,441576000,441590000,0,0,0,0,0,0,5,40,1,3359,3530,130,819,268142,0,0
441590000,452372000,441576000,441590000,0,0,0,0,0,0,21,41,1,-5455,-5733,498,633,1022170,0,0
441590000,452372000,441576000,441590000,0,0,0,0,0,0,29,28,1,17225,18103,467,118,957589,0,1
441600000,452382000,441586000,441600000,0,0,0,0,0,2,30,30,1,11681,12277,3276,542,425436,3,2
441600000,452382000,441586000,441600000,0,0,0,0,0,2,9,22,2,13003,13666,526,312,1078927,0,25
441600000,452382000,441586000,441600000,0,0,0,0,0,2,34,27,1,9871,10375,250,673,513848,0,3
441600000,452382000,441586000,441600000,0,0,0,0,0,2,25,25,1,-8674,-9117,1267,370,500942,1,17
441600000,452382000,441586000,441600000,0,0,0,0,0,2,4,25,2,2227,2340,2795,669,1536792,2,18
441600000,452382000,441586000,441600000,0,0,0,0,0,2,11,31,2,-994,-1045,3762,212,1421076,3,2
441600000,452382000,441586000,441600000,0,0,0,0,0,2,2,38,2,1563,1642,689,708,1413871,0,0
441600000,452382000,441586000,441600000,0,0,0,0,0,2,36,44,1,5383,5657,2355,534,634520,2,0
441600000,452382000,441586000,441600000,0,0,0,0,0,2,18,18,3,7992,8399,3955,557,1817417,3,62
441600000,452382000,441586000,441600000,0,0,0,0,0,2,10,20,2,-3276,-3443,1869,773,1735850,1,25
441600000,452382000,441586000,441600000,0,0,0,0,0,0,11,27,1,-1049,-1103,528,383,1083168,0,12
441600000,452382000,441586000,441600000,0,0,0,0,0,0,25,42,1,-3099,-3257,145,360,297971,0,0
441600000,452382000,441586000,441600000,0,0,0,0,0,0,5,40,1,3337,3507,126,234,258769,0,0
441600000,452382000,441586000,441600000,0,0,0,0,0,0,21,40,1,-5472,-5751,506,73,1037448,0,0
441600000,452382000,441586000,441600000,0,0,0,0,0,0,29,36,1,17213,18091,443,644,909442,0,0
441610000,452392000,441596000,441610000,0,0,0,0,0,2,30,30,1,11668,12263,3260,612,392777,3,2
441610000,452392000,441596000,441610000,0,0,0,0,0,2,9,23,2,12971,13633,508,601,1042605,0,25
441610000,452392000,441596000,441610000,0,0,0,0,0,2,34,26,1,9870,10374,237,187,486225,0,5
441610000,452392000,441596000,441610000,0,0,0,0,0,2,25,25,2,-8670,-9113,1279,190,525182,1,18
441610000,452392000,441596000,441610000,0,0,0,0,0,2,4,25,2,2203,2316,2792,662,1530629,2,17
441610000,452392000,441596000,441610000,0,0,0,0,0,2,11,31,2,-997,-1048,3763,570,1423844,3,3
441610000,452392000,441596000,441610000,0,0,0,0,0,2,2,36,2,1541,1619,687,581,1409515,0,0
441610000,452392000,441596000,441610000,0,0,0,0,0,2,36,44,1,5382,5656,2348,177,619456,2,0
441610000,452392000,441596000,441610000,0,0,0,0,0,2,18,24,2,7916,8319,3944,848,1795451,3,19
441610000,452392000,441596000,441610000,0,0,0,0,0,2,6,9,2,8014,8423,374,965,768633,0,27
441610000,452392000,441596000,441610000,0,0,0,0,0,2,10,22,2,-3312,-3481,1874,305,1745164,1,25
441610000,452392000,441596000,441610000,0,0,0,0,0,0,11,30,1,-1052,-1106,529,874,1086201,0,14
441610000,452392000,441596000,441610000,0,0,0,0,0,0,13,21,1,18220,19149,193,925,397503,0,38
441610000,452392000,441596000,441610000,0,0,0,0,0,0,25,43,1,-3121,-3280,149,609,306671,0,0
441610000,452392000,441596000,441610000,0,0,0,0,0,0,5,40,1,3316,3485,121,705,249462,0,0
441610000,452392000,441596000,441610000,0,0,0,0,0,0,21,40,1,-5487,-5766,513,560,1052773,0,0
441610000,452392000,441596000,441610000,0,0,0,0,0,0,12,22,2,-10258,-10781,787,461,1614275,0,28
441610000,452392000,441596000,441610000,0,0,0,0,0,0,29,39,1,17202,18080,420,156,861313,0,0
441620000,452402000,441606000,441620000,0,0,0,0,0,2,30,29,1,11647,12241,3244,708,360168,3,1
441620000,452402000,441606000,441620000,0,0,0,0,0,2,9,25,2,12960,13621,490,980,1006463,0,25
441620000,452402000,441606000,441620000,0,0,0,0,0,2,34,27,2,9869,10373,223,752,458657,0,17
441620000,452402000,441606000,441620000,0,0,0,0,0,2,25,24,2,-8686,-9129,1291,66,549533,1,19
441620000,452402000,441606000,441620000,0,0,0,0,0,2,4,22,2,2183,2294,2789,652,1524458,2,25
441620000,452402000,441606000,441620000,0,0,0,0,0,2,11,31,2,-992,-1043,3764,932,1426618,3,2
441620000,452402000,441606000,441620000,0,0,0,0,0,2,2,36,2,1520,1597,685,488,1405229,0,0
441620000,452402000,441606000,441620000,0,0,0,0,0,2,36,43,1,5380,5654,2340,845,604392,2,0
441620000,452402000,441606000,441620000,0,0,0,0,0,0,11,31,1,-1062,-1116,531,301,1089154,0,3
441620000,452402000,441606000,441620000,0,0,0,0,0,0,13,20,2,18134,19059,169,138,346728,0,28
441620000,452402000,441606000,441620000,0,0,0,0,0,0,25,43,1,-3145,-3306,153,892,315438,0,0
441620000,452402000,441606000,441620000,0,0,0,0,0,0,5,41,1,3292,3460,117,185,240221,0,0
441620000,452402000,441606000,441620000,0,0,0,0,0,0,21,40,1,-5503,-5784,521,48,1068148,0,0
441620000,452402000,441606000,441620000,0,0,0,0,0,0,12,24,1,-10257,-10780,801,411,1642876,0,27
441620000,452402000,441606000,441620000,0,0,0,0,0,0,29,40,1,17192,18069,396,698,813199,0,0
441620000,452402000,441606000,441620000,0,0,0,0,0,0,6,20,1,-6283,-6604,1012,510,2075623,0,27
441630000,452412000,441616000,441630000,0,0,0,0,0,2,30,30,1,11631,12224,3228,823,327599,3,3
441630000,452412000,441616000,441630000,0,0,0,0,0,2,9,25,2,12958,13619,473,278,970208,0,17
441630000,452412000,441616000,441630000,0,0,0,0,0,2,34,25,1,9873,10377,210,268,431039,0,17
441630000,452412000,441616000,441630000,0,0,0,0,0,2,25,25,2,-8694,-9138,1302,973,573900,1,18
441630000,452412000,441616000,441630000,0,0,0,0,0,2,4,21,2,2157,2267,2786,658,1518319,2,25
441630000,452412000,441616000,441630000,0,0,0,0,0,2,11,32,1,-999,-1050,3766,273,1429400,3,2
441630000,452412000,441616000,441630000,0,0,0,0,0,2,2,38,1,1496,1572,683,429,1401012,0,0
441630000,452412000,441616000,441630000,0,0,0,0,0,2,36,43,1,5379,5654,2333,491,589334,2,0
441630000,452412000,441616000,441630000,0,0,0,0,0,0,11,33,1,-1067,-1122,532,767,1092138,0,0
441630000,452412000,441616000,441630000,0,0,0,0,0,0,25,43,1,-3169,-3330,158,181,324264,0,0
441630000,452412000,441616000,441630000,0,0,0,0,0,0,5,41,1,3268,3435,112,719,231042,0,0
441630000,452412000,441616000,441630000,0,0,0,0,0,0,21,40,1,-5520,-5802,528,581,1083565,0,0
441630000,452412000,441616000,441630000,0,0,0,0,0,0,12,25,1,-10276,-10801,815,401,1671556,0,22
441630000,452412000,441616000,441630000,0,0,0,0,0,0,29,41,1,17178,18055,373,230,765112,0,0
441640000,452422000,441626000,441640000,0,0,0,0,0,2,30,31,1,11619,12212,3212,966,295084,3,2
441640000,452422000,441626000,441640000,0,0,0,0,0,2,9,25,2,12949,13609,455,588,933929,0,17
441640000,452422000,441626000,441640000,0,0,0,0,0,2,34,25,2,9868,10372,196,771,403344,0,17
441640000,452422000,441626000,441640000,0,0,0,0,0,2,25,24,2,-8694,-9138,1314,893,598339,1,19
441640000,452422000,441626000,441640000,0,0,0,0,0,2,4,20,1,2162,2272,2783,683,1512221,2,25
441640000,452422000,441626000,441640000,0,0,0,0,0,2,11,32,2,-994,-1045,3767,646,1432195,3,2
441640000,452422000,441626000,441640000,0,0,0,0,0,2,2,39,2,1478,1553,681,401,1396855,0,0
441640000,452422000,441626000,441640000,0,0,0,0,0,2,36,44,1,5381,5656,2326,137,574275,2,0
441640000,452422000,441626000,441640000,0,0,0,0,0,0,11,32,1,-1070,-1125,534,217,1095136,0,2
441640000,452422000,441626000,441640000,0,0,0,0,0,0,15,21,1,20982,22052,753,528,1544709,0,30
441640000,452422000,441626000,441640000,0,0,0,0,0,0,25,43,1,-3189,-3352,162,527,333156,0,0
441640000,452422000,441626000,441640000,0,0,0,0,0,0,5,42,1,3247,3413,108,261,221923,0,0
441640000,452422000,441626000,441640000,0,0,0,0,0,0,21,39,1,-5535,-5818,536,113,1099028,0,0
441640000,452422000,441626000,441640000,0,0,0,0,0,0,12,21,1,-10285,-10810,829,428,1700309,0,28
441640000,452422000,441626000,441640000,0,0,0,0,0,0,29,41,1,17171,18047,349,800,717054,0,0
441650000,452432000,441636000,441650000,0,0,0,0,0,2,30,31,1,11600,12191,3197,101,262603,3,2
441650000,452432000,441636000,441650000,0,0,0,0,0,2,9,23,2,12933,13592,437,956,897766,0,20
441650000,452432000,441636000,441650000,0,0,0,0,0,2,34,27,2,9873,10376,183,339,375830,0,14
441650000,452432000,441636000,441650000,0,0,0,0,0,2,25,23,2,-8720,-9164,1326,798,622749,1,25
441650000,452432000,441636000,441650000,0,0,0,0,0,2,4,22,2,2132,2240,2780,755,1506214,2,25
441650000,452432000,441636000,441650000,0,0,0,0,0,2,11,32,1,-993,-1043,3768,1002,1434958,3,2
441650000,452432000,441636000,441650000,0,0,0,0,0,2,2,39,2,1455,1529,679,396,1392745,0,0
441650000,452432000,441636000,441650000,0,0,0,0,0,2,36,44,1,5380,5655,2318,809,559221,2,0
441650000,452432000,441636000,441650000,0,0,0,0,0,2,6,23,2,7913,8317,331,359,679270,0,25
441650000,452432000,441636000,441650000,0,0,0,0,0,2,10,16,2,-3355,-3527,1892,228,1781909,1,31
441650000,452432000,441636000,441650000,0,0,0,0,0,0,11,31,1,-1080,-1135,535,693,1098140,0,3
441650000,452432000,441636000,441650000,0,0,0,0,0,0,15,24,1,20944,22013,724,953,1486111,0,27
441650000,452432000,441636000,441650000,0,0,0,0,0,0,25,43,1,-3213,-3376,166,903,342108,0,0
441650000,452432000,441636000,441650000,0,0,0,0,0,0,5,42,1,3223,3387,103,858,212869,0,0
441650000,452432000,441636000,441650000,0,0,0,0,0,0,21,39,1,-5553,-5836,543,692,1114537,0,0
441650000,452432000,441636000,441650000,0,0,0,0,0,0,29,41,1,17156,18031,326,359,669021,0,0
441660000,452442000,441646000,441660000,0,0,0,0,0,2,30,30,1,11587,12178,3181,276,230153,3,2
441660000,452442000,441646000,441660000,0,0,0,0,0,2,9,22,2,12942,13603,420,261,861524,0,25
441660000,452442000,441646000,441660000,0,0,0,0,0,2,34,27,2,9869,10372,169,841,348135,0,12
441660000,452442000,441646000,441660000,0,0,0,0,0,2,11,32,2,-996,-1047,3770,349,1437751,3,2
441660000,452442000,441646000,441660000,0,0,0,0,0,2,2,38,2,1433,1506,677,418,1388689,0,0
441660000,452442000,441646000,441660000,0,0,0,0,0,2,36,44,2,5379,5653,2311,457,544167,2,0
441660000,452442000,441646000,441660000,0,0,0,0,0,2,6,24,2,7885,8287,320,624,657251,0,26
441660000,452442000,441646000,441660000,0,0,0,0,0,2,10,15,2,-3257,-3423,1896,739,1791132,1,25
441660000,452442000,441646000,441660000,0,0,0,0,0,0,11,31,1,-1084,-1139,537,152,1101156,0,3
441660000,452442000,441646000,441660000,0,0,0,0,0,0,13,21,1,18145,19071,69,982,143418,0,27
441660000,452442000,441646000,441660000,0,0,0,0,0,0,15,27,2,20975,22044,696,398,1427599,0,19
441660000,452442000,441646000,441660000,0,0,0,0,0,0,25,43,1,-3236,-3401,171,286,351124,0,0
441660000,452442000,441646000,441660000,0,0,0,0,0,0,5,42,1,3201,3365,99,462,203876,0,0
441660000,452442000,441646000,441660000,0,0,0,0,0,0,21,40,1,-5568,-5852,551,269,1130091,0,0
441660000,452442000,441646000,441660000,0,0,0,0,0,0,29,41,1,17147,18021,302,959,621021,0,0
441670000,452452000,441656000,441670000,0,0,0,0,0,2,30,29,1,11571,12161,3165,474,197750,3,3
441670000,452452000,441656000,441670000,0,0,0,0,0,2,9,22,2,12904,13562,402,567,825237,0,25
441670000,452452000,441656000,441670000,0,0,0,0,0,2,34,28,1,9872,10375,156,376,320553,0,12
441670000,452452000,441656000,441670000,0,0,0,0,0,2,11,32,2,-994,-1045,3771,727,1440558,3,1
441670000,452452000,441656000,441670000,0,0,0,0,0,2,2,37,2,1415,1487,675,472,1384697,0,0
441670000,452452000,441656000,441670000,0,0,0,0,0,2,36,44,1,5379,5654,2304,105,529112,2,0
441670000,452452000,441656000,441670000,0,0,0,0,0,2,6,25,2,7875,8277,309,842,635137,0,22
441670000,452452000,441656000,441670000,0,0,0,0,0,2,10,14,2,-3331,-3501,1901,161,1800226,1,30
441670000,452452000,441656000,441670000,0,0,0,0,0,0,11,30,1,-1091,-1147,538,645,1104194,0,3
441670000,452452000,441656000,441670000,0,0,0,0,0,0,15,27,2,20972,22042,667,828,1369011,0,10
441670000,452452000,441656000,441670000,0,0,0,0,0,0,25,42,1,-3256,-3422,175,724,360201,0,0
441670000,452452000,441656000,441670000,0,0,0,0,0,0,5,42,1,3178,3340,95,98,194948,0,0
441670000,452452000,441656000,441670000,0,0,0,0,0,0,21,41,1,-5584,-5868,558,896,1145695,0,0
441670000,452452000,441656000,441670000,0,0,0,0,0,0,29,41,1,17136,18010,279,552,573057,0,0
441680000,452462000,441666000,441680000,0,0,0,0,0,2,30,29,1,11554,12144,3149,698,165399,3,0
441680000,452462000,441666000,441680000,0,0,0,0,0,2,5,14,2,16767,17622,247,18,506388,0,35
441680000,452462000,441666000,441680000,0,0,0,0,0,2,9,21,2,12927,13587,384,910,789024,0,25
441680000,452462000,441666000,441680000,0,0,0,0,0,2,34,29,2,9871,10374,142,907,292917,0,12
441680000,452462000,441666000,441680000,0,0,0,0,0,2,11,31,2,-995,-1046,3773,58,1443318,3,3
441680000,452462000,441666000,441680000,0,0,0,0,0,2,2,38,2,1393,1464,673,560,1380774,0,0
441680000,452462000,441666000,441680000,0,0,0,0,0,2,36,44,1,5379,5653,2296,777,514058,2,0
441680000,452462000,441666000,441680000,0,0,0,0,0,2,6,25,2,7851,8251,299,49,613050,0,17
441680000,452462000,441666000,441680000,0,0,0,0,0,2,10,14,2,-3272,-3438,1905,676,1809457,1,27
441680000,452462000,441666000,441680000,0,0,0,0,0,0,11,32,1,-1097,-1152,540,126,1107255,0,2
441680000,452462000,441666000,441680000,0,0,0,0,0,0,15,26,1,20969,22038,639,209,1310371,0,17
441680000,452462000,441666000,441680000,0,0,0,0,0,0,25,42,1,-3278,-3446,180,171,369344,0,0
441680000,452462000,441666000,441680000,0,0,0,0,0,0,5,42,1,3157,3318,90,791,186085,0,0
441680000,452462000,441666000,441680000,0,0,0,0,0,0,21,41,1,-5601,-5886,566,519,1161342,0,0
441680000,452462000,441666000,441680000,0,0,0,0,0,0,29,42,1,17124,17998,256,163,525128,0,0
441690000,452472000,441676000,441690000,0,0,0,0,0,2,30,28,1,11536,12124,3133,932,133068,3,5
441690000,452472000,441676000,441690000,0,0,0,0,0,2,9,16,2,12942,13602,367,256,752864,0,30
441690000,452472000,441676000,441690000,0,0,0,0,0,2,34,30,2,9870,10374,129,437,265326,0,10
441690000,452472000,441676000,441690000,0,0,0,0,0,2,11,30,2,-995,-1046,3774,412,1446078,3,3
441690000,452472000,441676000,441690000,0,0,0,0,0,2,2,39,1,1373,1443,671,678,1376910,0,0
441690000,452472000,441676000,441690000,0,0,0,0,0,2,36,44,1,5377,5651,2289,428,499009,2,0
441690000,452472000,441676000,441690000,0,0,0,0,0,2,18,24,2,7331,7705,3861,422,1624447,3,26
441690000,452472000,441676000,441690000,0,0,0,0,0,2,6,25,2,7830,8229,288,309,591019,0,18
441690000,452472000,441676000,441690000,0,0,0,0,0,0,11,31,1,-1106,-1162,541,635,1110323,0,3
441690000,452472000,441676000,441690000,0,0,0,0,0,0,15,24,1,20961,22030,610,616,1251735,0,18
441690000,452472000,441676000,441690000,0,0,0,0,0,0,25,43,1,-3304,-3473,184,674,378550,0,0
441690000,452472000,441676000,441690000,0,0,0,0,0,0,5,42,1,3133,3293,86,490,177283,0,0
441690000,452472000,441676000,441690000,0,0,0,0,0,0,21,42,1,-5617,-5904,574,167,1177037,0,0
441690000,452472000,441676000,441690000,0,0,0,0,0,0,29,43,1,17111,17984,232,812,477228,0,0
441690000,452472000,441676000,441690000,0,0,0,0,0,0,6,20,1,-6299,-6621,49,459,101369,0,38
441700000,452482000,441686000,441700000,0,0,0,0,0,2,30,27,1,11523,12110,3118,143,100737,3,12
441700000,452482000,441686000,441700000,0,0,0,0,0,2,9,12,2,12835,13490,349,714,716881,0,26
441700000,452482000,441686000,441700000,0,0,0,0,0,2,34,30,1,9873,10376,115,969,237690,0,3
441700000,452482000,441686000,441700000,0,0,0,0,0,2,11,30,2,-998,-1049,3775,778,1448861,3,1
441700000,452482000,441686000,441700000,0,0,0,0,0,2,2,40,1,1350,1419,669,823,1373100,0,0
441700000,452482000,441686000,441700000,0,0,0,0,0,2,36,44,1,5377,5652,2282,80,483962,2,0
441700000,452482000,441686000,441700000,0,0,0,0,0,2,18,27,1,7260,7630,3851,458,1604019,3,12
441700000,452482000,441686000,441700000,0,0,0,0,0,2,6,25,2,7814,8212,277,637,569128,0,14
441700000,452482000,441686000,441700000,0,0,0,0,0,0,11,31,1,-1104,-1161,543,129,1113410,0,11
441700000,452482000,441686000,441700000,0,0,0,0,0,0,15,22,1,20973,22043,581,998,1193050,0,27
441700000,452482000,441686000,441700000,0,0,0,0,0,0,25,42,1,-3324,-3494,189,183,387819,0,0
441700000,452482000,441686000,441700000,0,0,0,0,0,0,5,41,1,3109,3268,82,220,168542,0,0
441700000,452482000,441686000,441700000,0,0,0,0,0,0,13,22,1,18111,19034,994,111,2037925,0,33
441700000,452482000,441686000,441700000,0,0,0,0,0,0,21,42,1,-5633,-5920,581,860,1192774,0,0
441700000,452482000,441686000,441700000,0,0,0,0,0,0,29,42,1,17100,17973,209,453,429357,0,0
441710000,452492000,441696000,441710000,0,0,0,0,0,2,30,26,2,11504,12091,3102,423,68498,3,12
441710000,452492000,441696000,441710000,0,0,0,0,0,2,9,16,2,12889,13546,332,151,680903,0,25
441710000,452492000,441696000,441710000,0,0,0,0,0,2,34,30,2,9870,10374,102,480,210063,0,3
441710000,452492000,441696000,441710000,0,0,0,0,0,2,11,29,1,-997,-1048,3777,114,1451630,3,2
441710000,452492000,441696000,441710000,0,0,0,0,0,2,2,40,1,1330,1398,667,994,1369343,0,0
441710000,452492000,441696000,441710000,0,0,0,0,0,2,36,44,2,5377,5652,2274,756,468916,2,0
441710000,452492000,441696000,441710000,0,0,0,0,0,2,18,31,2,7189,7556,3841,638,1583880,3,10
441710000,452492000,441696000,441710000,0,0,0,0,0,2,6,25,2,7794,8192,266,1014,547331,0,17
441710000,452492000,441696000,441710000,0,0,0,0,0,0,11,31,1,-1113,-1170,544,667,1116538,0,3
441710000,452492000,441696000,441710000,0,0,0,0,0,0,15,20,1,20982,22053,553,360,1134372,0,27
441710000,452492000,441696000,441710000,0,0,0,0,0,0,25,42,1,-3346,-3517,193,746,397146,0,0
441710000,452492000,441696000,441710000,0,0,0,0,0,0,5,41,1,3088,3246,77,1005,159862,0,0
441710000,452492000,441696000,441710000,0,0,0,0,0,0,21,42,1,-5647,-5936,589,551,1208556,0,0
441710000,452492000,441696000,441710000,0,0,0,0,0,0,29,41,1,17092,17963,186,108,381518,0,0
441720000,452502000,441706000,441720000,0,0,0,0,0,2,30,26,2,11486,12072,3086,736,36324,3,18
441720000,452502000,441706000,441720000,0,0,0,0,0,2,9,20,2,12848,13504,314,620,644943,0,25
441720000,452502000,441706000,441720000,0,0,0,0,0,2,34,29,2,9872,10375,89,2,182455,0,0
441720000,452502000,441706000,441720000,0,0,0,0,0,2,11,28,1,-994,-1045,3778,458,1454370,3,5
441720000,452502000,441706000,441720000,0,0,0,0,0,2,2,39,2,1309,1376,666,171,1365646,0,0
441720000,452502000,441706000,441720000,0,0,0,0,0,2,36,45,2,5377,5651,2267,409,453870,2,0
