epoch,constellation,prn,sat_id,C1,C2,C5,C7,C8,D1,D2,D5,D7# /,D8,L1,L1_LLI,L1_SSI,L2,L2_LLI,L2_SSI,L5,L7,L8,P2,S1,S2# /,S5,S7,S8
2025-09-30 21:48:00,R,09,R09,20579513.600,20579516.260,,,,-2076.295,-1614.896,,,,109893692.826,,8,85472957.368,,8,,,,20579516.180,52.000,50.650,,,
2025-09-30 21:48:00,R,10,R10,20259946.720,,,,,241.249,,,,,107997185.286,,8,,,,,,,,48.250,,,,
2025-09-30 21:48:00,R,11,R11,23167758.800,23167769.400,,,,2462.104,1914.980,,,,123801558.790,,6,96290171.518,,7,,,,23167769.500,39.800,43.300,,,
2025-09-30 21:48:00,R,16,R16,24584114.620,24584111.760,,,,-3118.255,,,,,,,,,,,,,,,31.100,,,,
2025-09-30 21:48:00,R,19,R19,24156747.480,24156751.920,,,,2366.476,1840.604,,,,129222311.478,,5,100506265.115,,5,,,,24156752.480,31.950,35.800,,,
2025-09-30 21:48:30,R,06,R06,21467030.360,,,,,-3829.603,,,,,114552311.508,,6,,,,,,,,38.800,,,,
2025-09-30 21:48:30,R,07,R07,19168739.500,19168741.480,,,,-655.552,-509.874,,,,102611983.772,,9,79809314.935,,8,,,,19168741.660,54.150,53.500,,,
2025-09-30 21:48:30,R,08,R08,21118037.000,21118040.000,,,,3176.496,2470.612,,,,113086198.742,,7,87955975.275,,8,,,,21118040.160,45.950,48.300,,,
2025-09-30 21:48:30,R,09,R09,20591191.280,20591193.940,,,,-2080.913,-1618.489,,,,109956050.935,,8,85521458.101,,8,,,,20591193.840,52.050,50.600,,,
2025-09-30 21:48:30,R,10,R10,20258624.760,,,,,228.622,,,,,107990138.794,,8,,,,,,,,48.700,,,,
2025-09-30 21:48:30,R,11,R11,23153963.800,23153974.340,,,,2452.510,1907.518,,,,123727843.722,,6,96232837.883,,7,,,,23153974.440,40.900,43.350,,,
2025-09-30 21:48:30,R,19,R19,24143498.400,24143502.960,,,,2357.913,1833.943,,,,129151441.068,,5,100451144.005,,6,,,,24143503.460,34.000,36.000,,,
2025-09-30 21:49:00,R,06,R06,21488597.160,,,,,-3842.523,,,,,114667395.242,,6,,,,,,,,38.500,,,,
2025-09-30 21:49:00,R,07,R07,19172488.180,19172490.160,,,,-682.131,-530.546,,,,102632050.600,,9,79824922.443,,8,,,,19172490.320,54.000,53.250,,,
2025-09-30 21:49:00,R,08,R08,21100285.340,21100288.320,,,,3160.599,2458.247,,,,112991139.888,,7,87882040.708,,7,,,,21100288.500,46.350,47.650,,,
2025-09-30 21:49:00,R,09,R09,20602894.120,20602896.780,,,,-2085.233,-1621.850,,,,110018543.362,,8,85570063.295,,8,,,,20602896.680,51.900,50.800,,,
2025-09-30 21:49:00,R,10,R10,20257372.860,,,,,216.292,,,,,107983465.724,,8,,,,,,,,48.450,,,,
2025-09-30 21:49:00,R,11,R11,23140221.800,23140232.240,,,,2443.015,1900.135,,,,123654411.963,,6,96175724.650,,7,,,,23140232.340,39.450,42.650,,,
2025-09-30 21:49:00,R,19,R19,24130298.100,24130302.800,,,,2349.549,1827.435,,,,129080830.819,,6,100396225.156,,6,,,,24130303.260,39.700,39.900,,,
2025-09-30 21:49:30,R,06,R06,21510237.200,,,,,-3855.420,,,,,114782869.863,,6,,,,,,,,38.850,,,,
2025-09-30 21:49:30,R,07,R07,19176387.000,19176388.980,,,,-709.002,-551.446,,,,102652921.294,,9,79841155.199,,8,,,,19176389.140,54.600,53.400,,,
2025-09-30 21:49:30,R,08,R08,21082623.800,21082626.760,,,,3144.607,2445.808,,,,112896563.566,,7,87808481.457,,8,,,,21082626.940,46.000,48.000,,,
2025-09-30 21:49:30,R,09,R09,20614622.280,20614624.940,,,,-2089.682,-1625.310,,,,110081171.000,,8,85618773.651,,8,,,,20614624.840,51.900,51.400,,,
2025-09-30 21:49:30,R,10,R10,20256191.400,,,,,203.724,,,,,107977168.053,,8,,,,,,,,48.700,,,,
2025-09-30 21:49:30,R,11,R11,23126533.320,23126543.700,,,,2433.442,1892.688,,,,123581266.327,,6,96118833.951,,7,,,,23126543.800,39.750,42.300,,,
2025-09-30 21:49:30,R,19,R19,24117147.900,24117152.700,,,,2340.362,1820.295,,,,129010487.734,,6,100341514.142,,6,,,,24117153.100,40.200,40.600,,,
2025-09-30 21:50:00,R,06,R06,21531948.840,,,,,-3868.723,,,,,114898726.590,,6,,,,,,,,38.350,,,,
2025-09-30 21:50:00,R,07,R07,19180435.020,19180437.000,,,,-736.037,-572.474,,,,102674590.665,,9,79858009.143,,8,,,,19180437.160,54.150,53.350,,,
2025-09-30 21:50:00,R,08,R08,21065052.200,21065055.100,,,,3128.098,2432.969,,,,112802468.735,,7,87735296.687,,8,,,,21065055.260,45.200,48.850,,,
2025-09-30 21:50:00,R,09,R09,20626374.380,20626377.060,,,,-2094.313,-1628.911,,,,110143926.470,,8,85667583.434,,8,,,,20626376.960,51.700,51.850,,,
2025-09-30 21:50:00,R,10,R10,20255079.020,,,,,191.232,,,,,107971238.546,,8,,,,,,,,48.250,,,,
2025-09-30 21:50:00,R,11,R11,23112897.520,23112907.860,,,,2423.971,1885.321,,,,123508402.322,,6,96062162.291,,7,,,,23112907.940,39.050,42.650,,,
2025-09-30 21:50:00,R,19,R19,24104047.520,24104052.360,,,,2330.924,1812.950,,,,128940410.950,,6,100287010.297,,6,,,,24104052.740,39.050,39.900,,,
2025-09-30 21:50:30,R,06,R06,21553733.160,,,,,-3881.620,,,,,115014971.479,,6,,,,,,,,38.800,,,,
2025-09-30 21:50:30,R,07,R07,19184634.000,19184635.980,,,,-762.817,-593.303,,,,102697068.083,,9,79875491.571,,8,,,,19184636.140,54.100,53.400,,,
2025-09-30 21:50:30,R,08,R08,21047573.140,21047576.020,,,,3111.472,2420.036,,,,112708869.540,,7,87662497.402,,8,,,,21047576.180,46.500,49.050,,,
2025-09-30 21:50:30,R,09,R09,20638151.820,20638154.500,,,,-2098.709,-1632.329,,,,110206817.212,,8,85716498.435,,8,,,,20638154.420,51.700,51.650,,,
2025-09-30 21:50:30,R,10,R10,20254037.220,,,,,178.794,,,,,107965685.554,,8,,,,,,,,48.100,,,,
2025-09-30 21:50:30,R,11,R11,23099316.160,23099326.480,,,,2414.109,1877.651,,,,123435829.213,,6,96005716.865,,7,,,,23099326.560,39.050,42.100,,,
2025-09-30 21:50:30,R,19,R19,24090999.620,24091004.460,,,,2321.823,1805.869,,,,128870614.497,,6,100232724.444,,6,,,,24091004.840,40.250,39.350,,,
2025-09-30 21:51:00,R,06,R06,21575588.400,,,,,-3893.659,,,,,115131594.478,,6,,,,,,,,38.350,,,,
2025-09-30 21:51:00,R,07,R07,19188982.680,19188984.660,,,,-789.334,-613.928,,,,102720346.864,,9,79893597.269,,8,,,,19188984.820,54.300,53.650,,,
2025-09-30 21:51:00,R,08,R08,21030186.220,21030189.080,,,,3095.281,2407.445,,,,112615763.817,,7,87590081.946,,8,,,,21030189.220,46.800,49.000,,,
2025-09-30 21:51:00,R,09,R09,20649953.040,20649955.740,,,,-2102.782,-1635.497,,,,110269835.015,,8,85765512.271,,8,,,,20649955.660,52.250,51.450,,,
2025-09-30 21:51:00,R,10,R10,20253064.520,,,,,166.750,,,,,107960500.929,,8,,,,,,,,48.600,,,,
2025-09-30 21:51:00,R,11,R11,23085788.180,23085798.480,,,,2404.757,1870.376,,,,123363541.392,,6,95949493.319,,6,,,,23085798.580,39.300,41.200,,,
2025-09-30 21:51:00,R,19,R19,24078003.760,24078008.560,,,,2312.590,1798.691,,,,128801095.906,,6,100178654.656,,6,,,,24078008.920,39.100,38.850,,,
2025-09-30 21:51:30,R,06,R06,21597514.040,,,,,-3906.324,,,,,115248593.259,,6,,,,,,,,38.600,,,,
2025-09-30 21:51:30,R,07,R07,19193481.160,19193483.140,,,,-816.166,-634.796,,,,102744427.553,,9,79912326.681,,8,,,,19193483.300,54.150,53.650,,,
2025-09-30 21:51:30,R,08,R08,21012892.480,21012895.320,,,,3078.387,2394.304,,,,112523157.144,,7,87518054.667,,8,,,,21012895.460,45.800,48.600,,,
2025-09-30 21:51:30,R,09,R09,20661777.880,20661780.600,,,,-2107.066,-1638.830,,,,110332978.904,,8,85814624.158,,8,,,,20661780.520,52.100,50.850,,,
2025-09-30 21:51:30,R,10,R10,20252160.840,,,,,154.276,,,,,107955683.833,,8,,,,,,,,48.250,,,,
2025-09-30 21:51:30,R,11,R11,23072313.780,23072324.040,,,,2395.280,1863.006,,,,123291539.658,,6,95893492.243,,6,,,,23072324.180,39.950,40.900,,,
2025-09-30 21:51:30,R,19,R19,24065060.820,24065065.580,,,,2302.785,1791.065,,,,128731860.477,,5,100124805.125,,6,,,,24065065.920,35.500,38.250,,,
2025-09-30 21:52:00,R,06,R06,21619508.520,,,,,-3918.218,,,,,115365959.691,,6,,,,,,,,37.700,,,,
2025-09-30 21:52:00,R,07,R07,19198128.680,19198130.660,,,,-842.423,-655.219,,,,102769305.995,,8,79931676.566,,8,,,,19198130.800,53.900,53.700,,,
2025-09-30 21:52:00,R,08,R08,20995691.760,20995694.600,,,,3062.010,2381.565,,,,112431048.490,,7,87446414.699,,8,,,,20995694.720,46.050,48.750,,,
2025-09-30 21:52:00,R,09,R09,20673625.140,20673627.860,,,,-2110.600,-1641.578,,,,110396242.510,,8,85863829.164,,8,,,,20673627.780,51.550,50.550,,,
2025-09-30 21:52:00,R,10,R10,20251324.920,,,,,142.627,,,,,107951227.904,,7,,,,,,,,47.700,,,,
2025-09-30 21:52:00,R,11,R11,23058892.200,23058902.360,,,,2386.031,1855.814,,,,123219820.118,,6,95837710.693,,6,,,,23058902.520,41.000,41.250,,,
2025-09-30 21:52:00,R,19,R19,24052170.720,24052175.460,,,,2293.691,1783.986,,,,128662908.078,,6,100071175.760,,5,,,,24052175.820,39.400,34.650,,,
2025-09-30 21:52:30,R,06,R06,21641572.180,,,,,-3930.583,,,,,115483695.278,,6,,,,,,,,38.800,,,,
2025-09-30 21:52:30,R,07,R07,19202926.060,19202928.040,,,,-869.180,-676.029,,,,102794986.741,,9,79951650.461,,8,,,,19202928.200,54.300,53.650,,,
2025-09-30 21:52:30,R,08,R08,20978585.840,20978588.680,,,,3045.110,2368.422,,,,112339447.571,,7,87375169.629,,8,,,,20978588.800,47.350,48.900,,,
2025-09-30 21:52:30,R,09,R09,20685495.380,20685498.080,,,,-2114.652,-1644.731,,,,110459628.679,,8,85913129.482,,8,,,,20685498.000,51.450,50.650,,,
2025-09-30 21:52:30,R,10,R10,20250557.500,,,,,130.497,,,,,107947137.238,,7,,,,,,,,47.750,,,,
2025-09-30 21:52:30,R,11,R11,23045524.400,23045534.480,,,,2376.434,1848.347,,,,123148387.813,,6,95782152.491,,7,,,,23045534.640,41.300,42.350,,,
2025-09-30 21:52:30,R,19,R19,24039335.440,24039340.120,,,,2283.964,1776.421,,,,128594248.349,,6,100017773.896,,5,,,,24039340.500,40.800,34.500,,,
2025-09-30 21:53:00,R,06,R06,21663704.260,,,,,-3943.127,,,,,115601795.481,,6,,,,,,,,39.050,,,,
2025-09-30 21:53:00,R,07,R07,19207873.120,19207875.100,,,,-896.437,-697.229,,,,102821468.665,,9,79972247.499,,8,,,,19207875.240,54.800,53.700,,,
2025-09-30 21:53:00,R,08,R08,20961575.460,20961578.280,,,,3027.525,2354.746,,,,112248358.010,,7,87304322.285,,8,,,,20961578.380,47.150,49.150,,,
2025-09-30 21:53:00,R,09,R09,20697388.040,20697390.720,,,,-2119.123,-1648.207,,,,110523134.793,,8,85962523.112,,8,,,,20697390.640,51.450,51.250,,,
2025-09-30 21:53:00,R,10,R10,20249857.920,,,,,117.981,,,,,107943408.536,,7,,,,,,,,47.650,,,,
2025-09-30 21:53:00,R,11,R11,23032210.240,23032220.200,,,,2366.205,1840.393,,,,123077241.895,,6,95726817.066,,7,,,,23032220.360,41.750,42.850,,,
2025-09-30 21:53:00,R,19,R19,24026555.500,24026560.040,,,,2273.646,1768.396,,,,128525884.349,,6,99964602.019,,5,,,,24026560.420,38.750,33.850,,,
2025-09-30 21:53:30,R,06,R06,21685903.640,,,,,-3954.651,,,,,115720254.583,,6,,,,,,,,38.050,,,,
2025-09-30 21:53:30,R,07,R07,19212969.360,19212971.320,,,,-922.755,-717.698,,,,102848749.175,,9,79993465.667,,8,,,,19212971.460,54.350,53.200,,,
2025-09-30 21:53:30,R,08,R08,20944661.000,20944663.800,,,,3010.588,2341.571,,,,112157782.148,,7,87233874.469,,8,,,,20944663.880,46.150,48.700,,,
2025-09-30 21:53:30,R,09,R09,20709302.400,20709305.080,,,,-2122.807,-1651.072,,,,110586756.776,,8,86012006.868,,8,,,,20709304.980,51.650,51.050,,,
2025-09-30 21:53:30,R,10,R10,20249225.600,,,,,106.248,,,,,107940038.511,,7,,,,,,,,47.750,,,,
2025-09-30 21:53:30,R,11,R11,23018949.360,23018959.200,,,,2357.095,1833.306,,,,123006380.756,,6,95671703.119,,6,,,,23018959.360,41.550,41.800,,,
2025-09-30 21:53:30,R,19,R19,24013831.140,24013835.500,,,,2263.797,1760.737,,,,128457818.255,,6,99911661.953,,6,,,,24013835.880,37.500,36.250,,,
2025-09-30 21:54:00,R,06,R06,21708168.680,,,,,-3965.896,,,,,115839064.449,,6,,,,,,,,37.600,,,,
2025-09-30 21:54:00,R,07,R07,19218213.800,19218215.760,,,,-948.546,-737.759,,,,102876823.028,,8,80015300.869,,8,,,,19218215.900,53.850,53.450,,,
2025-09-30 21:54:00,R,08,R08,20927842.280,20927845.060,,,,2993.938,2328.621,,,,112067719.000,,7,87163825.446,,8,,,,20927845.140,47.400,48.750,,,
2025-09-30 21:54:00,R,09,R09,20721237.200,20721239.880,,,,-2125.804,-1653.404,,,,110650487.814,,8,86061575.435,,8,,,,20721239.780,51.900,51.250,,,
2025-09-30 21:54:00,R,10,R10,20248659.360,,,,,95.138,,,,,107937020.429,,8,,,,,,,,48.000,,,,
2025-09-30 21:54:00,R,11,R11,23005740.840,23005750.560,,,,2348.563,1826.670,,,,122935799.309,,6,95616806.715,,7,,,,23005750.740,41.250,43.250,,,
2025-09-30 21:54:00,R,19,R19,24001162.300,24001166.580,,,,2254.464,1753.481,,,,128390049.673,,6,99858953.288,,6,,,,24001166.980,38.200,37.250,,,
2025-09-30 21:54:30,R,06,R06,21730500.420,,,,,-3977.977,,,,,115958230.586,,6,,,,,,,,37.550,,,,
2025-09-30 21:54:30,R,07,R07,19223608.040,19223610.000,,,,-975.793,-758.951,,,,102905698.796,,8,80037759.780,,8,,,,19223610.140,53.750,53.950,,,
2025-09-30 21:54:30,R,08,R08,20911121.920,20911124.640,,,,2975.875,2314.572,,,,111978182.451,,7,87094186.010,,8,,,,20911124.720,47.450,48.800,,,
2025-09-30 21:54:30,R,09,R09,20733193.780,20733196.460,,,,-2130.051,-1656.707,,,,110714335.247,,8,86111234.537,,8,,,,20733196.380,51.850,51.050,,,
2025-09-30 21:54:30,R,10,R10,20248160.640,,,,,82.827,,,,,107934361.881,,7,,,,,,,,47.900,,,,
2025-09-30 21:54:30,R,11,R11,22992586.380,22992595.980,,,,2338.233,1818.637,,,,122865506.892,,6,95562135.140,,7,,,,22992596.180,41.300,42.350,,,
2025-09-30 21:54:30,R,19,R19,23988551.640,23988555.900,,,,2243.428,1744.892,,,,128322591.937,,6,99806486.295,,6,,,,23988556.320,38.700,37.100,,,
2025-09-30 21:55:00,R,06,R06,21752897.700,,,,,-3989.731,,,,,116077746.451,,6,,,,,,,,38.100,,,,
2025-09-30 21:55:00,R,07,R07,19229151.560,19229153.520,,,,-1002.559,-779.769,,,,102935373.572,,9,80060840.141,,8,,,,19229153.660,54.100,53.850,,,
2025-09-30 21:55:00,R,08,R08,20894500.060,20894502.720,,,,2958.094,2300.742,,,,111889173.497,,7,87024956.918,,8,,,,20894502.820,46.600,48.850,,,
2025-09-30 21:55:00,R,09,R09,20745171.280,20745173.940,,,,-2133.954,-1659.742,,,,110778294.220,,8,86160980.384,,8,,,,20745173.860,51.650,50.500,,,
2025-09-30 21:55:00,R,10,R10,20247728.460,,,,,70.816,,,,,107932057.995,,7,,,,,,,,47.600,,,,
2025-09-30 21:55:00,R,11,R11,22979485.580,22979495.100,,,,2328.678,1811.202,,,,122795501.089,,7,95507686.419,,7,,,,22979495.280,42.100,42.250,,,
2025-09-30 21:55:00,R,19,R19,23975999.320,23976003.580,,,,2232.475,1736.381,,,,128255446.690,,6,99754262.429,,6,,,,23976004.020,37.100,37.850,,,
2025-09-30 21:55:30,R,06,R06,21775359.320,,,,,-4001.310,,,,,116197605.252,,6,,,,,,,,37.900,,,,
2025-09-30 21:55:30,R,07,R07,19234843.560,19234845.520,,,,-1029.142,-800.444,,,,102965843.154,,9,80084538.680,,8,,,,19234845.660,54.100,53.850,,,
2025-09-30 21:55:30,R,08,R08,20877976.980,20877979.620,,,,2940.209,2286.832,,,,111800693.327,,7,86956139.076,,8,,,,20877979.720,47.500,49.350,,,
2025-09-30 21:55:30,R,09,R09,20757168.640,20757171.300,,,,-2137.555,-1662.542,,,,110842359.376,,8,86210808.830,,8,,,,20757171.200,51.100,50.900,,,
2025-09-30 21:55:30,R,10,R10,20247361.840,,,,,59.012,,,,,107930103.899,,7,,,,,,,,47.250,,,,
2025-09-30 21:55:30,R,11,R11,22966437.820,22966447.220,,,,2319.173,1803.809,,,,122725778.526,,7,95453458.009,,7,,,,22966447.400,42.100,42.600,,,
2025-09-30 21:55:30,R,19,R19,23963505.440,23963509.720,,,,2222.188,1728.375,,,,128188614.344,,6,99702281.950,,6,,,,23963510.160,38.750,39.850,,,
2025-09-30 21:56:00,R,06,R06,21797885.180,,,,,-4012.372,,,,,116317807.016,,6,,,,,,,,37.650,,,,
2025-09-30 21:56:00,R,07,R07,19240684.540,19240686.520,,,,-1055.347,-820.826,,,,102997110.292,,9,80108857.542,,8,,,,19240686.640,54.400,53.850,,,
2025-09-30 21:56:00,R,08,R08,20861554.060,20861556.680,,,,2922.619,2273.150,,,,111712749.596,,7,86887738.460,,8,,,,20861556.800,47.650,49.350,,,
2025-09-30 21:56:00,R,09,R09,20769186.280,20769188.920,,,,-2140.745,-1665.023,,,,110906532.780,,8,86260721.468,,8,,,,20769188.800,50.600,51.050,,,
2025-09-30 21:56:00,R,10,R10,20247061.200,,,,,47.614,,,,,107928501.729,,7,,,,,,,,47.600,,,,
2025-09-30 21:56:00,R,11,R11,22953443.800,22953453.060,,,,2309.864,1796.572,,,,122656343.324,,7,95399453.146,,7,,,,22953453.240,42.750,43.050,,,
2025-09-30 21:56:00,R,19,R19,23951071.580,23951075.940,,,,2211.693,1720.217,,,,128122103.166,,6,99650551.248,,6,,,,23951076.380,36.650,40.150,,,
2025-09-30 21:56:30,R,06,R06,21820473.380,,,,,-4023.181,,,,,116438341.232,,6,,,,,,,,38.000,,,,
2025-09-30 21:56:30,R,07,R07,19246673.260,19246675.240,,,,-1081.941,-841.511,,,,103029168.309,,9,80133791.533,,8,,,,19246675.380,54.700,53.800,,,
2025-09-30 21:56:30,R,08,R08,20845230.820,20845233.440,,,,2904.587,2259.125,,,,111625339.636,,7,86819752.998,,8,,,,20845233.540,47.650,49.100,,,
2025-09-30 21:56:30,R,09,R09,20781222.540,20781225.180,,,,-2144.256,-1667.755,,,,110970805.801,,8,86310711.595,,8,,,,20781225.080,51.250,51.350,,,
2025-09-30 21:56:30,R,10,R10,20246825.000,,,,,36.066,,,,,107927242.738,,8,,,,,,,,48.350,,,,
2025-09-30 21:56:30,R,11,R11,22940502.260,22940511.420,,,,2300.404,1789.212,,,,122587188.438,,7,95345666.241,,7,,,,22940511.620,42.800,43.100,,,
2025-09-30 21:56:30,R,19,R19,23938697.260,23938701.760,,,,2200.820,1711.757,,,,128055910.716,,6,99599068.471,,6,,,,23938702.160,38.100,40.600,,,
2025-09-30 21:57:00,R,06,R06,21843124.820,,,,,-4034.813,,,,,116559212.568,,6,,,,,,,,36.300,,,,
2025-09-30 21:57:00,R,07,R07,19252811.040,19252813.020,,,,-1108.554,-862.209,,,,103062024.214,,9,80159346.102,,8,,,,19252813.160,54.400,53.600,,,
2025-09-30 21:57:00,R,08,R08,20829009.660,20829012.220,,,,2886.137,2244.775,,,,111538476.291,,7,86752192.704,,8,,,,20829012.340,47.200,49.000,,,
2025-09-30 21:57:00,R,09,R09,20793278.600,20793281.280,,,,-2147.855,-1670.555,,,,111035184.548,,8,86360783.937,,8,,,,20793281.160,51.150,51.250,,,
2025-09-30 21:57:00,R,10,R10,20246654.500,,,,,24.441,,,,,107926333.587,,8,,,,,,,,48.100,,,,
2025-09-30 21:57:00,R,11,R11,22927614.760,22927623.820,,,,2290.493,1781.502,,,,122518322.186,,7,95292103.847,,7,,,,22927624.020,42.450,42.550,,,
2025-09-30 21:57:00,R,19,R19,23926384.780,23926389.440,,,,2189.577,1703.011,,,,127990048.949,,6,99547842.844,,6,,,,23926389.840,38.250,39.450,,,
2025-09-30 21:57:30,R,06,R06,21865838.100,,,,,-4045.718,,,,,116680414.643,,6,,,,,,,,36.800,,,,
2025-09-30 21:57:30,R,07,R07,19259097.160,19259099.160,,,,-1134.933,-882.726,,,,103095674.237,,9,80185518.319,,8,,,,19259099.280,54.350,53.650,,,
2025-09-30 21:57:30,R,08,R08,20812890.680,20812893.220,,,,2868.016,2230.682,,,,111452160.394,,7,86685058.218,,8,,,,20812893.340,47.650,49.350,,,
2025-09-30 21:57:30,R,09,R09,20805353.660,20805356.340,,,,-2150.994,-1672.996,,,,111099664.601,,8,86410935.071,,8,,,,20805356.240,51.600,51.150,,,
2025-09-30 21:57:30,R,10,R10,20246548.760,,,,,13.045,,,,,107925769.453,,8,,,,,,,,48.200,,,,
2025-09-30 21:57:30,R,11,R11,22914780.700,22914789.640,,,,2281.200,1774.276,,,,122449741.390,,6,95238763.429,,7,,,,22914789.860,41.050,42.700,,,
2025-09-30 21:57:30,R,19,R19,23914134.500,23914139.260,,,,2178.727,1694.575,,,,127924519.664,,6,99496875.803,,6,,,,23914139.640,38.650,37.350,,,
2025-09-30 21:58:00,R,06,R06,21888612.140,,,,,-4056.169,,,,,116801940.935,,6,,,,,,,,37.300,,,,
2025-09-30 21:58:00,R,07,R07,19265531.060,19265533.060,,,,-1161.094,-903.073,,,,103130115.252,,9,80212305.755,,8,,,,19265533.180,54.300,53.600,,,
2025-09-30 21:58:00,R,08,R08,20796874.340,20796876.840,,,,2849.823,2216.531,,,,111366393.875,,7,86618351.002,,8,,,,20796876.980,46.800,49.500,,,
2025-09-30 21:58:00,R,09,R09,20817446.820,20817449.520,,,,-2154.039,-1675.364,,,,111164241.251,,8,86461161.329,,8,,,,20817449.400,51.150,51.000,,,
2025-09-30 21:58:00,R,10,R10,20246506.960,,,,,1.934,,,,,107925546.366,,7,,,,,,,,47.400,,,,
2025-09-30 21:58:00,R,11,R11,22901999.560,22902008.400,,,,2272.076,1767.178,,,,122381443.633,,6,95185643.194,,7,,,,22902008.620,39.700,42.550,,,
2025-09-30 21:58:00,R,19,R19,23901946.700,23901951.480,,,,2167.739,1686.028,,,,127859324.275,,6,99446168.449,,6,,,,23901951.860,37.750,38.450,,,
2025-09-30 21:58:30,R,06,R06,21911445.920,,,,,-4067.320,,,,,116923785.141,,6,,,,,,,,37.550,,,,
2025-09-30 21:58:30,R,07,R07,19272111.980,19272113.980,,,,-1187.562,-923.659,,,,103165343.298,,9,80239705.315,,8,,,,19272114.120,54.100,53.600,,,
2025-09-30 21:58:30,R,08,R08,20780960.720,20780963.220,,,,2831.087,2201.959,,,,111281177.527,,7,86552071.682,,8,,,,20780963.380,47.550,49.450,,,
2025-09-30 21:58:30,R,09,R09,20829557.240,20829559.920,,,,-2157.239,-1677.852,,,,111228910.146,,8,86511459.361,,8,,,,20829559.800,50.900,51.000,,,
2025-09-30 21:58:30,R,10,R10,20246528.140,,,,,-9.562,,,,,107925659.273,,7,,,,,,,,47.650,,,,
2025-09-30 21:58:30,R,11,R11,22889270.780,22889279.560,,,,2262.284,1759.562,,,,122313425.873,,6,95132740.741,,7,,,,22889279.780,40.750,42.550,,,
2025-09-30 21:58:30,R,19,R19,23889821.500,23889826.240,,,,2156.237,1677.085,,,,127794464.041,,6,99395721.841,,6,,,,23889826.660,37.250,40.500,,,
2025-09-30 21:59:00,R,06,R06,21934340.020,,,,,-4077.082,,,,,117045951.047,,6,,,,,,,,36.750,,,,
2025-09-30 21:59:00,R,07,R07,19278841.220,19278843.260,,,,-1213.856,-944.112,,,,103201365.382,,8,80267722.459,,8,,,,19278843.380,53.650,53.650,,,
2025-09-30 21:59:00,R,08,R08,20765152.100,20765154.620,,,,2812.487,2187.493,,,,111196523.529,,8,86486229.749,,8,,,,20765154.800,48.250,49.050,,,
2025-09-30 21:59:00,R,09,R09,20841686.000,20841688.700,,,,-2160.440,-1680.342,,,,111293676.976,,8,86561833.551,,8,,,,20841688.560,49.650,51.000,,,
2025-09-30 21:59:00,R,10,R10,20246613.260,,,,,-20.729,,,,,107926113.549,,7,,,,,,,,47.550,,,,
2025-09-30 21:59:00,R,11,R11,22876595.900,22876604.620,,,,2253.053,1752.383,,,,122245696.274,,6,95080062.420,,7,,,,22876604.860,41.800,43.650,,,
2025-09-30 21:59:00,R,19,R19,23877761.080,23877765.880,,,,2144.841,1668.218,,,,127729950.421,,6,99345544.848,,6,,,,23877766.300,38.550,40.400,,,
2025-09-30 21:59:30,R,06,R06,21957292.440,,,,,-4088.059,,,,,117168428.243,,6,,,,,,,,36.850,,,,
2025-09-30 21:59:30,R,07,R07,19285717.340,19285719.360,,,,-1240.129,-964.546,,,,103238173.639,,8,80296351.079,,8,,,,19285719.480,53.550,53.400,,,
2025-09-30 21:59:30,R,08,R08,20749447.940,20749450.420,,,,2793.779,2172.942,,,,111112428.749,,8,86420822.781,,8,,,,20749450.620,48.050,48.900,,,
2025-09-30 21:59:30,R,09,R09,20853831.420,20853834.140,,,,-2163.448,-1682.682,,,,111358532.918,,8,86612277.062,,8,,,,20853834.020,49.300,50.950,,,
2025-09-30 21:59:30,R,10,R10,20246761.060,,,,,-31.839,,,,,107926901.590,,7,,,,,,,,47.600,,,,
2025-09-30 21:59:30,R,11,R11,22863973.620,22863982.300,,,,2243.465,1744.925,,,,122178247.598,,6,95027602.568,,7,,,,22863982.540,41.750,42.900,,,
2025-09-30 21:59:30,R,19,R19,23865765.120,23865769.980,,,,2133.235,1659.189,,,,127665781.264,,6,99295635.694,,6,,,,23865770.420,38.000,38.850,,,
2025-09-30 22:00:00,R,06,R06,21980303.140,,,,,-4097.945,,,,,117291216.806,,6,,,,,,,,37.800,,,,
2025-09-30 22:00:00,R,07,R07,19292740.820,19292742.860,,,,-1266.104,-984.748,,,,103275770.802,,8,80325593.288,,8,,,,19292742.980,53.400,53.800,,,
2025-09-30 22:00:00,R,08,R08,20733849.820,20733852.280,,,,2775.099,2158.412,,,,111028901.736,,7,86355857.391,,8,,,,20733852.460,47.250,49.550,,,
2025-09-30 22:00:00,R,09,R09,20865993.940,20865996.700,,,,-2166.262,-1684.871,,,,111423480.139,,8,86662791.549,,8,,,,20865996.580,50.400,51.100,,,
2025-09-30 22:00:00,R,10,R10,20246971.760,,,,,-42.760,,,,,107928024.497,,8,,,,,,,,48.350,,,,
2025-09-30 22:00:00,R,11,R11,22851404.660,22851413.300,,,,2234.227,1737.740,,,,122111083.734,,6,94975364.229,,7,,,,22851413.520,41.950,42.950,,,
2025-09-30 22:00:00,R,19,R19,23853835.020,23853839.920,,,,2121.402,1649.987,,,,127601964.348,,5,99246000.538,,6,,,,23853840.360,35.250,39.800,,,
2025-09-30 22:00:30,R,06,R06,22003371.360,,,,,-4108.290,,,,,117414312.071,,5,,,,,,,,35.700,,,,
