svId,gpsTOW,rcvTOW,rcvTOW_sat,clkBias_ns,clkDrift_ns,t_tx,WN,geoRange,elevation,azimuth,satClockBias,relBias,rcvClockBias_m,ztd_est_m,ISB_m,pseudorange,carrierPhase,freqLabel,troposphericDelay,pwv,ztd
G18,231244.998338977,231244.999,231244.998,659392,544,231244.922863541,2386,22789106.3916085,28.1324939414359,175.110293576371,-162139.840782478,-0.715822669748382,-402410.930528773,471.438125518469,-1405.0483191089,22553904.2692032,118521566.670701,L1_C/A,5068.25151827082,4027.60245633217,2394793.03492104
G18,231249.998336255,231249.999,231249.998,662114,544,231249.922849593,2386,22792471.7848608,28.0938264178159,175.106284521231,-162139.827149534,-0.718617934237136,-401605.315197006,479.15984359772,-1407.36093457744,22558106.292803,118543647.78218,L1_C/A,5099.27737175691,4047.1855528578,2406427.66465197
G18,231254.998333534,231254.999,231254.998,664835,544,231254.922835643,2386,22795838.1589412,28.0551688621717,175.102267971834,-162139.813516589,-0.721412810102954,-400798.699444038,486.589278763113,-1408.97528455204,22562308.9605951,118565733.650104,L1_C/A,5128.96616860526,4065.6454865487,2417395.00544355
G18,231259.998330813,231259.999,231259.998,667556,544,231259.92282169,2386,22799205.5111707,28.0165212792496,175.098243918863,-162139.799883644,-0.724207295834681,-399987.301809316,488.059868063566,-1404.71747093711,22566503.2147298,118587774.013829,L1_C/A,5144.48127748701,4072.81558467905,2421654.87500871
G18,231264.998328091,231264.999,231264.998,670278,544,231264.922807732,2386,22802573.8388708,27.977883673789,175.094212353016,-162139.7862507,-0.727001389921499,-399176.064524819,490.938107676272,-1401.00406191557,22570697.7379469,118609816.400201,L1_C/A,5159.45034883375,4079.52211700821,2425639.33274379
G18,231269.998325369,231269.999,231269.998,673000,544,231269.922793771,2386,22805943.1393639,27.9392560505094,175.090173265002,-162139.772617755,-0.72979509085384,-398349.338243286,483.075888671645,-1400.0491830656,22574887.7178951,118631834.880079,L1_C/A,5153.41436164163,4069.59757497369,2419743.0041591
G18,231274.998322647,231274.999,231274.998,675722,544,231274.922779807,2386,22809313.4099719,27.9006384141317,175.086126645545,-162139.758984811,-0.732588397121892,-398905.649369795,1458.42961200145,-583.931988788269,22579066.9637955,118653797.143681,L1_C/A,6518.71162017365,5142.10474778604,3056936.60748453
G18,231314.998300879,231314.999,231314.998,697490,544,231314.922667987,2386,22836310.1776056,27.5920574163466,175.053481448869,-162139.649921255,-0.754920458245709,-392085.802939509,1385.63489826441,-1478.54698172378,22612641.6556482,88736862.7317715,L5_Q,6276.87614042417,4901.03069118306,2913710.6685919
G18,231319.998298158,231319.999,231319.998,700211,544,231319.922653996,2386,22839689.0587341,27.5535298736684,175.049366631055,-162139.63628831,-0.757710144628805,-391271.185428997,1386.49551414794,-1479.08520908545,22616839.2393543,88753334.8652325,L5_Q,6280.97205070203,4897.95082140326,2911880.86887353
G18,231324.998295438,231324.999,231324.998,702931,544,231324.922640002,2386,22843068.8831975,27.5150123648075,175.045244189725,-162139.622655366,-0.760499421261946,-390467.574792793,1391.68842758666,-1475.15158920329,22621036.0217463,88769803.4688104,L5_Q,6294.33018685324,4902.08051197799,2914334.38385659
G18,231329.998292717,231329.999,231329.998,705652,544,231329.922626004,2386,22846449.6483164,27.4765048944425,175.041114115745,-162139.609022421,-0.763288286636669,-389670.145729764,1399.77263442562,-1470.90416403214,22625235.7804475,88786284.2184015,L5_Q,6315.90555019234,4912.5786324342,2920571.4845224
G18,231334.998289997,231334.999,231334.998,708372,544,231334.922612003,2386,22849831.3514143,27.4380074672156,175.036976399985,-162139.595389477,-0.76607673924702,-387773.599463813,507.10013608367,-1412.70305271909,22629433.3586393,88802756.7041382,L5_Q,5235.24522260373,4066.23908812139,2417747.6735978
G18,231339.998287277,231339.999,231339.998,711092,544,231339.922598,2386,22853213.9898126,27.3995200877884,175.032831033334,-162139.581756533,-0.768864777585493,-386952.127734075,509.758385159666,-1423.58707564778,22633635.4147664,88819246.4005461,L5_Q,5233.20206654933,4059.41670720034,2413694.38836806
G18,231344.998284556,231344.999,231344.998,713813,544,231344.922583993,2386,22856597.5608327,27.3610427608157,175.028678006692,-162139.568123588,-0.771652400144931,-386118.869211737,498.263289138719,-1424.80175904862,22637834.9690208,88835726.8999185,L5_Q,5215.93762381177,4040.79657821391,2402631.87299846
G18,231349.998281836,231349.999,231349.998,716533,544,231349.922569983,2386,22859982.0617983,27.3225754909251,175.024517310967,-162139.554490644,-0.77443960542002,-385306.239575141,500.131227252061,-1421.28962176371,22642034.9799823,88852208.2583121,L5_Q,5218.8288289042,4037.81755833091,2400861.98981096
G18,231354.998279116,231354.999,231354.998,719253,544,231354.922555971,2386,22863367.4900309,27.284118282762,175.020348937084,-162139.540857699,-0.777226391904011,-384494.84850659,492.28885542002,-1404.0675960693,22646128.9674111,156998407.431774,L1_L5,5116.00780270412,3953.08269803248,2350519.65893475
G18,231359.998276396,231359.999,231359.998,721973,544,231359.922541955,2386,22866753.8428527,27.2456711409588,175.016172875978,-162139.527224755,-0.780012758090976,-383715.258853279,519.677611514876,-1401.48500010994,22650388.8886636,157027848.370067,L1_L5,5209.99742675619,4020.55437893334,2390605.65981706
G18,231364.998273676,231364.999,231364.998,724693,544,231364.922527936,2386,22870141.117586,27.2072340701429,175.011989118596,-162139.513591811,-0.782798702475212,-383942.54407858,1396.41149847881,-1478.44641625551,22654617.1070272,157057120.896994,L1_L5,6278.23712926765,4839.29754359432,2877034.02180217
G18,231369.998270956,231369.999,231369.998,727413,544,231369.922513914,2386,22873529.3115534,27.1688070749362,175.007797655897,-162139.499958866,-0.785584223551285,-383117.847291141,1397.43438858429,-1488.70956675564,22658846.240983,157086403.241626,L1_L5,6294.49117770139,4845.53603053399,2880740.40631237
G18,231374.998268236,231374.999,231374.998,730133,544,231374.922499889,2386,22876918.4220771,27.1303901599567,175.003598478854,-162139.486325922,-0.788369319813922,-381255.389125102,524.254097754298,-1419.66061506055,22663073.0943595,157115674.833041,L1_L5,5269.78671230649,4050.9112745724,2408641.1752974
G18,231379.998265516,231379.999,231379.998,732853,544,231379.922485861,2386,22880308.4464797,27.0919833298158,174.999391578448,-162139.472692978,-0.791153989758204,-380449.41322797,526.117343477936,-1413.18858281054,22667301.7043406,157144952.934984,L1_L5,5302.40724188706,4070.70024442671,2420398.11765378
G18,231384.998262795,231384.999,231384.998,735574,544,231384.922471829,2386,22883699.3820831,27.053586589129,174.995176945675,-162139.459060033,-0.793938231878789,-379637.377846737,530.654776858615,-1415.83810820339,22671528.3502703,157174224.479714,L1_L5,5326.09303558088,4083.56774579184,2428042.90527711
G18,231389.998260074,231389.999,231389.998,738295,544,231389.922457794,2386,22887091.2262107,27.01519994249,174.990954571542,-162139.445427089,-0.79672204467178,-378826.744914365,538.248024760956,-1422.66474069897,22675742.1688041,157203425.180092,L1_L5,5337.4453586567,4086.93609634439,2430044.09601993
G18,231394.998257355,231394.999,231394.998,741014,544,231394.922443758,2386,22890483.9761864,26.9768233944814,174.986724447065,-162139.431794144,-0.799505426634005,-377998.998042929,528.842971673392,-1424.61857642454,22679891.2828559,89000764.954025,L5_Q,5266.07341287652,4026.97110296932,2394417.93782664
G18,231399.998254635,231399.999,231399.998,743734,544,231399.922429718,2386,22893877.629331,26.9384569497177,174.982486563277,-162139.4181612,-0.802288376259818,-377184.03773004,530.549298765161,-1425.54893982708,22684095.3643949,89017262.6398425,L5_Q,5261.55234428513,4018.24378256623,2389232.89769266
G18,231404.998251916,231404.999,231404.998,746453,544,231404.922415676,2386,22897272.1829688,26.9001006127711,174.978240911217,-162139.404528256,-0.805070892046556,-377405.189819692,1399.4230051697,-1500.94856159002,22688316.5866338,119227908.164226,L1_C/A,6309.38388558338,4812.80076369409,2861291.86259882
G18,231409.998249197,231409.999,231409.998,749172,544,231409.922401631,2386,22900667.6344218,26.8617543882318,174.97398748194,-162139.390895312,-0.807852972490116,-376589.592657256,1398.428002528,-1500.64502548775,22692506.3104128,119249924.643017,L1_C/A,6288.06989993673,4790.23572081962,2847885.61102041
G18,231414.998246477,231414.999,231414.998,751892,544,231414.922387582,2386,22904063.9810126,26.8234182806839,174.969726266511,-162139.377262367,-0.810634616086757,-374732.970721286,523.823451177309,-1423.66250714212,22696709.7323335,119272013.719752,L1_C/A,5238.53414516745,3984.91577501529,2369432.1972765
G18,231419.998243758,231419.999,231419.998,754611,544,231419.922373531,2386,22907461.2200655,26.7850922946853,174.965457256006,-162139.363629423,-0.813415821334491,-373917.623569509,521.359286921236,-1419.74326145102,22700912.9177688,119294101.775659,L1_C/A,5229.14422757755,3972.5308715597,2362074.12876213
G18,231424.998241038,231424.999,231424.998,757331,544,231424.922359476,2386,22910859.3489024,26.746776434818,174.961180441513,-162139.349996479,-0.816196586729492,-373099.343093386,518.270457291876,-1414.72980824447,22705121.2076721,119316216.911562,L1_C/A,5221.0356699868,3961.13737813956,2355305.07274938
G18,231459.998222002,231459.999,231459.998,776367,544,231459.922261013,2386,22934670.9399004,26.4788493298337,174.931023482143,-162139.254565869,-0.83564950245505,-368775.611496674,1496.63913809087,-639.438779643204,22734590.5171645,119471079.340547,L1_C/A,6555.09854543617,4928.14036145266,2929816.95573099
G18,231464.998219283,231464.999,231464.998,779086,544,231464.922246935,2386,22938076.0906611,26.4406146427961,174.92668391626,-162139.240932925,-0.838426694963407,-367961.079583993,1497.24020905098,-637.413456964209,22738816.0503259,119493284.542993,L1_C/A,6560.9598891873,4925.97627072089,2928531.23493932
G18,231469.998216563,231469.999,231469.998,781806,544,231469.922232854,2386,22941482.1071189,26.4023901227785,174.922336466686,-162139.22729998,-0.841203434105459,-367861.141988244,2112.74370869159,-743.902767089681,22743041.7091289,119515490.796918,L1_C/A,7280.67549481464,5459.39999634998,3245446.77121644
G18,231474.998213845,231474.999,231474.998,784524,544,231474.922218772,2386,22944888.9866,26.3641757742781,174.917981124618,-162139.213667036,-0.843979718382565,-366336.488934519,1507.31378512187,-647.846631428925,22747265.936665,119537688.631069,L1_C/A,6573.38135280309,4922.13530226863,2926249.25437043
G18,231479.998211126,231479.999,231479.998,787243,544,231479.922204686,2386,22948296.7264266,26.325971601832,174.91361788127,-162139.200034092,-0.846755546293111,-365532.615110278,1518.53064161308,-657.27924241211,22751494.4981372,119559909.814977,L1_C/A,6590.34003121819,4928.23816020767,2929875.05952991
G18,231484.998208408,231484.999,231484.998,789961,544,231484.922190598,2386,22951705.3239247,26.2877776099346,174.909246727861,-162139.186401148,-0.84953091633849,-364710.138302469,1515.4650913274,-663.458064061578,22755721.3478826,119582122.267567,L1_C/A,6586.1263283579,4918.48482180497,2924080.44575127
G18,231489.998205693,231489.999,231489.998,792679,543,231489.92217651,2386,22955114.7764201,26.2495938030759,174.904867655622,-162139.172768204,-0.852305827020352,-363888.262345421,1510.14437310462,-659.127991821751,22759953.2716628,119604361.36135,L1_C/A,6586.73251405283,4912.33657862433,2920427.67649648
G18,231494.998202972,231494.999,231494.998,795397,544,231494.922162414,2386,22958525.0812315,26.2114201858247,174.900480655802,-162139.159135259,-0.855080276834521,-363068.625156743,1499.91667589434,-650.117733638675,22764187.0474694,119626609.980008,L1_C/A,6590.57717912836,4908.6003483116,2918207.92252543
G18,231499.998200253,231499.999,231499.998,798116,544,231499.922148316,2386,22961936.2356891,26.1732567626161,174.89608571965,-162139.145502315,-0.857854264286465,-362262.245371341,1505.2146473093,-650.9441346194,22768420.7753927,119648857.988004,L1_C/A,6606.78171831294,4914.05527068053,2921448.77883692
G18,231504.998197535,231504.999,231504.998,800834,544,231504.922134217,2386,22965348.2371174,26.1351035379478,174.89168283843,-162139.131869371,-0.860627787877022,-361451.610745418,1507.11732542037,-650.827885939719,22772651.155736,119671088.869472,L1_C/A,6614.53686684824,4913.19712126021,2920938.93859045
G18,231509.998194818,231509.999,231509.998,803551,544,231509.922120116,2386,22968761.0828412,26.0969605163076,174.887272003417,-162139.118236427,-0.863400846107695,-360642.577660943,1515.33182345747,-656.809926401246,22776882.1605178,119693322.858077,L1_C/A,6623.67370025668,4913.34867691311,2921028.98021909
G18,231514.9981921,231514.999,231514.998,806269,544,231514.922106011,2386,22972174.7701847,26.0588277021915,174.882853205898,-162139.104603483,-0.866173437479284,-359832.596230888,1521.36968784044,-660.967323353996,22781115.2286135,119715568.4384,L1_C/A,6633.08388268633,4913.68420764205,2921228.32437233
G18,231519.998189383,231519.999,231519.998,808986,544,231519.922091904,2386,22975589.2964746,26.020705100062,174.878426437169,-162139.090970539,-0.868945560495001,-359014.97445766,1522.48743664751,-666.310124153855,22785345.2289608,119737796.726012,L1_C/A,6630.94702776708,4905.45261479654,2916337.80388043
G18,231524.998186669,231524.999,231524.998,811703,543,231524.922077798,2386,22979004.6590377,25.982592714376,174.873991688534,-162139.077337594,-0.871717213658354,-358200.912752609,1522.78674573228,-666.125788547705,22789572.4929744,119760011.735458,L1_C/A,6628.79763446283,4897.21571545975,2911444.13071751
G18,231534.998181231,231534.999,231534.998,817138,544,231534.922049567,2386,22985837.8822738,25.9063986103477,174.865098216842,-162139.050071706,-0.877259104428242,-355144.865004888,497.273361339504,-1404.49781970377,22798027.5761977,119804442.539,L1_C/A,5194.63159796019,3826.56646327243,2275354.34764407
G18,231539.998178514,231539.999,231539.998,819855,544,231539.922035449,2386,22989255.7376035,25.8683169008737,174.860639476444,-162139.036438762,-0.880029339044808,-355731.201517847,1497.13722980166,-652.111966963689,22802256.1949066,119826664.201869,L1_C/A,6591.7423528455,4849.99422753691,2883389.09219964
G18,231544.998175799,231544.999,231544.998,822573,543,231544.92202133,2386,22992674.4185095,25.8302454256962,174.856172721473,-162139.022805818,-0.882799097820624,-354889.447020951,1473.55559267821,-650.493996189617,22806387.4638006,158109557.268724,L1_L5,6462.58670711645,4748.42179445442,2823043.29100127
G18,231549.998173079,231549.999,231549.998,825290,544,231549.922007204,2386,22996093.9223134,25.7921841893176,174.851697943292,-162139.009172874,-0.88556837925559,-354077.050681224,1475.83562044485,-658.201627065662,22810621.0138108,158138917.41044,L1_L5,6464.24743736227,4743.16057724474,2819917.51801187
G18,231554.998170361,231554.999,231554.998,828008,544,231554.921993077,2386,22999514.2463465,25.7541331961302,174.847215133265,-162138.99553993,-0.888337181857551,-353262.491368124,1477.04411804839,-657.418128819784,22814865.5228046,158168331.69085,L1_L5,6473.88394907804,4743.74400139813,2820264.13959911
G18,231559.998167643,231559.999,231559.998,830726,544,231559.921978947,2386,23002935.3879341,25.7160924505898,174.842724282774,-162138.981906986,-0.891105504129692,-353130.354535233,2075.8834157773,-774.233167457446,22819101.1629771,158197696.793305,L1_L5,7156.25656578329,5236.91781919548,3113266.56419271
G18,231564.998164929,231564.999,231564.998,833443,543,231564.921964819,2386,23006357.3444057,25.6780619571028,174.838225383202,-162138.968274042,-0.893873344578741,-351646.514983036,1490.99851285222,-661.329482674821,22823444.5163443,119938010.078283,L1_C/A,6593.82477421785,4818.46492734288,2864657.03248923
G18,231569.998162212,231569.999,231569.998,836160,543,231569.921950685,2386,23009780.1130836,25.640041720154,174.833718425956,-162138.954641098,-0.896640701705655,-350835.030020197,1493.39449051214,-663.578335264596,22827684.6635046,119960291.974371,L1_C/A,6599.72915941221,4816.16323008758,2863289.55746897
G18,231574.998159491,231574.999,231574.998,838878,544,231574.921936544,2386,23013203.6912943,25.6020317441779,174.829203402447,-162138.941008154,-0.899407574015007,-350016.646961137,1491.65022366941,-661.893587759469,22831926.3997516,119982582.919775,L1_C/A,6599.51500270027,4809.38754193372,2859264.01315635
G18,231579.998156777,231579.999,231579.998,841595,543,231579.921922407,2386,23016628.0763726,25.5640320335153,174.824680304084,-162138.927375209,-0.902173960018161,-349198.353480607,1490.22271493446,-662.25361104748,22836169.0806836,120004878.438498,L1_C/A,6599.52824236162,4802.77762353026,2855336.95529421
G18,231614.998137762,231614.999,231614.998,860610,543,231614.92182336,2386,23040621.1396073,25.2983218598612,174.79279180116,-162138.831944601,-0.921524919859154,-343462.828123218,1463.10143075566,-671.431052946374,22865726.3223715,158520990.879958,L1_L5,6428.25741793262,4632.9108950422,2754416.42482672
G18,231619.998135045,231619.999,231619.998,863327,543,231619.921809199,2386,23044051.883394,25.2604044308514,174.788203796314,-162138.818311657,-0.924287361606899,-342651.496071035,1466.46463640273,-672.280609495427,22869995.0090108,158550545.529847,L1_L5,6454.87908876076,4645.63451672684,2761975.73123894
G18,231624.998132329,231624.999,231624.998,866043,543,231624.921795036,2386,23047483.4099991,25.2224973068104,174.783607639842,-162138.804678713,-0.927049303605979,-341836.601078946,1467.63548229755,-673.971995923881,22874253.4061801,158580046.461097,L1_L5,6466.86553189572,4647.77874767266,2763249.65301528
G18,231629.998129613,231629.999,231629.998,868759,543,231629.921780871,2386,23050915.7167512,25.1846004921255,174.779003323261,-162138.791045769,-0.929810744364004,-341022.587200301,1468.89411527147,-677.704339503372,22878494.9493801,158609463.312726,L1_L5,6462.09897267685,4637.86665064601,2757360.7182081
G18,231634.998126897,231634.999,231634.998,871475,543,231634.921766704,2386,23054348.8009797,25.1467139911721,174.774390838098,-162138.777412825,-0.932571682389415,-340257.681832427,1513.74592896814,-690.737512403957,22882935.0507667,89797551.8202318,L5_Q,6704.22163488815,4805.0330645103,2856676.94872417
G18,231639.998124181,231639.999,231639.998,874191,543,231639.921752534,2386,23057782.6600145,25.1088378083213,174.769770175891,-162138.763779881,-0.93533211619094,-339443.412155969,1513.98628763348,-692.905985062237,22887182.7692275,89814220.6868443,L5_Q,6703.82225700305,4798.01974352342,2852510.22295843
G18,231644.998121465,231644.999,231644.998,876907,543,231644.921738361,2386,23061217.2911854,25.0709719479401,174.765141328185,-162138.750146937,-0.938092044277591,-338625.456073273,1512.24612450579,-694.716063880844,22891431.9618827,89830895.836221,L5_Q,6700.43853163405,4788.87264891611,2847075.78828
G18,231649.998118749,231649.999,231649.998,879623,543,231649.921724186,2386,23064652.6918226,25.033116414391,174.760504286538,-162138.736513993,-0.940851465158683,-337807.703719158,1517.49777535066,-705.998149292146,22895677.6868307,89847556.4988622,L5_Q,6693.02136175049,4776.85151581409,2839933.8415299
G18,231654.998116033,231654.999,231654.998,882339,543,231654.921710008,2386,23068088.8592566,24.9952712120326,174.755859042513,-162138.722881049,-0.943610377343804,-336987.865193308,1516.31527635615,-710.312322110221,22899925.2807668,89864225.2432067,L5_Q,6684.62021205586,4764.14333119422,2832383.70652388
G18,231659.998113317,231659.999,231659.998,885055,543,231659.921695827,2386,23071525.7908179,24.957436345219,174.751205587686,-162138.709248106,-0.946368779342845,-336167.998471637,1515.10518570468,-713.78502145037,22904176.5784767,89880908.3743212,L5_Q,6679.13051353669,4753.52532447558,2826075.37951899
G18,231664.998110601,231664.999,231664.998,887771,543,231664.921681644,2386,23074963.4838373,24.9196118183004,174.74654391364,-162138.695615162,-0.949126669665973,-336022.067880343,2113.05578851278,-847.262391381215,22908429.819722,89897598.481343,L5_Q,7348.75902317581,5223.04852724097,3105026.59681525
G18,231669.998107885,231669.999,231669.998,890487,543,231669.921667459,2386,23078401.935646,24.8817976356231,174.74187401197,-162138.681982218,-0.951884046823626,-334537.64433906,1516.91862618102,-716.759383848344,22912685.071372,89914297.0776907,L5_Q,6681.14619882591,4741.55067474399,2818961.04928004
G18,231674.998105169,231674.999,231674.998,893203,543,231674.921653271,2386,23081841.1435752,24.8439938015286,174.737195874277,-162138.668349274,-0.954640909326584,-333726.917756831,1519.41048208822,-717.861958250041,22916942.277586,89931003.3690075,L5_Q,6688.4287774844,4740.00995216916,2818045.68144469
G18,231679.998102453,231679.999,231679.998,895919,543,231679.92163908,2386,23085281.1049564,24.8062003203548,174.732509492173,-162138.65471633,-0.957397255685869,-332918.274042321,1509.98547879761,-701.163880928043,22921199.6289858,89947710.5875757,L5_Q,6697.1859581318,4739.49873047845,2817741.95649117
G18,231684.998099738,231684.999,231684.998,898634,543,231684.921624888,2386,23088721.8171222,24.7684171964278,174.72781485728,-162138.641083386,-0.960153084413375,-332107.642329424,1513.05525507326,-703.473158364581,22925457.5997986,89964419.5463122,L5_Q,6703.8237693226,4737.47104346408,2816537.27532181
G18,231689.998097022,231689.999,231689.998,901350,543,231689.921610693,2386,23092163.2774032,24.730644434092,174.723111961228,-162138.627450442,-0.96290839401965,-331262.268677916,1486.78637354821,-700.540066188721,22929599.9518442,158963632.362632,L1_L5,6559.35276009323,4628.72266952771,2751928.13330312
G18,231694.998094307,231694.999,231694.998,904065,543,231694.921596496,2386,23095605.483133,24.692882037658,174.718400795655,-162138.613817498,-0.965663183017692,-330436.26252491,1476.70326719019,-700.577115084475,22933814.8331473,158992927.694972,L1_L5,6506.03305860603,4584.54022868183,2725678.64108529
G18,231699.998091591,231699.999,231699.998,906781,543,231699.921582295,2386,23099048.4316427,24.6551300114619,174.713681352211,-162138.600184554,-0.968417449918654,-330291.222984779,2079.02497977891,-842.545927556022,22938051.3593925,159022337.45528,L1_L5,7154.58213254315,5034.68842562064,2993118.85865116
G18,231704.998088875,231704.999,231704.998,909497,543,231704.921568092,2386,23102492.1202658,24.6173883598142,174.708953622554,-162138.58655161,-0.971171193235562,-329523.728800107,2114.63684812453,-844.533516519401,22942494.8476653,90031274.069021,L5_Q,7386.89847684634,5190.86038973617,3085903.11135898
G18,231709.99808616,231709.999,231709.998,912212,543,231709.921553888,2386,23105936.546336,24.57965708702,174.704217598348,-162138.572918666,-0.973924411481818,-328047.308586649,1518.53304381572,-705.078538397214,22946755.0394022,90047990.868692,L5_Q,6726.25480978173,4719.57708622064,2805906.19015731
G18,231714.998083445,231714.999,231714.998,914927,543,231714.921539681,2386,23109381.7071858,24.5419361973969,174.69947327127,-162138.559285723,-0.976677103169933,-327227.093721928,1517.92312372646,-710.503135743505,22951015.0174088,90064709.8420651,L5_Q,6720.86798210064,4709.04851904121,2799651.00060802
G18,231719.998080731,231719.999,231719.998,917641,543,231719.921525473,2386,23112827.6001495,24.504225695242,174.694720633003,-162138.545652779,-0.979429266813922,-326412.60961727,1520.3072103027,-716.165435112427,22955277.1928864,90081431.8107912,L5_Q,6722.67727212433,4703.56894502028,2796395.49835723
G18,231724.998078016,231724.999,231724.998,920356,543,231724.921511261,2386,23116274.2225595,24.4665255848723,174.689959675243,-162138.532019835,-0.982180900926351,-324204.131032273,520.738051107055,-1421.01370348518,22959540.3899696,90098157.36428,L5_Q,5330.78424163867,3723.69937114914,2214239.36887729
G18,231729.998075301,231729.999,231729.998,923071,543,231729.921497047,2386,23119721.5717504,24.4288358705774,174.685190389691,-162138.518386891,-0.984932004021786,-324302.373297451,1326.51287363707,-1544.11007593146,22963803.7396374,90114885.5618884,L5_Q,6245.03786558408,4356.61733810718,2590266.019513
G18,231734.998072586,231734.999,231734.998,925786,543,231734.92148283,2386,23123169.6450567,24.3911565566504,174.680412768058,-162138.504753947,-0.98768257461458,-323483.502496061,1324.87805941503,-1547.25374412504,22968066.8209907,90131616.254377,L5_Q,6241.18599358178,4347.66314165458,2584946.18870239
G18,231739.998069871,231739.999,231739.998,928501,543,231739.921468611,2386,23126618.4398129,24.3534876473813,174.675626802063,-162138.491121003,-0.990432611219294,-322662.801657437,1321.57808885242,-1551.06493658865,22972332.7238349,90148350.4355406,L5_Q,6237.60412582214,4338.90455967412,2579742.5755671
G18,231744.998067156,231744.999,231744.998,931216,543,231744.92145439,2386,23130067.9533538,24.3158291470554,174.670832483435,-162138.477488059,-0.99318211235087,-321849.014243265,1320.21797985729,-1549.80910706798,22976597.9306247,90165087.2001351,L5_Q,6239.52084400179,4333.97527496616,2576814.00896679
G18,231749.998064441,231749.999,231749.998,933931,543,231749.921440166,2386,23133518.1830146,24.2781810599547,174.666029803911,-162138.463855116,-0.995931076524507,-320996.754470126,1284.84133308771,-1542.87478267201,22980685.7373432,159317920.928985,L1_L5,6024.84901258012,4178.70451831575,2484565.17797604
G18,231754.998061726,231754.999,231754.998,936646,543,231754.92142594,2386,23136969.1261307,24.2405433903561,174.661218755237,-162138.450222172,-0.998679502255788,-319268.64570618,478.682440684909,-1419.88422778736,22984983.9350392,159347672.087866,L1_L5,5144.00571304339,3562.13324812043,2118250.36039539
G18,231759.998059011,231759.999,231759.998,939361,543,231759.921411712,2386,23140420.7800377,24.2029161425349,174.656399329169,-162138.436589228,-1.00142738806044,-318447.779292685,477.609484679894,-1423.41411449389,22989269.5525249,159377348.968116,L1_L5,5157.11376330745,3566.04147328312,2120572.29924778
G18,231764.998056296,231764.999,231764.998,942076,543,231764.921397481,2386,23143873.1420717,24.1652993207601,174.651571517467,-162138.422956284,-1.00417473245468,-317634.496431736,481.766232187597,-1426.22682921332,22993551.7812865,159407016.328057,L1_L5,5173.70851554081,3572.33301443232,2124310.20410936
G18,231769.998053581,231769.999,231769.998,944791,543,231769.921383247,2386,23147326.2095688,24.1276929292978,174.646735311906,-162138.40932334,-1.00692153395495,-316826.179131927,486.43024421126,-1424.75077136669,22997832.1209622,159436671.882997,L1_L5,5192.67428041552,3580.22743708285,2129000.40641511
G18,231774.998050866,231774.999,231774.998,947506,543,231774.921369012,2386,23150779.9798657,24.0900969724113,174.641890704264,-162138.395690397,-1.00966779107794,-317444.011984586,1514.70645732889,-732.323835642287,23002205.0981077,90265593.5415101,L5_Q,6729.72486842045,4634.19060518719,2755176.7210179
G18,231779.99804815,231779.999,231779.998,950222,543,231779.921354773,2386,23154234.4502984,24.0525114543659,174.637037686332,-162138.382057453,-1.01241350234023,-315244.142052729,520.456059297659,-1421.30256037269,23006474.2591169,90282345.8678548,L5_Q,5344.55640023347,3674.3105015061,2184896.65433908
G18,231784.998045435,231784.999,231784.998,952937,543,231784.921340533,2386,23157689.6182055,24.0149363794016,174.632176249905,-162138.368424509,-1.01515866626024,-314433.440415404,523.37172531473,-1422.04939569826,23010746.058599,90299109.5180077,L5_Q,5350.49722572143,3673.02691658711,2184134.05608292
G18,231789.998042719,231789.999,231789.998,955653,543,231789.921326289,2386,23161145.480923,23.9773717517843,174.62730638679,-162138.354791565,-1.01790328135457,-313619.649468117,525.028169337545,-1423.55582360841,23015018.7551618,90315876.4176053,L5_Q,5353.55101216957,3669.75063050768,2182187.56231076
G18,231794.998040004,231794.999,231794.998,958368,543,231794.921312044,2386,23164602.0357899,23.9398175757464,174.622428088799,-162138.341158621,-1.02064734614231,-312805.406064371,525.538640677592,-1423.30738367771,23019290.0068467,90332638.3490827,L5_Q,5354.01531518105,3664.69419240278,2179183.45185096
G18,231799.998037289,231799.999,231799.998,961083,543,231799.921297797,2386,23168059.2801438,23.9022738555384,174.617541347757,-162138.327525678,-1.02339085914122,-311984.391938146,522.950975866569,-1424.91982743643,23023561.5955302,90349401.0212725,L5_Q,5347.35640803108,3654.76398819526,2173283.75927906
G18,231804.998034574,231804.999,231804.998,963798,543,231804.921283548,2386,23171517.2113227,23.864740595401,174.612646155493,-162138.313892734,-1.02613381886987,-311165.68042613,521.761025701067,-1428.73869660139,23027834.5996357,90366168.3254286,L5_Q,5343.72871257988,3646.91768647324,2168622.14638381
G18,231809.998031859,231809.999,231809.998,966513,543,231809.921269296,2386,23174975.8266655,23.8272177995694,174.607742503846,-162138.30025979,-1.02887622384723,-310348.852020582,521.452477371623,-1432.10921427313,23032109.9757144,90382946.3619627,L5_Q,5343.67193356267,3641.51427822121,2165411.89543013
G18,231814.998029144,231814.999,231814.998,969228,543,231814.921255042,2386,23178435.123511,23.7897054722756,174.602830384665,-162138.286626846,-1.03161807259257,-309526.590020148,517.475615104282,-1436.24566040317,23036384.6951066,90399721.0844378,L5_Q,5336.84337083803,3631.49896134505,2159461.6360654
G18,231819.998026428,231819.999,231819.998,971944,543,231819.921240785,2386,23181895.0991977,23.7522036177566,174.597909789805,-162138.272993903,-1.03435936362484,-308711.973220752,514.133310739517,-1432.00460568064,23040657.4610515,90416488.8636442,L5_Q,5335.02772128291,3624.90644976549,2155544.91987475
