svId,iTOW,gpsTOW,rcvTOW,t_tx,WN,geoRange,elevation,azimuth,satClockBias,relBias,rcvClockBias_m,ztd_est_m,ISB_m,pseudorange,carrierPhase,freqLabel,raw_residual,troposphericDelay,pwv,ztd
G26,233102,233102.000483676,233101.996,233101.934086358,2394,19990863.5647751,79.0940118238427,52.1580242642583,-85448.5040014569,-0.669626205431881,-1344127.09485343,-5.39440976245775,3.69829253821162,18732193.1407927,129864147.297115,L1_L5,-1344121.33313736,5.76171606569551,6.27418960793781,5657.82596078534
G26,233103,233103.000483213,233102.996,233102.934085488,2394,19990985.5777639,79.0867558416265,52.1343421737104,-85448.5056374134,-0.670713362898383,-1343988.44233411,-5.39444579661247,3.69825722398552,18732454.0378093,129865954.902348,L1_L5,-1343982.45183275,5.99050135654397,6.65208706714128,5882.34086364232
G26,233104,233104.000482751,233103.996,233103.934084619,2394,19991107.7067561,79.0794978261678,52.1106954024843,-85448.5072733699,-0.67180050562713,-1343849.79660763,-5.3944862284036,3.69820714124862,18732714.9715788,129867763.17142,L1_L5,-1343843.64977853,6.14682910405099,6.9102131090143,6035.69765873201
G26,233105,233105.000482288,233104.996,233104.934083748,2394,19991229.951741,79.0722377821491,52.0870838902678,-85448.5089093264,-0.672887633592087,-1343711.06681817,-5.39452375532079,3.69815676626935,18732975.7136205,129869572.576699,L1_L5,-1343705.15544484,5.91137333633378,6.52082980282168,5804.35883113514
G26,233106,233106.000481825,233105.996,233105.934082877,2394,19991352.3127085,79.0649757142198,52.0635075767852,-85448.5105452829,-0.673974746770448,-1343572.31050711,-5.39455932928731,3.69809636245539,18733236.7011762,129871383.019464,L1_L5,-1343566.53157972,5.7789273923263,6.30170438369245,5674.17292754903
G26,233107,233107.000481362,233106.996,233106.934082006,2394,19991474.7896484,79.0577116270261,52.0399664018898,-85448.5121812394,-0.675061845138299,-1343433.60223612,-5.39458941898266,3.69800837264552,18733498.0913067,129873194.125442,L1_L5,-1343427.62111208,5.98112404323183,6.6356227007156,5872.55912116526
G26,233108,233108.000480899,233107.996,233107.934081134,2394,19991597.3825502,79.0504455252025,52.0164603055393,-85448.5138171959,-0.676148928671823,-1343294.93727863,-5.39462785304338,3.69793153184069,18733759.2763299,129875005.932291,L1_L5,-1343289.0317138,5.90556483529508,6.51051393905673,5798.23001207413
G26,233109,233109.000480436,233108.996,233108.934080261,2394,19991720.0914038,79.0431774133736,51.9929892278002,-85448.5154531523,-0.677235997347042,-1343156.21153056,-5.3946487225862,3.69786963178955,18734020.566376,129876818.446343,L1_L5,-1343150.45324439,5.75828617811203,6.2668927022087,5653.4907528049
G26,233110,233110.000479974,233109.996,233109.93407939,2394,19991842.916199,79.0359072961445,51.9695531088176,-85448.5170891088,-0.678323051141247,-1343017.55757452,-5.39467689512711,3.69781004650577,18734281.8520184,129878631.633865,L1_L5,-1343011.99512012,5.56245439313352,5.94304977202356,5461.09050707504
G26,233111,233111.000479511,233110.996,233110.934078517,2394,19991965.8569251,79.0286351781325,51.9461518889144,-85448.5187250653,-0.679410090028342,-1342878.87094994,-5.39469969376662,3.69774145189305,18734543.4984612,129880445.622029,L1_L5,-1342873.29212644,5.57882349565625,5.96987313685959,5477.02669559335
G26,233112,233112.000479048,233111.996,233111.934077643,2394,19992088.9135721,79.0213610639218,51.9227855084478,-85448.5203610218,-0.680497113985524,-1342740.239515,-5.39471434581887,3.69767982628653,18734804.9573769,129882260.035422,L1_L5,-1342734.89258074,5.34693426708691,5.58647143987621,5249.24163735331
G26,233113,233113.000478586,233112.996,233112.93407677,2394,19992212.0861297,79.0140849580851,51.8994539078788,-85448.5219969783,-0.681584122990081,-1342601.5722969,-5.39473874083152,3.69762347500956,18735066.7927271,129884075.06944,L1_L5,-1342596.23251111,5.339785795426,5.57444219848428,5242.09487333895
G26,233114,233114.000478124,233113.996,233113.934075897,2394,19992335.3745875,79.0068068652,51.8761570278238,-85448.5236329348,-0.682671117016966,-1342463.0357049,-5.39475135480565,3.69754319429645,18735328.5693592,129885891.025518,L1_L5,-1342457.74705963,5.28864527237602,5.48972419380687,5191.76255665581
G26,233115,233115.000477661,233114.996,233114.934075022,2394,19992458.778935,78.9995267898329,51.8528948090013,-85448.5252688912,-0.683758096041222,-1342324.37103513,-5.39476044999839,3.69747108256863,18735590.4814217,129887707.785612,L1_L5,-1342319.24206763,5.12896750564687,5.2256758324552,5034.8872171831
G26,233116,233116.000477199,233115.996,233115.934074148,2394,19992582.2991621,78.9922447365176,51.8296671921662,-85448.5269048477,-0.684845060041155,-1342185.65627088,-5.39480518822939,3.6973955492161,18735853.1214997,129889525.46929,L1_L5,-1342180.12493965,5.53133122972213,5.89026939019722,5429.73284110006
G26,233117,233117.000476736,233116.996,233116.934073273,2394,19992705.9352583,78.9849607098062,51.8064741182703,-85448.5285408042,-0.685932008990702,-1342047.03969427,-5.39478862249683,3.69731497322958,18736115.0454437,129891343.800781,L1_L5,-1342041.83981473,5.19987954152748,5.34241851402518,5104.24590476781
G26,233118,233118.000476273,233117.996,233117.934072397,2394,19992829.6872133,78.9776747142182,51.7833155282999,-85448.5301767607,-0.687018942867125,-1341908.28424474,-5.39476525521595,3.69724268053963,18736377.7100213,129893163.130978,L1_L5,-1341902.92991516,5.35432958323509,5.59738253691701,5255.72409398941
G26,233119,233119.000475811,233118.996,233118.934071522,2394,19992953.555017,78.9703867542633,51.7601913633494,-85448.5318127172,-0.688105861647527,-1341769.48997658,-5.39473827359139,3.69718778945064,18736640.2682014,129894983.623567,L1_L5,-1341764.2422616,5.24771498027258,5.42102351102964,5150.94638617281
G26,233120,233120.000475348,233119.996,233119.934070645,2394,19993077.5386588,78.9630968344611,51.7371015646819,-85448.5334486737,-0.689192765305974,-1341630.70429872,-5.3946715732657,3.69711526533914,18736903.1103653,129896804.973786,L1_L5,-1341625.38646227,5.31783644249663,5.5366550323146,5219.64491572424
G26,233121,233121.000474885,233120.996,233120.934069768,2394,19993201.6381283,78.9558049593,51.7140460735996,-85448.5350846301,-0.690279653819602,-1341491.88129521,-5.39459180126147,3.69705051389043,18737166.2121856,129898627.066439,L1_L5,-1341486.38683429,5.49446092103608,5.82822769038414,5392.87287851662
G26,233122,233122.000474423,233121.996,233121.934068892,2394,19993325.8534154,78.9485111332569,51.6910248315068,-85448.5367205866,-0.691366527165674,-1341353.06788206,-5.39452273939313,3.69701484318762,18737429.2417817,129900449.750965,L1_L5,-1341347.57524815,5.49263391341083,5.82498425889016,5390.94590417726
G26,233123,233123.00047396,233122.996,233122.934068014,2394,19993450.1845094,78.9412153608205,51.6680377799822,-85448.5383565431,-0.692453385318128,-1341214.42449352,-5.39445407745559,3.69697651808255,18737692.255745,129902273.058087,L1_L5,-1341208.89510173,5.52939178561792,5.88548131023643,5426.88816649035
G26,233124,233124.000473497,233123.996,233123.934067136,2394,19993574.6314002,78.9339176464475,51.6450848606412,-85448.5399924996,-0.693540228254104,-1341075.7654033,-5.39436501334983,3.69693762696924,18737955.2050026,129904097.135088,L1_L5,-1341070.39545767,5.36994563601911,5.62186270245566,5270.26815046287
G26,233125,233125.000473035,233124.996,233124.934066259,2394,19993699.1940775,78.9266179945836,51.6221660151992,-85448.541628456,-0.694627055950863,-1340937.14062354,-5.39427670779924,3.69687758865862,18738218.5352049,129905921.897886,L1_L5,-1340931.63065548,5.50996806193143,5.85294141655048,5407.55569708112
G26,233126,233126.000472573,233125.996,233125.934065381,2394,19993823.8725307,78.919316409678,51.5992811855237,-85448.5432644125,-0.695713868383487,-1340798.51047803,-5.39415006005515,3.69680598638206,18738481.7769463,129907747.28099,L1_L5,-1340793.07009007,5.44038796401583,5.7377800256327,5339.13647947305
G26,233127,233127.00047211,233126.996,233126.934064502,2394,19993948.6667494,78.912012896171,51.5764303135868,-85448.544900369,-0.696800665526931,-1340659.98185277,-5.39403633399432,3.69672076495163,18738744.8817428,129909573.084274,L1_L5,-1340654.76223501,5.21961776167154,5.37288957785823,5122.34924939163
G26,233128,233128.000471648,233127.996,233127.934063623,2394,19994073.5767234,78.9047074584694,51.5536133413929,-85448.5465363255,-0.697887447359567,-1340521.4705489,-5.39387923898337,3.69661798789203,18739008.1459635,129911399.595822,L1_L5,-1340516.41071104,5.05983785865828,5.10875789691548,4965.42440842204
G26,233129,233129.000471186,233128.996,233128.934062744,2394,19994198.6024422,78.8974001009919,51.5308302111207,-85448.548172282,-0.698974213856412,-1340382.74331923,-5.39374218895273,3.69656640522607,18739271.8501045,129913226.886736,L1_L5,-1340377.73501155,5.00830767885782,5.02343628790998,4914.73348078827
G26,233130,233130.000470724,233129.996,233129.934061865,2394,19994323.7438955,78.8900908281398,51.5080808650297,-85448.5498082384,-0.700060964993562,-1340244.28587384,-5.39358063535601,3.69646811015819,18739535.7385034,129915055.127486,L1_L5,-1340238.9907887,5.29508513910696,5.49689065985897,5196.02026834539
G26,233131,233131.000470262,233130.996,233130.934060985,2394,19994449.0010728,78.8827796443035,51.4853652454814,-85448.5514441949,-0.701147700747176,-1340105.69183086,-5.39343084463417,3.69639308775782,18739799.4864547,129916884.245807,L1_L5,-1340100.5027373,5.18909355602227,5.32161329544074,5091.88519284546
G26,233132,233132.000469799,233131.996,233131.934060104,2394,19994574.3739635,78.8754665538711,51.4626832949626,-85448.5530801514,-0.702234421092305,-1339967.19441337,-5.39324985349677,3.69629913407496,18740063.4514088,129918714.282934,L1_L5,-1339961.91339664,5.28101672837511,5.47321760502249,5181.95572920257
G26,233133,233133.000469337,233132.996,233132.934059223,2394,19994699.8625576,78.8681515611981,51.4400349559982,-85448.5547161078,-0.703321126007196,-1339828.58565419,-5.39307571194533,3.69618627640839,18740327.8711711,129920545.198486,L1_L5,-1339822.98495109,5.60070310300216,6.00097502488649,5495.50482292383
G26,233134,233134.000468874,233133.996,233133.934058341,2394,19994825.4668444,78.8608346706589,51.4174201713032,-85448.5563520643,-0.704407815465858,-1339689.97540249,-5.39293003679487,3.69605798262777,18740592.1628914,129922376.972187,L1_L5,-1339684.30024025,5.67516224272549,6.12371236694361,5568.42503383756
G26,233135,233135.000468412,233134.996,233134.93405746,2394,19994951.1868137,78.8535158865887,51.394838883607,-85448.5579880208,-0.705494489446568,-1339551.44415463,-5.39277594955051,3.69590507788214,18740856.4957333,129924209.616424,L1_L5,-1339545.69009027,5.75406436063349,6.25378072312609,5645.70071707351
G26,233136,233136.00046795,233135.996,233135.934056578,2394,19995077.0224549,78.8461952133344,51.3722910358088,-85448.5596239772,-0.706581147924382,-1339412.72926498,-5.39265598561326,3.69577223887638,18741120.8560552,129926043.282011,L1_L5,-1339407.16813212,5.56113285850734,5.93493100417664,5456.26701771284
G26,233137,233137.000467487,233136.996,233136.934055695,2394,19995202.9737575,78.8388726552326,51.3497765709113,-85448.5612599337,-0.707667790874321,-1339274.09049126,-5.39256306088928,3.6956420815206,18741385.5198535,129927877.84385,L1_L5,-1339268.4583591,5.63213216420263,6.05194658784248,5525.78784078179
G26,233138,233138.000467024,233137.996,233137.934054811,2394,19995329.0407112,78.8315482165955,51.3272954319738,-85448.5628958902,-0.708754418273589,-1339135.3835839,-5.3924888268836,3.69552204072117,18741650.332927,129929713.155355,L1_L5,-1339129.71496191,5.66862198966555,6.11196929995851,5561.44829059891
G26,233139,233139.000466562,233138.996,233138.934053928,2394,19995455.2233057,78.8242219017242,51.3048475621569,-85448.5645318466,-0.709841030099486,-1338996.759869,-5.39242649306304,3.69536882930736,18741915.5236501,129931549.188151,L1_L5,-1338990.70955586,6.05031313351356,6.74201781266028,5935.77015273205
G26,233140,233140.000466099,233139.996,233139.934053044,2394,19995581.5215303,78.8168937149329,51.2824329047936,-85448.5661678031,-0.710927626325898,-1338858.08694645,-5.39236328966505,3.69519871253041,18742180.5655629,129933385.801628,L1_L5,-1338851.96859016,6.11835629609413,6.85412216536091,6002.37313521698
G26,233141,233141.000465637,233140.996,233140.93405216,2394,19995707.9353747,78.8095636604964,51.2600514032289,-85448.5678037596,-0.712014206931074,-1338719.43953093,-5.39232265175443,3.69505832575202,18742445.7488018,129935223.101063,L1_L5,-1338713.20191832,6.23761260765605,7.05078433385804,6119.21326361806
G26,233142,233142.000465175,233141.996,233141.934051276,2394,19995834.4648285,78.8022317427,51.2377030009745,-85448.569439716,-0.713100771890163,-1338580.80761497,-5.39226542716121,3.69491598341576,18742710.9197266,129937061.188135,L1_L5,-1338574.56316976,6.24444520543329,7.06180571944729,6125.7612444384
G26,233143,233143.000464713,233142.996,233142.934050392,2394,19995961.1098812,78.7948979658129,51.2153876416238,-85448.5710756725,-0.714187321179266,-1338442.35120193,-5.39221818171576,3.69474910785077,18742976.1648667,129938899.597431,L1_L5,-1338435.96580488,6.38539704633877,7.29427427861397,6263.87452016304
G26,233144,233144.000464251,233143.996,233143.934049507,2394,19996087.8705222,78.7875623340942,51.1931052688711,-85448.572711629,-0.715273854774515,-1338303.90257926,-5.39218385204754,3.69458359513387,18743241.2541764,129940738.576555,L1_L5,-1338297.6398587,6.26272056018934,7.09145784098075,6143.378042391
G26,233145,233145.000463789,233144.996,233144.934048622,2394,19996214.7467412,78.7802248517926,51.1708558265125,-85448.5743475854,-0.716360372652072,-1338165.35587593,-5.39218851371459,3.69443461247887,18743506.7524731,129942578.444185,L1_L5,-1338159.02050341,6.33537251828238,7.21114726447582,6214.48743631401
G26,233146,233146.000463326,233145.996,233145.934047735,2394,19996341.7385276,78.7728855231552,51.1486392584705,-85448.5759835419,-0.717446874786869,-1338026.77776324,-5.3922168185833,3.69430153022982,18743772.2280936,129944419.280628,L1_L5,-1338020.53939171,6.23837152984925,7.05073301899281,6119.18277663885
G26,233147,233147.000462864,233146.996,233146.934046849,2394,19996468.845871,78.7655443523957,51.1264555086982,-85448.5776194984,-0.718533361157316,-1337888.26824372,-5.39222906902656,3.69417600810007,18744037.5742041,129946260.983147,L1_L5,-1337882.30334712,5.96489659673534,6.59897525240488,5850.78628809361
G26,233148,233148.000462402,233147.996,233147.934045963,2394,19996596.068761,78.758201343741,51.1043045213186,-85448.5792554548,-0.719619831738438,-1337749.63119029,-5.39224364410206,3.69408306746981,18744303.212954,129948103.535101,L1_L5,-1337743.89020957,5.74098071409389,6.22905814532541,5631.01263961199
G26,233149,233149.00046194,233148.996,233148.934045076,2394,19996723.407187,78.7508565014007,51.082186240535,-85448.5808914113,-0.720706286506338,-1337611.04338748,-5.39228351739432,3.69397884583198,18744569.571588,129949947.155305,L1_L5,-1337604.87272398,6.17066349345259,6.93816996248512,6052.30727091203
G26,233150,233150.000461478,233149.996,233149.934044189,2394,19996850.8611385,78.743509829574,51.0601006106497,-85448.5825273678,-0.72179272543718,-1337472.44637027,-5.39231498697809,3.69390114725677,18744835.3376388,129951791.763711,L1_L5,-1337466.56334711,5.88302315911278,6.46306409515955,5770.03930363272
G26,233151,233151.000461015,233150.996,233150.934043301,2394,19996978.4306049,78.7361613324581,51.0380475760883,-85448.5841633242,-0.722879148506025,-1337333.94447518,-5.39232500273954,3.69379614500409,18745101.3900591,129953637.060591,L1_L5,-1337328.08311566,5.86135952500626,6.42705437433739,5748.64535462513
G26,233152,233152.000460553,233151.996,233151.934042413,2394,19997106.1155761,78.7288110142182,51.0160270813127,-85448.5857992807,-0.723965555691158,-1337195.44570125,-5.39240683849039,3.69370245793736,18745367.6996015,129955483.058329,L1_L5,-1337189.46126675,5.98443449707702,6.62997346503023,5869.20282021582
G26,233153,233153.000460091,233152.996,233152.934041524,2394,19997233.9160413,78.7214588790322,50.9940390709507,-85448.5874352371,-0.725051946967605,-1337056.83877785,-5.39250015235734,3.69365272243865,18745633.8817995,129957329.814142,L1_L5,-1337051.0822563,5.7565215525683,6.25350356920187,5645.53605551028
G26,233154,233154.000459629,233153.996,233153.934040636,2394,19997361.83199,78.7141049310604,50.9720834897084,-85448.5890711936,-0.726138322311536,-1336918.33935838,-5.39257489917608,3.69357789682868,18745900.5316854,129959177.273375,L1_L5,-1336912.35104152,5.98831686307676,6.63587714736579,5872.71029197512
G26,233155,233155.000459166,233154.996,233154.934039746,2394,19997489.8634116,78.7067491744605,50.9501602824135,-85448.5907071501,-0.727224681698041,-1336779.73691289,-5.39266259012483,3.6935113177629,18746167.2880671,129961025.487125,L1_L5,-1336773.62880369,6.10810919734649,6.83335623013752,5990.03576216545
G26,233156,233156.000458704,233155.996,233155.934038856,2394,19997618.0102959,78.6993916133598,50.9282693939317,-85448.5923431065,-0.728311025105313,-1336641.1676293,-5.39277885461274,3.69343692991314,18746434.0539837,129962874.403689,L1_L5,-1336635.01249368,6.15513562131673,6.91071894621266,6035.9981846728
G26,233157,233157.000458242,233156.996,233156.934037966,2394,19997746.2726322,78.6920322518962,50.9064107692906,-85448.593979063,-0.729397352508507,-1336502.71401406,-5.39287860979421,3.6933494983206,18746700.8210417,129964723.686985,L1_L5,-1336496.51049426,6.20351979951374,6.99031847771606,6083.28953487298
G26,233158,233158.000457781,233157.996,233157.934037077,2394,19997874.6504101,78.6846710941849,50.884584353577,-85448.5956150194,-0.730483663884773,-1336364.36799924,-5.39295573833954,3.69326392413158,18746967.6017604,129966573.556363,L1_L5,-1336358.11027571,6.25772352539934,7.07951881932032,6136.28487935691
G26,233159,233159.000457319,233158.996,233158.934036187,2394,19998003.1436187,78.6773081443523,50.8627900920416,-85448.5972509759,-0.731569959208129,-1336225.99360454,-5.39302656766201,3.69313552697761,18747234.6253526,129968424.280542,L1_L5,-1336219.58261443,6.41099011176266,7.33221299146654,6286.41451407718
G26,233160,233160.000456857,233159.996,233159.934035296,2394,19998131.7522478,78.6699434064937,50.8410279299698,-85448.5988869323,-0.732656238455789,-1336087.57998739,-5.3931152129001,3.69299536311115,18747501.8217887,129970275.941381,L1_L5,-1336080.99752968,6.58245770912617,7.61493307267283,6454.38301987645
G26,233161,233161.000456395,233160.996,233160.934034404,2394,19998260.4762868,78.662576884702,50.8192978127687,-85448.6005228888,-0.733742501603922,-1335948.97529056,-5.39318217569459,3.69288454069733,18747769.0660432,129972128.486007,L1_L5,-1335942.48003639,6.49525416712277,7.47073558521034,6368.71299457885
G26,233162,233162.000455933,233161.996,233161.934033513,2394,19998389.3157251,78.6552085830615,50.7975996859465,-85448.6021588453,-0.734828748628571,-1335810.56297549,-5.39326371755729,3.6927663958353,18748036.5204855,129973981.720583,L1_L5,-1335803.86775453,6.69522096123546,7.8004700018928,6564.61346632615
G26,233163,233163.000455471,233162.996,233162.93403262,2394,19998518.2705521,78.6478385056455,50.7759334951088,-85448.6037948017,-0.73591497950594,-1335672.13524427,-5.39335981732675,3.69262344165643,18748304.0004088,129975835.875852,L1_L5,-1335665.34538043,6.78986383555457,7.95637281221883,6657.23781047828
G26,233164,233164.000455009,233163.996,233163.934031728,2394,19998647.3407574,78.6404666565186,50.7542991859614,-85448.6054307582,-0.737001194212166,-1335533.67711108,-5.39344147474813,3.69247672216311,18748571.5812337,129977690.916672,L1_L5,-1335526.83748301,6.83962806942873,8.03820673384235,6705.85664745706
G26,233165,233165.000454547,233164.996,233164.934030835,2394,19998776.5263303,78.6330930397362,50.7326967043094,-85448.6070667146,-0.738087392723359,-1335395.15834248,-5.3935609124583,3.69235690489849,18748839.3785598,129979546.780353,L1_L5,-1335388.22845206,6.92989042401314,8.18686609471516,6794.17754285417
G26,233166,233166.000454085,233165.996,233165.934029942,2394,19998905.8272604,78.6257176593432,50.7111259960555,-85448.6087026711,-0.739173575015753,-1335256.48155701,-5.39369499786186,3.69226171578575,18749107.4727009,129981403.671182,L1_L5,-1335249.43796314,7.04359387443401,8.37419895744854,6905.47498202499
G26,233167,233167.000453623,233166.996,233166.934029048,2394,19999035.243537,78.6183405193768,50.6895870072049,-85448.6103386275,-0.740259741065362,-1335118.06781448,-5.39380855196326,3.69214956922454,18749375.4608913,129983261.585783,L1_L5,-1335110.86877142,7.19904306181707,8.63040703699961,7057.69228513369
G26,233168,233168.000453161,233167.996,233167.934028154,2394,19999164.7751495,78.6109616238632,50.6680796838586,-85448.611974584,-0.741345890848391,-1334979.40888317,-5.39393657174428,3.69204627901236,18749643.5541709,129985120.223024,L1_L5,-1334972.30982642,7.0990567447152,8.46511501198397,6959.4896589037
G26,233169,233169.000452699,233168.996,233168.934027259,2394,19999294.4220874,78.6035809768199,50.6466039722171,-85448.6136105404,-0.74243202434098,-1334840.80517928,-5.39408243877004,3.69193851566197,18749911.9583743,129986979.420011,L1_L5,-1334833.55528304,7.24989624414593,8.71370078566898,7107.17842862487
G26,233170,233170.000452237,233169.996,233169.934026365,2394,19999424.1843402,78.5961985822554,50.6251598185805,-85448.6152464969,-0.743518141519239,-1334702.27904268,-5.39420852553695,3.69183000304427,18750180.1368517,129988839.261421,L1_L5,-1334695.14178051,7.13726216601208,8.52754598877394,6996.5808971428
G26,233171,233171.000451775,233170.996,233170.934025469,2394,19999554.0618971,78.5888144441676,50.6037471693448,-85448.6168824533,-0.744604242359407,-1334563.77192473,-5.39433821237494,3.69172903028251,18750448.2801614,129990699.662017,L1_L5,-1334556.87874977,6.89317496307194,8.12451055314022,6757.13112187849
G26,233172,233172.000451313,233171.996,233171.934024574,2394,19999684.0547477,78.581428566547,50.5823659710082,-85448.6185184098,-0.745690326837498,-1334425.29400147,-5.39444065694097,3.69164352971863,18750716.7451361,129992560.676052,L1_L5,-1334418.40934775,6.88465372426435,8.11015584156531,6748.60275896868
G26,233173,233173.000450851,233172.996,233172.934023678,2394,19999814.1628813,78.5740409533737,50.5610161701648,-85448.6201543662,-0.746776394929686,-1334286.78726357,-5.39450323518006,3.69159197831827,18750984.9839487,129994422.349826,L1_L5,-1334280.2813908,6.50587277160958,7.48492635676613,6377.14395811067
G26,233174,233174.00045039,233173.996,233173.934022782,2394,19999944.3862875,78.5666516086107,50.5396977134837,-85448.6217903227,-0.747862446613285,-1334148.37614419,-5.39456211115472,3.69154540110643,18751253.5664812,129996284.508893,L1_L5,-1334141.92498643,6.45115776197054,7.39437741082476,6323.34738629809
G26,233175,233175.000449928,233174.996,233174.934021886,2394,20000074.7249554,78.5592605362351,50.5184105478004,-85448.6234262791,-0.748948481862163,-1334010.02311491,-5.39464108906755,3.69150287976047,18751522.4847228,129998147.392154,L1_L5,-1334003.34813477,6.6749801451806,7.76335559855144,6542.56320782919
G26,233176,233176.000449467,233175.996,233175.93402099,2394,20000205.1788747,78.5518677401844,50.497154619959,-85448.6250622355,-0.750034500654707,-1333871.72502815,-5.39468685669389,3.69144590827895,18751791.1926064,130000011.150911,L1_L5,-1333865.09689238,6.62813576916233,7.68578799249979,6496.47905692158
G26,233177,233177.000449005,233176.996,233176.934020092,2394,20000335.7480344,78.544473224417,50.4759298769886,-85448.626698192,-0.75112050296485,-1333733.29455963,-5.39473956077128,3.69140434507104,18752060.252175,130001875.824374,L1_L5,-1333726.6092055,6.68535412894562,7.77989480449009,6552.38941365358
G26,233178,233178.000448543,233177.996,233177.934019194,2394,20000466.4324241,78.5370769928595,50.4547362659511,-85448.6283341484,-0.752206488769843,-1333594.99011544,-5.39482103809405,3.69134900705147,18752329.3297826,130003741.38584,L1_L5,-1333588.2187095,6.77140594203956,7.92156127865364,6636.55572361491
G26,233179,233179.000448082,233178.996,233178.934018297,2394,20000597.2320334,78.5296790494299,50.4335737340061,-85448.6299701049,-0.753292458046905,-1333456.52195852,-5.39485186982213,3.69128116687039,18752598.4210499,130005607.67881,L1_L5,-1333449.92977341,6.59218510682695,7.6256269112522,6460.73639979828
G26,233180,233180.00044762,233179.996,233179.934017398,2394,20000728.1468512,78.5222793980588,50.4124422284744,-85448.6316060613,-0.754378410770033,-1333318.0638353,-5.39493624640566,3.69122677294605,18752867.8341209,130007475.020852,L1_L5,-1333311.43424209,6.62959321285598,7.68704903010965,6497.22825946206
G26,233181,233181.000447158,233180.996,233180.934016499,2394,20000859.1768672,78.5148780426459,50.3913416967106,-85448.6332420178,-0.755464346916416,-1333179.52123853,-5.39501572628827,3.69116932587673,18753137.5732774,130009343.377019,L1_L5,-1333172.72782353,6.79341499577276,7.95698846193629,6657.6035777867
G26,233182,233182.000446696,233181.996,233181.9340156,2394,20000990.3220706,78.5074749870889,50.3702720861855,-85448.6348779742,-0.756550266462263,-1333041.04735234,-5.3951031476403,3.69112382592511,18753407.2021373,130011212.536438,L1_L5,-1333034.24688894,6.80046340590343,7.96832079707313,6664.33629868869
G26,233183,233183.000446235,233182.996,233182.934014701,2394,20001121.582451,78.5000702352695,50.3492333444497,-85448.6365139306,-0.757636169384733,-1332902.61726372,-5.39514416309139,3.6910574446621,18753676.9418519,130013082.485728,L1_L5,-1332895.77027658,6.84698713989928,8.04476384493485,6709.7523316542
G26,233184,233184.000445773,233183.996,233183.934013801,2394,20001252.9579975,78.4926637910821,50.3282254192096,-85448.6381498871,-0.758722055657855,-1332764.16258707,-5.39519028238631,3.69098833397472,18753946.7374838,130014953.026146,L1_L5,-1332757.352913,6.80967407347634,7.98292374345464,6673.01214185308
G26,233185,233185.000445311,233184.996,233184.9340129,2394,20001384.4486995,78.4852556583904,50.3072482582082,-85448.6397858435,-0.75980792525882,-1332625.73995555,-5.39523516080223,3.69091909882068,18754216.4997988,130016824.203538,L1_L5,-1332619.08402181,6.65593373589218,7.72905869290508,6522.18686961374
G26,233186,233186.00044485,233185.996,233185.934012,2394,20001516.0545465,78.4778458410486,50.2863018092826,-85448.6414218,-0.760893778164914,-1332487.32388317,-5.39527888120068,3.690839398923,18754486.6342643,130018695.911464,L1_L5,-1332480.55812517,6.76575799635612,7.90990241794355,6629.62900866619
G26,233187,233187.000444388,233186.996,233186.934011099,2394,20001647.7755276,78.4704343429246,50.26538602043,-85448.6430577564,-0.761979614350104,-1332348.87728405,-5.39534797537713,3.69077204010789,18754756.4432467,130020568.338956,L1_L5,-1332342.47284566,6.40443839365616,7.31370176849253,6275.41670150513
G26,233188,233188.000443927,233187.996,233187.934010198,2394,20001779.6116324,78.4630211678475,50.2445008396617,-85448.6446937129,-0.763065433792689,-1332210.65379492,-5.39540830062116,3.69068543711245,18755026.606964,130022441.109138,L1_L5,-1332204.14795497,6.50583994947374,7.48065559542406,6374.60663073657
G26,233189,233189.000443465,233188.996,233188.934009296,2394,20001911.56285,78.455606319668,50.223646215168,-85448.6463296693,-0.764151236466573,-1332072.39277204,-5.39543588327186,3.69059142251082,18755296.5181813,130024314.461451,L1_L5,-1332066.19067702,6.20209502545185,6.97944729061801,6076.83078936989
G26,233190,233190.000443004,233189.996,233189.934008394,2394,20002043.62917,78.4481898021963,50.2028220951485,-85448.6479656257,-0.765237022350245,-1331934.13681235,-5.39547064088032,3.69047443443126,18755567.1731843,130026188.680411,L1_L5,-1331927.60471572,6.53209663368762,7.52338968394759,6399.99563375809
G26,233191,233191.000442543,233190.996,233190.934007492,2394,20002175.8105814,78.440771619258,50.1820284279655,-85448.6496015822,-0.766322791418654,-1331795.87976304,-5.39550977902866,3.69034541045037,18755837.5364189,130028063.730358,L1_L5,-1331789.42561431,6.45414872933179,7.39456290070764,6323.45758879356
G26,233192,233192.000442082,233191.996,233191.93400659,2394,20002308.1070738,78.4333517746617,50.1612651620547,-85448.6512375386,-0.76740854364795,-1331657.45042184,-5.39555729978945,3.69022911765451,18756108.1305837,130029939.566613,L1_L5,-1331651.13066353,6.31975831557065,7.17266709370416,6191.62575362122
G26,233193,233193.00044162,233192.996,233192.934005686,2394,20002440.5186362,78.4259302722141,50.1405322459663,-85448.652873495,-0.768494279013274,-1331519.34152627,-5.39562095896718,3.69006375196376,18756378.7886087,130031816.240849,L1_L5,-1331512.88692259,6.45460367877968,7.39474981126773,6323.56863533601
