svId,iTOW,gpsTOW,rcvTOW,rcvTOW_sat,clkBias_ns,clkDrift_ns,t_tx,WN,geoRange,elevation,azimuth,satClockBias,relBias,rcvClockBias_m,ztd_est_m,ISB_m,pseudorange,carrierPhase,freqLabel,raw_residual,troposphericDelay,pwv,ztd
G26,234944,234943.999665421,234943.996,234943.996,334581,430,234943.931904672,2394,20399612.8436637,64.5452147748868,36.4149367586171,-85451.4650817303,-2.62286204861264,48.4156320835164,-6.99659304802812,4.44357228197479,19386253.2525489,134398531.623347,L1_L5,51.8040761158336,3.38844403231721,1.90194513535593,3060.20584156626
G26,234945,234944.999664991,234944.996,234944.996,335011,430,234944.931903195,2394,20399926.8988633,64.5372386944791,36.4132022171766,-85451.4667176858,-2.6238822429693,48.4032888009996,-6.99648653679763,4.44364031646476,19386696.1161856,134401602.618898,L1_L5,51.6991001237184,3.29581132271883,1.7608133982046,2976.3572273857
G26,234946,234945.999664561,234945.996,234945.996,335441,430,234945.931901717,2394,20400241.044666,64.5292628126677,36.4114709512165,-85451.4683536413,-2.62490237978234,48.4108968801004,-6.99632449666722,4.4437046560863,19387138.9045878,134404674.537914,L1_L5,51.4282866071444,3.01738972704397,1.3373408135827,2724.76541621188
G26,234947,234946.999664131,234946.996,234946.996,335871,430,234946.931900239,2394,20400555.2810552,64.5212871296709,36.4097429578328,-85451.4699895968,-2.62592245902956,48.416873349103,-6.99620860360464,4.4437676858948,19387582.1438203,134407747.068082,L1_L5,51.5177169006784,3.1008435515754,1.46386105402094,2799.93310733981
G26,234948,234947.999663701,234947.996,234947.996,336301,430,234947.93189876,2394,20400869.6080146,64.5133116457082,36.4080182341256,-85451.4716255523,-2.62694248068864,48.4713189536864,-6.99613275166258,4.44384005815436,19388025.5418839,134410819.880395,L1_L5,51.6754082269035,3.20408927321718,1.62043988053544,2892.95908348281
G26,234949,234948.999663271,234948.996,234948.996,336731,430,234948.931897281,2394,20401184.0255277,64.5053363609988,36.4062967771984,-85451.4732615078,-2.62796244473727,48.4954624676784,-6.99602620926388,4.44392900528424,19388468.479229,134413893.456628,L1_L5,51.2818273077719,2.78636484009354,0.985391880724362,2515.66694638396
G26,234950,234949.999662841,234949.996,234949.996,337161,430,234949.931895802,2394,20401498.533578,64.4973612757608,36.4045785841583,-85451.4748974633,-2.62898235115319,48.3949911660988,-6.99590086171085,4.44400985056376,19388911.8395978,134416967.574997,L1_L5,51.2207329976372,2.82574183153849,1.04494032277108,2551.04562479472
G26,234951,234950.999662411,234950.996,234950.996,337591,430,234950.931894323,2394,20401813.1321493,64.4893863902118,36.4028636521161,-85451.4765334188,-2.63000219991424,48.4584442146618,-6.99578102790906,4.44409025447184,19389355.4850629,134420042.342371,L1_L5,51.3542141034268,2.89576988876497,1.15104839272234,2614.08612013878
G26,234952,234951.999661981,234951.996,234951.996,338021,430,234951.931892843,2394,20402127.8212249,64.4814117045707,36.4011519781865,-85451.4781693743,-2.63102199099802,48.5294855818555,-6.99567616141798,4.44417236510545,19389799.3695586,134423117.69678,L1_L5,51.6362215180416,3.10673593618604,1.47125273345504,2804.32462188874
G26,234953,234952.999661551,234952.996,234952.996,338451,430,234952.931891363,2394,20402442.6007884,64.473437219055,36.3994435594875,-85451.4798053297,-2.63204172438233,48.5246833506545,-6.99556557346122,4.4442646144403,19390242.9794004,134426193.489541,L1_L5,51.5530871441588,3.02840379350424,1.3519470183339,2733.44319522564
G26,234954,234953.999661121,234953.996,234953.996,338881,430,234953.931889883,2394,20402757.4708234,64.4654629338821,36.3977383931409,-85451.4814412852,-2.6330614000449,48.4455258050808,-6.99542795162211,4.44437524127905,19390686.3433417,134429269.688997,L1_L5,51.1335808176082,2.68805501252735,0.834658880565462,2426.11406884054
G26,234955,234954.999660691,234954.996,234954.996,339311,430,234954.931888402,2394,20403072.4313135,64.4574888492696,36.3960364762724,-85451.4830772407,-2.63408101796344,48.2373489088056,-6.99529660198629,4.4444534777319,19391130.3829329,134432346.559976,L1_L5,51.2992694196291,3.0619205108235,1.40224476617654,2763.32588878653
G26,234956,234955.999660262,234955.996,234955.996,339740,430,234955.931886922,2394,20403387.4822425,64.4495149654264,36.3943378060091,-85451.4847131962,-2.63510057811676,48.5797687086011,-6.99518511522385,4.44456015450613,19391574.2301852,134435424.298326,L1_L5,51.4819727700669,2.9022040614658,1.15936227520739,2619.02553021692
G26,234957,234956.999659832,234956.996,234956.996,340170,430,234956.931885441,2394,20403702.6235933,64.4415412825855,36.3926423794874,-85451.4863491517,-2.6361200804805,48.5387028841532,-6.99506441604352,4.44467440738755,19392018.1912722,134438502.723677,L1_L5,51.3882965215016,2.84959363734844,1.07917147270533,2571.38289649368
G26,234958,234957.999659401,234957.996,234957.996,340601,430,234957.931883959,2394,20404017.8553495,64.4335678009635,36.3909501938431,-85451.4879851072,-2.63713952503244,48.1961574891297,-6.99490729373168,4.44477108618237,19392462.4291526,134441582.015284,L1_L5,51.1812159516849,2.9850584625552,1.28459792532741,2693.43002576498
G26,234959,234958.999658971,234958.996,234958.996,341031,430,234958.931882477,2394,20404333.1774953,64.4255945207609,36.3892612462133,-85451.4896210627,-2.63815891175236,48.2552061401375,-6.99473970634625,4.44485593438115,19392906.7076682,134444662.30645,L1_L5,51.2241735127755,2.96896737263793,1.25986295127658,2678.73458349369
G26,234960,234959.999658541,234959.996,234959.996,341461,430,234959.931880995,2394,20404648.5900138,64.4176214422018,36.3875755337433,-85451.4912570182,-2.63917824061696,48.3770861019062,-6.99459260005511,4.44494201139252,19393351.3372861,134447743.565568,L1_L5,51.5278607052751,3.15077460336888,1.53561498234188,2842.56325965821
G26,234961,234960.999658111,234960.996,234960.996,341891,430,234960.931879512,2394,20404964.0928886,64.4096485655021,36.3858930535799,-85451.4928929737,-2.64019751160401,48.7002074722091,-6.99447398818233,4.44503971338216,19393796.1748391,134450825.383196,L1_L5,51.9491266820114,3.24891920980227,1.68430742907534,2930.9038118924
G26,234962,234961.99965768,234961.996,234961.996,342322,430,234961.931878029,2394,20405279.686103,64.4016758908854,36.3842138028758,-85451.4945289292,-2.64121672469025,48.3852247919336,-6.99427938283865,4.44511495180528,19394240.6789901,134453907.698378,L1_L5,51.6468587357085,3.26163394377488,1.70328264919275,2942.17729256182
G26,234963,234962.99965725,234962.996,234962.996,342752,430,234962.931876546,2394,20405595.369641,64.3937034185515,36.3825377787819,-85451.4961648846,-2.64223587985545,48.6186006725038,-6.99410652303303,4.44518442560751,19394685.5296915,134456990.697505,L1_L5,51.9006100608967,3.28200938839288,1.73388472062101,2960.35847088574
G26,234964,234963.99965682,234963.996,234963.996,343182,430,234963.931875062,2394,20405911.143486,64.3857311487238,36.3808649784581,-85451.4978008401,-2.64325497707628,48.7677004358691,-6.99390333837869,4.44525040266851,19395130.347019,134460074.289765,L1_L5,52.0306805653963,3.26298012952725,1.70466740228867,2942.99999644415
G26,234965,234964.999656389,234964.996,234964.996,343613,430,234964.931873578,2394,20406227.0076212,64.3777590816248,36.3791953990673,-85451.4994367956,-2.64427401632959,48.6043640758577,-6.99369907668794,4.44530593703447,19395575.2815771,134463158.381093,L1_L5,51.8878991759848,3.28353510012713,1.73553754001499,2961.34043722778
G26,234966,234965.999655959,234965.996,234965.996,344043,430,234965.931872094,2394,20406542.9620306,64.3697872174536,36.3775290377714,-85451.5010727511,-2.6452929975951,48.5780035367092,-6.99347744076084,4.44534469975718,19396020.0345386,134466242.849033,L1_L5,51.7730393093079,3.1950357725987,1.60088426856394,2881.3407827635
G26,234967,234966.999655529,234966.996,234966.996,344473,430,234966.93187061,2394,20406859.0066975,64.3618155564332,36.3758658917411,-85451.5027087066,-2.64631192084952,48.642781074524,-6.99328335209965,4.44537579748229,19396465.3543529,134469327.564719,L1_L5,52.1347749026027,3.49199382807867,2.05124484042532,3148.90717565536
G26,234968,234967.999655099,234967.996,234967.996,344903,430,234967.931869125,2394,20407175.1416055,64.3538440987776,36.3742059581481,-85451.5043446621,-2.64733078607064,48.5829040740501,-6.99304645436468,4.44539863691912,19396910.1129727,134472413.113751,L1_L5,51.845074981451,3.26217090740093,1.70212032942893,2941.48673986688
G26,234969,234968.999654669,234968.996,234968.996,345333,430,234968.93186764,2394,20407491.366738,64.3458728447002,36.3725492341685,-85451.5059806175,-2.64834959323629,48.589401222072,-6.99282049667475,4.44542167557942,19397355.378859,134475499.320179,L1_L5,51.9724170716945,3.38301584962254,1.88516837818443,3050.23850276871
G26,234970,234969.999654239,234969.996,234969.996,345763,430,234969.931866155,2394,20407807.6820786,64.3379017944162,36.3708957169818,-85451.507616573,-2.6493683423241,48.584533886181,-6.99258303598929,4.44542978502758,19397800.8378831,134478585.989226,L1_L5,52.2026888830587,3.61815499687777,2.241617722261,3262.01073862198
G26,234971,234970.999653809,234970.996,234970.996,346193,430,234970.93186467,2394,20408124.0876108,64.3299309481388,36.369245403771,-85451.5092525285,-2.65038703331187,48.6297139828359,-6.99234518358007,4.44545135022732,19398246.2967727,134481673.341778,L1_L5,52.3426347002387,3.71292071740277,2.38503604820605,3347.217851645
G26,234972,234971.999653379,234971.996,234971.996,346623,430,234971.931863184,2394,20408440.5833182,64.3219603060811,36.3675982917224,-85451.510888484,-2.65140566617741,48.8204553104607,-6.99213827329988,4.44550308023439,19398691.6349682,134484761.582633,L1_L5,52.2717113341205,3.45125602365982,1.98767278557034,3111.13800475311
G26,234973,234972.999652948,234972.996,234972.996,347054,430,234972.931861697,2394,20408757.1691838,64.3139898684651,36.3659543780279,-85451.5125244395,-2.65242424089736,48.5421495910352,-6.9918885275428,4.44552396664752,19399137.2952194,134487850.531707,L1_L5,52.1328928922303,3.59074330119508,2.19893389365523,3236.65159581856
G26,234974,234973.999652518,234973.996,234973.996,347484,430,234973.931860211,2394,20409073.845192,64.3060196354865,36.3643136598774,-85451.514160395,-2.65344275745171,48.5535111552689,-6.99160700360567,4.44552907482337,19399582.9729018,134490940.351876,L1_L5,52.2211557636038,3.66764460833487,2.31522633052117,3305.74278584929
G26,234975,234974.999652088,234974.996,234974.996,347914,430,234974.931858724,2394,20409390.6113258,64.2980496073677,36.3626761344701,-85451.5157963505,-2.65446121581697,48.7158631970927,-6.99134263731355,4.4455334866537,19400028.7435722,134494030.988326,L1_L5,52.312280945247,3.59641774815437,2.2068138571713,3241.33320772211
G26,234976,234975.999651657,234975.996,234975.996,348345,430,234975.931857236,2394,20409707.4675685,64.2900797843282,36.3610417990079,-85451.5174323059,-2.65547961597006,48.4958603946315,-6.99106338692118,4.44552334070678,19400474.662821,134497122.456458,L1_L5,52.1620833692141,3.66622297458257,2.3123269123615,3304.0201953142
G26,234977,234976.999651226,234976.996,234976.996,348776,431,234976.931855748,2394,20410024.4139039,64.2821101665728,36.3594106506935,-85451.5190682614,-2.65649795788968,48.5206979532434,-6.99079322430326,4.44555945698349,19400920.4857196,134500214.802673,L1_L5,51.8266420462169,3.30594409297343,1.76553694455373,2979.16356154828
G26,234978,234977.999650796,234977.996,234977.996,349206,431,234977.931854261,2394,20410341.4503157,64.2741407543054,36.3577826867329,-85451.5207042169,-2.65751624155466,48.6435772364995,-6.99051705721828,4.44560152998221,19401366.4305538,134503307.972736,L1_L5,51.8216531956568,3.17807595915738,1.57128309184317,2863.754251936
G26,234979,234978.999650365,234978.996,234978.996,349637,431,234978.931852772,2394,20410658.576787,64.2661715477536,36.3561579043405,-85451.5223401724,-2.65853446694076,48.6168052873039,-6.99026654884646,4.44562940209681,19401813.1084709,134506401.567046,L1_L5,52.1598953842185,3.54309009691463,2.12448691682518,3192.42146046326
G26,234980,234979.999649934,234979.996,234979.996,350068,431,234979.931851283,2394,20410975.7933015,64.2582025471219,36.3545363007294,-85451.5239761278,-2.65955263402668,48.4353045632122,-6.99000630922819,4.44566658553431,19402258.9964218,134509495.716988,L1_L5,51.6181283446495,3.18282378143728,1.57783791293086,2867.64857560478
G26,234981,234980.999649504,234980.996,234980.996,350498,431,234980.931849794,2394,20411293.099843,64.2502337526131,36.352917873116,-85451.5256120833,-2.6605707427913,48.5142781845375,-6.98973917400007,4.44568112970846,19402705.3180652,134512590.502868,L1_L5,51.7198191755451,3.20554099100761,1.61195995732569,2887.92102596402
G26,234982,234981.999649073,234981.996,234981.996,350929,431,234981.931848305,2394,20411610.4963945,64.2422651644547,36.3513026187255,-85451.5272480388,-2.6615887932103,48.4444787226753,-6.98949329346351,4.44571299305756,19403151.9119943,134515685.773314,L1_L5,51.7039934757631,3.25951475308779,1.69346680973715,2936.3455459116
G26,234983,234982.999648642,234982.996,234982.996,351360,431,234982.931846814,2394,20411927.9829396,64.2342967828498,36.3496905347811,-85451.5288839943,-2.66260678526248,48.325132721133,-6.98922838514636,4.44573528540055,19403598.5803756,134518781.648323,L1_L5,51.6726263365708,3.34749361543785,1.826515862445,3015.39210845499
G26,234984,234983.999648212,234983.996,234983.996,351790,431,234983.931845325,2394,20412245.5594622,64.226328608001,36.34808161851,-85451.5305199497,-2.66362471892665,48.4671567249069,-6.98897291243617,4.44575057175167,19404045.1134505,134521878.055117,L1_L5,51.7157677968498,3.24861107194294,1.67627568549921,2926.13202503634
G26,234985,234984.999647781,234984.996,234984.996,352221,430,234984.931843835,2394,20412563.2259453,64.2183606401346,36.3464758671475,-85451.5321559052,-2.66464259417861,48.2729441142652,-6.98869461487844,4.44573416506183,19404492.061806,134524974.886377,L1_L5,51.7832378274761,3.51029371321088,2.07261517694352,3161.60363314814
G26,234986,234985.999647351,234985.996,234985.996,352651,430,234985.931842345,2394,20412880.9823728,64.2103928794457,36.344873277926,-85451.5337918607,-2.66566041099805,48.4086436439683,-6.988457735327,4.44573201439128,19404938.8120638,134528072.040141,L1_L5,51.8636574011762,3.45501375720784,1.98846855069482,3111.61078149523
G26,234987,234986.999646921,234986.996,234986.996,353081,430,234986.931840854,2394,20413198.828728,64.202425326152,36.343273848086,-85451.5354278162,-2.66667816936181,48.441943299038,-6.98823077905538,4.4457332075802,19405385.4644073,134531169.733997,L1_L5,51.7562349585351,3.31429165949709,1.77483371435571,2984.68692064515
G26,234988,234987.999646491,234987.996,234987.996,353511,430,234987.931839364,2394,20413516.7649944,64.1944579804629,36.3416775748702,-85451.5370637716,-2.66769586924771,48.6217166451604,-6.98802240432529,4.44575051821074,19405832.4590971,134534268.369472,L1_L5,51.9012477444485,3.27953109928806,1.72181597828012,2953.18823872811
G26,234989,234988.99964606,234988.996,234988.996,353942,430,234988.931837872,2394,20413834.7911552,64.1864908425971,36.340084455526,-85451.5386997271,-2.66871351063243,48.2601193471704,-6.98776874956072,4.44573712820825,19406279.3485804,134537367.882014,L1_L5,51.5513673352543,3.29124798808397,1.73923876137559,2963.53939182244
G26,234990,234989.999645629,234989.996,234989.996,354373,431,234989.93183638,2394,20414152.9071941,64.1785239127551,36.3384944873014,-85451.5403356826,-2.66973109349485,48.1209086165232,-6.98751876122889,4.44571898166615,19406726.5939924,134540468.166612,L1_L5,51.4687366983853,3.3478280818621,1.82464175682586,3014.27867244007
G26,234991,234990.999645199,234990.996,234990.996,354803,431,234990.931834889,2394,20414471.1130949,64.170557191139,36.3369076674473,-85451.541971638,-2.67074861781372,48.4052268258863,-6.98728838996492,4.44571416904178,19407173.8970042,134543569.300651,L1_L5,51.652437228011,3.24721040212466,1.67184221097339,2923.4980271667
G26,234992,234991.999644768,234991.996,234991.996,355234,431,234991.931833396,2394,20414789.4088406,64.1625906779731,36.3353239932236,-85451.5436075935,-2.67176608356483,48.376460197974,-6.98706959645911,4.44572835711892,19407621.2241922,134546671.389301,L1_L5,51.470676693134,3.09421649516004,1.43970632398966,2785.58239728756
G26,234993,234992.999644337,234992.996,234992.996,355665,431,234992.931831903,2394,20415107.7944148,64.1546243734589,36.3337434618882,-85451.545243549,-2.67278349072695,48.4757195912692,-6.98686353854718,4.44575243537031,19408069.0800989,134549774.23291,L1_L5,51.7278064175043,3.25208682623515,1.67856931109702,2927.49470455625
G26,234994,234993.999643906,234993.996,234993.996,356096,431,234993.931830409,2394,20415426.2698011,64.1466582778046,36.3321660707041,-85451.5468795045,-2.67380083927791,48.5433795172836,-6.98662636134076,4.44579903873802,19408516.8115357,134552877.677074,L1_L5,51.7706541977823,3.22727468049867,1.64064972893629,2904.96607649101
G26,234995,234994.999643475,234994.996,234994.996,356527,431,234994.931828916,2394,20415744.834983,64.1386923912182,36.3305918169382,-85451.5485154599,-2.67481812919552,48.321206670821,-6.98633096634349,4.44581727695536,19408964.3152502,134555981.562669,L1_L5,51.4959841268137,3.1747774559927,1.56079711255695,2857.52436453277
G26,234996,234995.999643044,234995.996,234995.996,356958,431,234995.931827422,2394,20416063.4899439,64.1307267139088,36.3290206978605,-85451.5501514154,-2.67583536045749,48.3277885043198,-6.98600387026828,4.44584559144544,19409411.9673786,134559086.06572,L1_L5,51.2799490545876,2.95216055026779,1.22327118009032,2656.99482908898
G26,234997,234996.999642613,234996.996,234996.996,357389,431,234996.931825928,2394,20416382.2346673,64.1227612460837,36.3274527107441,-85451.5517873709,-2.67685253304167,48.3223019338034,-6.98569363597992,4.44589790668377,19409859.7358696,134562190.981036,L1_L5,51.0905141301919,2.76821219638848,0.944358709099222,2491.28848519835
G26,234998,234997.999642183,234997.996,234997.996,357819,431,234997.931824434,2394,20416701.069137,64.1147959879429,36.3258878528646,-85451.5534233264,-2.67786964692688,48.431989014728,-6.98535794095656,4.44594008633705,19410307.6659567,134565296.232452,L1_L5,51.2727215681225,2.84073255339456,1.05391003660079,2556.37467472635
G26,234999,234998.999641752,234998.996,234998.996,358250,431,234998.931822939,2394,20417019.9933358,64.1068309397096,36.324326121505,-85451.5550592818,-2.67888670208889,48.4505539749739,-6.98505789362533,4.44598924979352,19410756.0259531,134568402.338074,L1_L5,51.495316735236,3.04476276026207,1.36260704365903,2739.77648615426
G26,235000,234999.999641321,234999.996,234999.996,358681,431,234999.931821444,2394,20417339.0072475,64.0988661015834,36.3227675139477,-85451.5566952373,-2.67990369850647,48.197242716449,-6.98475403375014,4.44600927497364,19411204.0258569,134571509.342423,L1_L5,51.2681064740755,3.07086375762647,1.4018217420308,2763.07456340003
G26,235001,235000.999640891,235000.996,235000.996,359111,431,235000.93181995,2394,20417658.1108559,64.0909014737632,36.3212120274777,-85451.5583311927,-2.68092063615851,48.4402611695419,-6.98445818666472,4.44603159829928,19411652.3879842,134574616.637424,L1_L5,51.6132156015374,3.1729544319955,1.55609546114107,2854.73103849895
G26,235002,235001.99964046,235001.996,235001.996,359542,430,235001.931818454,2394,20417977.3041438,64.0829370564718,36.319659659389,-85451.5599671482,-2.68193751502073,48.2210192105701,-6.98415675544079,4.44603608336411,19412100.8272343,134577724.219948,L1_L5,51.6447762937751,3.42375708320498,1.93551442657096,3080.14989245246
G26,235003,235002.99964003,235002.996,235002.996,359972,430,235002.931816959,2394,20418296.5870954,64.0749728499004,36.3181104069721,-85451.5616031037,-2.68295433507294,48.425255268188,-6.98384370992232,4.44606383615232,19412549.0395578,134580832.480994,L1_L5,51.6607385573443,3.23548328915636,1.65011722516219,2910.5908668771
G26,235004,235003.999639599,235003.996,235003.996,360403,431,235003.931815463,2394,20418615.9596933,64.0670088542708,36.316564267527,-85451.5632390592,-2.68397109629097,48.4037476720493,-6.98353032705703,4.44611460894453,19412997.4741699,134583941.404353,L1_L5,51.5107497675344,3.10700209548518,1.45527871418511,2794.83420247131
G26,235005,235004.999639169,235004.996,235004.996,360833,431,235004.931813967,2394,20418935.4219219,64.0590450697732,36.3150212383514,-85451.5648750146,-2.68498779865466,48.5237101782072,-6.98319265105926,4.44614962348267,19413445.9074711,134587051.13295,L1_L5,51.5684128773864,3.04470269917928,1.36065256238148,2738.61529767977
G26,235006,235005.999638738,235005.996,235005.996,361264,431,235005.93181247,2394,20419254.9737637,64.0510814966297,36.3134813167521,-85451.5665109701,-2.68600444213979,48.3960839766776,-6.98291121677383,4.44615516252861,19413894.9801105,134590161.678375,L1_L5,51.8760084270034,3.47992445032577,2.01913708818479,3129.83144836566
G26,235007,235006.999638307,235006.996,235006.996,361695,431,235006.931810973,2394,20419574.6152027,64.0431181350387,36.311944500035,-85451.5681469255,-2.6870210267251,48.322248014127,-6.98264339889372,4.44615785349737,19414343.6387798,134593273.199068,L1_L5,51.6800368097611,3.35778879563405,1.83391732354884,3019.78943444981
G26,235008,235007.999637876,235007.996,235007.996,362126,431,235007.931809476,2394,20419894.3462223,64.0351549852051,36.3104107855107,-85451.569782881,-2.68803755238848,48.3642196724582,-6.98241075098897,4.4461546900933,19414792.8233547,134596385.532083,L1_L5,51.9203902424779,3.5561705700197,2.13382430156295,3197.96894954074
G26,235009,235008.999637445,235008.996,235008.996,362557,431,235008.931807978,2394,20420214.1668059,64.0271920473346,36.3088801704929,-85451.5714188365,-2.68905401910773,48.3664494295792,-6.98214736914306,4.44615734605498,19415241.7067768,134599498.722233,L1_L5,51.7700269285124,3.4035774989332,1.90252747475802,3060.55181868547
G26,235010,235009.999637014,235009.996,235009.996,362988,431,235009.93180648,2394,20420534.076937,64.0192293216323,36.3073526522993,-85451.5730547919,-2.69007042686063,48.3690343413212,-6.9818829973296,4.44615434281276,19415690.8023681,134602612.603567,L1_L5,51.7422853137832,3.37325097246201,1.8562866921236,3033.07943280841
G26,235011,235010.999636583,235010.996,235010.996,363419,431,235010.931804981,2394,20420854.076599,64.0112668083028,36.3058282282501,-85451.5746907474,-2.69108677562507,48.287021738588,-6.98162348248839,4.4461193657828,19416140.2047289,134605727.075078,L1_L5,51.9317824637983,3.64476072521025,2.26678738350628,3276.96443548286
G26,235012,235011.999636152,235011.996,235011.996,363850,431,235011.931803483,2394,20421174.1657754,64.0033045075513,36.3043068956695,-85451.5763267029,-2.69210306537879,48.3074928101324,-6.98139200742596,4.44609591931211,19416589.602692,134608842.107814,L1_L5,52.0273674509954,3.71987464086298,2.38006846854493,3344.26653340274
G26,235013,235012.999635721,235012.996,235012.996,364281,431,235012.931801984,2394,20421494.3444496,63.9953424195822,36.3027886518849,-85451.5779626583,-2.69311929609962,48.3002716567401,-6.98114318300035,4.44605859966286,19417039.0643654,134611957.689177,L1_L5,52.0971650993452,3.79689344260505,2.49621613694212,3413.2717141791
G26,235014,235013.99963529,235013.996,235013.996,364712,431,235013.931800484,2394,20421814.6126051,63.9873805445995,36.3012734942268,-85451.5795986138,-2.69413546776544,48.2526190232066,-6.98090580377462,4.44602890275937,19417488.2580969,134615073.781366,L1_L5,51.8095395718701,3.55692054866355,2.13277694215018,3197.34669662242
G26,235015,235014.999634859,235014.996,235014.996,365143,431,235014.931798985,2394,20422134.9702252,63.9794188828076,36.2997614200292,-85451.5812345692,-2.695151580354,48.3032746950406,-6.98066275584378,4.44600406400011,19417937.7096967,134618190.217668,L1_L5,51.6903177697677,3.38704307472711,1.87542572691433,3044.45023838586
G26,235016,235015.999634428,235015.996,235015.996,365574,431,235015.931797485,2394,20422455.4172936,63.9714574344103,36.2982524266293,-85451.5828705247,-2.69616763384316,48.2191519420495,-6.98043610660576,4.44596377689022,19418387.2699075,134621307.2675,L1_L5,51.5902588644531,3.37110692240353,1.85097272189082,3029.92231840729
G26,235017,235016.999633997,235016.996,235016.996,366005,431,235016.931795985,2394,20422775.9537935,63.9634961996109,36.2967465113678,-85451.5845064801,-2.69718362821078,48.2377438166886,-6.980210185304,4.44595841960904,19418836.9010572,134624424.847435,L1_L5,51.4717072972562,3.23396348056763,1.64318784785776,2906.47401339086
G26,235018,235017.999633567,235017.996,235017.996,366435,431,235017.931794485,2394,20423096.5797087,63.9555351786056,36.2952436715868,-85451.5861424356,-2.69819956343562,48.4540141571851,-6.97996953695497,4.44593967817924,19419286.8319747,134627542.71399,L1_L5,51.8633007348981,3.40928657771301,1.90802786738702,3063.81968960309
G26,235019,235018.999633136,235018.996,235018.996,366866,431,235018.931792984,2394,20423417.295022,63.9475743716134,36.2937439046368,-85451.5877783911,-2.69921543949349,48.313836222949,-6.97974102243427,4.44591759902202,19419736.5028191,134630661.153847,L1_L5,51.6056305922102,3.29179436926119,1.72998694957314,2958.04274298957
G26,235020,235019.999632705,235019.996,235019.996,367297,431,235019.931791483,2394,20423738.0997173,63.939613778829,36.2922472078668,-85451.5894143465,-2.70023125636327,48.2573027949519,-6.97953227089135,4.44591013801977,19420186.530208,134633780.452537,L1_L5,51.6151230402757,3.35782024532375,1.82949834612678,3017.16404954054
G26,235021,235020.999632274,235020.996,235020.996,367728,431,235020.931789982,2394,20424058.9937778,63.9316534004557,36.2907535786303,-85451.591050302,-2.70124701402275,48.3051882555016,-6.97932223240101,4.44591192127354,19420636.6672349,134636900.583264,L1_L5,51.6448882904369,3.33970003493535,1.8017534111307,3000.68034150359
G26,235022,235021.999631843,235021.996,235021.996,368159,431,235021.93178848,2394,20424379.9771871,63.9236932366952,36.2892630142847,-85451.5926862574,-2.70226271244986,48.2338965687964,-6.97908494147483,4.44591326518821,19421086.7502805,134640021.535439,L1_L5,51.5313235362992,3.29742696750274,1.73749150185753,2962.50131709765
G26,235023,235022.999631412,235022.996,235022.996,368590,431,235022.931786978,2394,20424701.0499285,63.9157332877511,36.2877755121898,-85451.5943222129,-2.7032783516223,48.2515277835245,-6.97885382571371,4.44592631071211,19421537.0000329,134643143.341569,L1_L5,51.4951335529331,3.24360576940857,1.65577788614887,2913.95395578013
G26,235024,235023.999630981,235023.996,235023.996,369021,431,235023.931785476,2394,20425022.2119855,63.907773553825,36.2862910697097,-85451.5959581683,-2.70429393151797,48.3482451846348,-6.97863370554766,4.44592939192138,19421987.5018756,134646266.197843,L1_L5,51.6217183484696,3.27347316383475,1.70060035135896,2940.58369667246
G26,235025,235024.99963055,235024.996,235024.996,369452,431,235024.931783973,2394,20425343.4633415,63.8998140351189,36.2848096842112,-85451.5975941238,-2.7053094521147,48.4189556298172,-6.97840062591188,4.44592953770762,19422438.1120412,134649389.698644,L1_L5,51.767326997593,3.34837136777583,1.81349207684477,3007.65446987698
G26,235026,235025.999630118,235025.996,235025.996,369884,431,235025.93178247,2394,20425664.8039797,63.8918547318424,36.2833313530657,-85451.5992300793,-2.70632491338933,48.1045298045816,-6.9781998499837,4.44592574442321,19422888.67758,134652513.777492,L1_L5,51.4792344358284,3.37470463124682,1.85295509962487,3031.10008061116
G26,235027,235026.999629687,235026.996,235026.996,370315,431,235026.931780966,2394,20425986.233884,63.8838956441815,36.2818560736437,-85451.6008660347,-2.7073403153217,48.3293054582347,-6.9780259033404,4.445962059172,19423339.4517993,134655638.482911,L1_L5,51.6103486320935,3.28104317385882,1.71103484983675,2946.78299850698
G26,235028,235027.999629256,235027.996,235027.996,370746,431,235027.931779463,2394,20426307.7530375,63.8759367723455,36.2803838433236,-85451.6025019902,-2.70835565788861,48.3773289838983,-6.97785598347149,4.44597907626645,19423790.4742885,134658763.606186,L1_L5,51.9004836503882,3.52315466648987,2.07663615952769,3163.99256298159
G26,235029,235028.999628825,235028.996,235028.996,371177,431,235028.931777959,2394,20426629.3614238,63.8679781165354,36.278914659485,-85451.6041379456,-2.70937094106795,48.2958316343135,-6.97768891835517,4.44600400154094,19424241.0295787,134661888.972685,L1_L5,51.6341869020835,3.33835526777001,1.79697909958366,2997.84384692791
G26,235030,235029.999628394,235029.996,235029.996,371608,431,235029.931776455,2394,20426951.0590261,63.8600196769522,36.2774485195111,-85451.6057739011,-2.71038616483755,48.2024633785432,-6.97750428492641,4.44599214094882,19424692.0622535,134665015.093519,L1_L5,51.7560587937478,3.55359541520462,2.1219155104012,3190.89374692768
G26,235031,235030.999627963,235030.996,235030.996,372039,431,235030.931774951,2394,20427272.8458279,63.8520614537968,36.2759854207886,-85451.6074098565,-2.71140132917522,48.2555666071017,-6.97731859340391,4.44598971936848,19425142.9066329,134668142.041702,L1_L5,51.6004359046929,3.34486929759119,1.80613661045772,3003.28447007641
