epoch,constellation,prn,sat_id,C1,C2,C5,C6,C7,C8,D1,D2,D5# /,D6,D7,D8,L1,L1_LLI,L1_SSI,L2,L2_LLI,L2_SSI,L5,L5_LLI,L5_SSI,L6,L7,L8# /,P2,S1,S2,S5,S6,S7,S8
2025-11-25 17:43:00.000000,G,3,G03,21869173,21869177.72,21869179.6,,,,-1674.243,-1304.606,-1250.358,,,,114923288.01,0,8,89550638.668,0,8,85819375.187,0,8,,,,21869177.36,49.1,49.15,52.65,,,
2025-11-25 17:43:00.000000,G,4,G04,21390682.08,21390684.5,21390689.34,,,,2401.036,1870.938,1792.967,,,,112408852.467,0,8,87591349.725,0,8,83941733.386,0,9,,,,21390684.38,50.9,49.3,54.55,,,
2025-11-25 17:43:00.000000,G,8,G08,24204188.56,24204199.96,24204201.16,,,,3673.445,2862.433,2742.744,,,,127193893.933,0,6,99112151.685,0,6,94982498.47,0,7,,,,24204199.36,37.65,37.85,47.5,,,
2025-11-25 17:43:00.000000,G,9,G09,24083840.72,24083848.42,24083851.42,,,,3444.822,2684.283,2572.281,,,,126561470.247,0,6,98619345.386,0,6,94510227.626,0,7,,,,24083848.18,40.6,40.15,45.3,,,
2025-11-25 17:43:00.000000,G,16,G16,19772321.42,,,,,,184.453,143.729,,,,,103904294.965,0,8,80964408.928,0,8,,,,,,,19772321.12,52.95,52.75,,,,
2025-11-25 17:43:00.000000,G,26,G26,21103825.96,21103829.96,21103830.62,,,,-2306.099,-1796.961,-1722.124,,,,110901407.778,0,8,86416723.623,0,8,82816039.598,0,8,,,,21103829.88,51.85,51.9,53.95,,,
2025-11-25 17:43:00.000000,G,27,G27,22586298.44,22586304.72,22586306.38,,,,3268.371,2546.786,2440.607,,,,118691835.931,0,7,92487188.325,0,7,88633597.91,0,8,,,,22586304.36,46.9,47.2,50.85,,,
2025-11-25 17:43:00.000000,G,28,G28,24062307.68,24062313.06,24062319.82,,,,-2031.625,-1583.088,-1517.151,,,,126448175.379,0,6,98531019.129,0,6,94425577,0,7,,,,24062312.78,41.5,41.05,44.95,,,
2025-11-25 17:43:00.000000,G,31,G31,21870261.4,21870262.28,,,,,-1590.812,-1239.595,,,,,114928989.059,0,8,89555063.53,0,8,,,,,,,21870261.9,49.45,49.4,,,,
2025-11-25 17:43:00.000000,G,32,G32,25175223.62,25175236.74,25175240.32,,,,-3358.177,-2616.773,-2508.201,,,,132296481.513,0,6,103088120.234,0,6,98792774.593,0,6,,,,25175236.32,36.5,37.25,36.45,,,
2025-11-25 17:43:10.000000,G,3,G03,21872364.26,21872368.98,21872370.86,,,,-1679.552,-1308.743,-1254.12,,,,114940058.05,0,8,89563706.211,0,8,85831898.235,0,8,,,,21872368.62,49.15,48.95,52.9,,,
2025-11-25 17:43:10.000000,G,4,G04,21386116.18,21386118.6,21386123.46,,,,2397.968,1868.549,1790.679,,,,112384858.582,0,8,87572653.208,0,8,83923815.892,0,9,,,,21386118.48,50.9,49.6,54.6,,,
2025-11-25 17:43:10.000000,G,8,G08,24197198.72,24197210.1,24197211.3,,,,3673.808,2862.715,2743.38,,,,127157162.236,0,6,99083529.657,0,6,94955069.022,0,7,,,,24197209.5,37.9,37.65,47.4,,,
2025-11-25 17:43:10.000000,G,9,G09,24077286.04,24077293.76,24077296.72,,,,3443.989,2683.634,2572.084,,,,126527025.507,0,6,98592505.386,0,6,94484505.958,0,7,,,,24077293.52,41,40.7,45.55,,,
2025-11-25 17:43:10.000000,G,16,G16,19771976.82,,,,,,177.885,138.611,,,,,103902484.08,0,8,80962997.838,0,8,,,,,,,19771976.52,52.95,53.05,,,,
2025-11-25 17:43:10.000000,G,26,G26,21108217.58,21108221.6,21108222.22,,,,-2309.429,-1799.557,-1724.461,,,,110924485.755,0,8,86434706.446,0,8,82833273.119,0,9,,,,21108221.5,52.1,52.1,54.1,,,
2025-11-25 17:43:10.000000,G,27,G27,22580081.24,22580087.52,22580089.16,,,,3266.245,2545.13,2439.091,,,,118659164.388,0,7,92461730.019,0,7,88609200.366,0,8,,,,22580087.16,47.55,47.6,51.2,,,
2025-11-25 17:43:10.000000,G,28,G28,24066174.46,24066179.82,24066186.6,,,,-2032.133,-1583.484,-1517.432,,,,126468495.261,0,6,98546852.755,0,6,94440750.883,0,7,,,,24066179.56,41.35,40.85,45,,,
2025-11-25 17:43:10.000000,G,31,G31,21873290.08,21873290.94,,,,,-1592.153,-1240.641,,,,,114944904.761,0,8,89567465.362,0,8,,,,,,,21873290.56,49.45,49.35,,,,
2025-11-25 17:43:10.000000,G,32,G32,25181616.72,25181629.88,25181633.46,,,,-3360.255,-2618.388,-2509.192,,,,132330076.884,0,5,103114298.388,0,5,98817861.875,0,5,,,,25181629.48,35.7,35.45,35.1,,,
2025-11-25 17:43:20.000000,G,3,G03,21875565.38,21875570.1,21875572,,,,-1684.834,-1312.86,-1258.215,,,,114956880.023,0,8,89576814.222,0,8,85844460.08,0,8,,,,21875569.74,49.75,49.85,52.95,,,
2025-11-25 17:43:20.000000,G,4,G04,21381556.36,21381558.78,21381563.64,,,,2394.503,1865.849,1788.101,,,,112360896.648,0,8,87553981.589,0,8,83905922.257,0,9,,,,21381558.66,51.35,49.5,54.35,,,
2025-11-25 17:43:20.000000,G,8,G08,24190207.46,24190218.84,24190220.04,,,,3674.182,2863.006,2743.667,,,,127120423.182,0,6,99054901.889,0,6,94927634.083,0,7,,,,24190218.24,38.65,39.05,47.35,,,
2025-11-25 17:43:20.000000,G,9,G09,24070732.34,24070740.04,24070742.98,,,,3444.144,2683.756,2571.54,,,,126492585.765,0,6,98565669.291,0,7,94458788.085,0,7,,,,24070739.8,41.65,42.2,45.35,,,
2025-11-25 17:43:20.000000,G,16,G16,19771644.54,,,,,,171.349,133.519,,,,,103900737.887,0,8,80961637.17,0,8,,,,,,,19771644.24,53.2,53.2,,,,
2025-11-25 17:43:20.000000,G,26,G26,21112615.48,21112619.5,21112620.14,,,,-2312.863,-1802.233,-1727.165,,,,110947596.841,0,8,86452715.064,0,8,82850531.374,0,8,,,,21112619.42,52.3,52.4,53.95,,,
2025-11-25 17:43:20.000000,G,27,G27,22573868.08,22573874.34,22573876,,,,3263.987,2543.371,2437.346,,,,118626514.18,0,7,92436288.335,0,7,88584818.767,0,8,,,,22573873.98,47.75,47.75,51,,,
2025-11-25 17:43:20.000000,G,28,G28,24070042.26,24070047.62,24070054.42,,,,-2032.953,-1584.123,-1518.08,,,,126488820.587,0,7,98562690.62,0,6,94455928.837,0,7,,,,24070047.36,42.25,39.95,44.9,,,
2025-11-25 17:43:20.000000,G,31,G31,21876320.88,21876321.76,,,,,-1593.476,-1241.672,,,,,114960831.691,0,8,89579875.934,0,8,,,,,,,21876321.38,49.3,49.25,,,,
2025-11-25 17:43:20.000000,G,32,G32,25188012.96,25188026.16,25188029.7,,,,-3361.92,-2619.685,-2510.845,,,,132363688.919,0,5,103140489.469,0,6,98842961.647,0,5,,,,25188025.76,35.75,36,34.6,,,
2025-11-25 17:43:30.000000,G,3,G03,21878776.68,21878781.4,21878783.3,,,,-1690.026,-1316.905,-1261.944,,,,114973755.382,0,8,89589963.832,0,8,85857061.778,0,9,,,,21878781.04,49.75,49.7,54.15,,,
2025-11-25 17:43:30.000000,G,4,G04,21377002.94,21377005.34,21377010.22,,,,2391.305,1863.355,1785.809,,,,112336968.29,0,8,87535336.134,0,8,83888053.688,0,9,,,,21377005.22,51,49.6,55.55,,,
2025-11-25 17:43:30.000000,G,8,G08,24183215.12,24183226.48,24183227.7,,,,3674.876,2863.546,2744.391,,,,127083678.395,0,6,99026269.657,0,6,94900194.861,0,8,,,,24183225.88,39.35,40,48.7,,,
2025-11-25 17:43:30.000000,G,9,G09,24064179.9,24064187.6,24064190.5,,,,3443.133,2682.968,2571.225,,,,126458152.755,0,6,98538838.442,0,6,94433075.168,0,7,,,,24064187.36,41.35,40.75,46.7,,,
2025-11-25 17:43:30.000000,G,16,G16,19771324.86,,,,,,164.788,128.405,,,,,103899057.96,0,8,80960328.128,0,8,,,,,,,19771324.56,53.05,53.1,,,,
2025-11-25 17:43:30.000000,G,26,G26,21117019.98,21117024.02,21117024.64,,,,-2316.145,-1804.791,-1729.474,,,,110970742.508,0,8,86470750.629,0,8,82867815.435,0,9,,,,21117023.94,52.1,52.1,55.25,,,
2025-11-25 17:43:30.000000,G,27,G27,22567659.32,22567665.58,22567667.22,,,,3261.757,2541.633,2435.763,,,,118593887.015,0,7,92410864.605,0,7,88560454.355,0,8,,,,22567665.22,47.15,47.2,52.25,,,
2025-11-25 17:43:30.000000,G,28,G28,24073911.4,24073916.78,24073923.58,,,,-2033.556,-1584.595,-1518.309,,,,126509152.913,0,6,98578533.942,0,6,94471112.005,0,7,,,,24073916.52,41.7,40.65,46,,,
2025-11-25 17:43:30.000000,G,31,G31,21879354.12,21879355,,,,,-1594.515,-1242.48,,,,,114976771.441,0,8,89592296.496,0,8,,,,,,,21879354.62,49.2,49.15,,,,
2025-11-25 17:43:30.000000,G,32,G32,25194412.66,25194425.9,25194429.44,,,,-3363.854,-2621.194,-2511.785,,,,132397319.194,0,5,103166694.753,0,5,98868075.035,0,6,,,,25194425.5,35.4,34,36.15,,,
2025-11-25 17:43:40.000000,G,3,G03,21881997.62,21882002.36,21882004.26,,,,-1695.037,-1320.81,-1265.823,,,,114990681.541,0,8,89603153.026,0,8,85869701.431,0,8,,,,21882001.98,50,49.8,53.75,,,
2025-11-25 17:43:40.000000,G,4,G04,21372455.46,21372457.84,21372462.72,,,,2388.178,1860.919,1783.42,,,,112313071.119,0,8,87516714.976,0,8,83870208.416,0,9,,,,21372457.72,51,49.9,54.95,,,
2025-11-25 17:43:40.000000,G,8,G08,24176221.22,24176232.56,24176233.78,,,,3675.633,2864.139,2744.858,,,,127046925.481,0,6,98997631.102,0,6,94872749.591,0,7,,,,24176231.96,38.8,38.05,47.85,,,
2025-11-25 17:43:40.000000,G,9,G09,24057628.28,24057635.96,24057638.84,,,,3442.651,2682.591,2570.84,,,,126423723.948,0,6,98512010.86,0,6,94407365.423,0,7,,,,24057635.72,40.7,41.2,45.7,,,
2025-11-25 17:43:40.000000,G,16,G16,19771017.3,,,,,,158.442,123.461,,,,,103897441.711,0,8,80959068.711,0,8,,,,,,,19771017,53.05,53.05,,,,
2025-11-25 17:43:40.000000,G,26,G26,21121430.56,21121434.62,21121435.2,,,,-2319.359,-1807.296,-1731.956,,,,110993920.165,0,8,86488811.116,0,8,82885123.394,0,9,,,,21121434.52,52.15,52.1,54.75,,,
2025-11-25 17:43:40.000000,G,27,G27,22561454.48,22561460.72,22561462.36,,,,3259.595,2539.948,2434.147,,,,118561280.474,0,7,92385456.954,0,7,88536105.371,0,8,,,,22561460.36,47.05,47.1,51.8,,,
2025-11-25 17:43:40.000000,G,28,G28,24077781.4,24077786.78,24077793.56,,,,-2033.912,-1584.871,-1518.747,,,,126529489.754,0,7,98594380.804,0,6,94486298.569,0,7,,,,24077786.5,42.05,39.7,45.65,,,
2025-11-25 17:43:40.000000,G,31,G31,21882389.32,21882390.2,,,,,-1595.51,-1243.256,,,,,114992721.477,0,8,89604725.084,0,8,,,,,,,21882389.82,49.55,49.3,,,,
2025-11-25 17:43:40.000000,G,32,G32,25200815.34,25200828.62,25200832.14,,,,-3365.342,-2622.354,-2513.039,,,,132430965.131,0,5,103192912.277,0,5,98893200.12,0,5,,,,25200828.22,35.5,34.55,35.3,,,
2025-11-25 17:43:50.000000,G,3,G03,21885228.26,21885233,21885234.9,,,,-1700.017,-1324.69,-1269.437,,,,115007658.535,0,8,89616381.834,0,8,85882379.022,0,8,,,,21885232.62,49.85,49.8,53.6,,,
2025-11-25 17:43:50.000000,G,4,G04,21367913.94,21367916.32,21367921.2,,,,2385.158,1858.566,1781.122,,,,112289205.323,0,8,87498118.268,0,8,83852386.575,0,9,,,,21367916.2,51.1,49.35,54.7,,,
2025-11-25 17:43:50.000000,G,8,G08,24169225.8,24169237.12,24169238.36,,,,3676.554,2864.854,2745.582,,,,127010164.632,0,6,98968986.363,0,6,94845298.4,0,7,,,,24169236.52,38.95,38.55,47.25,,,
2025-11-25 17:43:50.000000,G,9,G09,24051077.5,24051085.18,24051088.02,,,,3442.492,2682.469,2570.692,,,,126389299.625,0,6,98485186.779,0,6,94381659.03,0,7,,,,24051084.92,39.95,40.55,45.45,,,
2025-11-25 17:43:50.000000,G,16,G16,19770721.88,,,,,,152.207,118.603,,,,,103895889.316,0,8,80957859.05,0,8,,,,,,,19770721.6,53.3,53.3,,,,
2025-11-25 17:43:50.000000,G,26,G26,21125847.22,21125851.28,21125851.86,,,,-2322.343,-1809.62,-1734.22,,,,111017129.791,0,8,86506896.523,0,8,82902455.236,0,9,,,,21125851.2,52.4,52.6,54.65,,,
2025-11-25 17:43:50.000000,G,27,G27,22555253.6,22555259.84,22555261.48,,,,3257.638,2538.423,2432.676,,,,118528694.829,0,7,92360065.583,0,7,88511771.982,0,8,,,,22555259.48,47.05,47.2,51.55,,,
2025-11-25 17:43:50.000000,G,28,G28,24081652.26,24081657.64,24081664.42,,,,-2034.109,-1585.022,-1518.996,,,,126549831.202,0,6,98610231.265,0,6,94501488.584,0,7,,,,24081657.36,41.65,40.2,45.1,,,
2025-11-25 17:43:50.000000,G,31,G31,21885426.52,21885427.38,,,,,-1596.403,-1243.952,,,,,115008681.99,0,8,89617161.828,0,8,,,,,,,21885427,49.7,49.65,,,,
2025-11-25 17:43:50.000000,G,32,G32,25207221.02,25207234.34,25207237.82,,,,-3367.155,-2623.766,-2513.874,,,,132464626.781,0,6,103219142.046,0,5,98918336.941,0,5,,,,25207233.94,36.4,35.95,35.2,,,
2025-11-25 17:44:00.000000,G,3,G03,21888468.52,21888473.26,21888475.18,,,,-1705.282,-1328.795,-1273.434,,,,115024686.113,0,8,89629650.048,0,8,85895094.397,0,8,,,,21888472.88,49.65,49.9,53.8,,,
2025-11-25 17:44:00.000000,G,4,G04,21363378.38,21363380.76,21363385.66,,,,2381.971,1856.082,1778.667,,,,112265370.884,0,8,87479545.992,0,8,83834588.147,0,9,,,,21363380.64,51.25,49.8,54.8,,,
2025-11-25 17:44:00.000000,G,8,G08,24162228.88,24162240.16,24162241.4,,,,3677.619,2865.686,2746.056,,,,126973395.858,0,6,98940335.456,0,6,94817841.303,0,7,,,,24162239.56,39.3,39.2,47.5,,,
2025-11-25 17:44:00.000000,G,9,G09,24044527.58,24044535.24,24044538.04,,,,3441.675,2681.832,2570.158,,,,126354879.755,0,6,98458366.167,0,6,94355955.945,0,7,,,,24044534.98,40.1,40.55,45.8,,,
2025-11-25 17:44:00.000000,G,16,G16,19770438.6,,,,,,145.785,113.599,,,,,103894400.582,0,8,80956698.994,0,8,,,,,,,19770438.3,53.3,53.5,,,,
2025-11-25 17:44:00.000000,G,26,G26,21130269.94,21130274,21130274.58,,,,-2325.728,-1812.257,-1736.744,,,,111040371.231,0,8,86525006.719,0,8,82919810.831,0,9,,,,21130273.92,52.4,52.55,55,,,
2025-11-25 17:44:00.000000,G,27,G27,22549056.7,22549062.92,22549064.54,,,,3255.617,2536.85,2431.015,,,,118496130.06,0,7,92334690.49,0,7,88487454.194,0,8,,,,22549062.56,46.9,46.7,51.75,,,
2025-11-25 17:44:00.000000,G,28,G28,24085524,24085529.36,24085536.14,,,,-2034.521,-1585.346,-1519.479,,,,126570177.21,0,6,98626085.254,0,6,94516681.996,0,7,,,,24085529.1,41.95,40.4,45.45,,,
2025-11-25 17:44:00.000000,G,31,G31,21888465.66,21888466.52,,,,,-1597.399,-1244.729,,,,,115024652.739,0,8,89629606.547,0,8,,,,,,,21888466.14,49.9,49.95,,,,
2025-11-25 17:44:00.000000,G,32,G32,25213629.62,25213643,25213646.44,,,,-3368.628,-2624.911,-2515.395,,,,132498303.891,0,5,103245383.843,0,6,98943485.309,0,5,,,,25213642.58,35.7,36.4,34.65,,,
2025-11-25 17:44:10.000000,G,3,G03,21891718.6,21891723.34,21891725.28,,,,-1710.092,-1332.542,-1277.046,,,,115041765.36,0,8,89642958.527,0,8,85907848.354,0,8,,,,21891722.98,49.95,50.15,53.8,,,
2025-11-25 17:44:10.000000,G,4,G04,21358849.04,21358851.42,21358856.32,,,,2378.787,1853.602,1776.424,,,,112241569.104,0,8,87460999.165,0,8,83816814.107,0,9,,,,21358851.3,51.1,49.7,54.6,,,
2025-11-25 17:44:10.000000,G,8,G08,24155230.7,24155241.98,24155243.22,,,,3678.46,2866.341,2746.625,,,,126936620.489,0,6,98911679.392,0,6,94790379.263,0,7,,,,24155241.36,39.25,40.1,47.35,,,
2025-11-25 17:44:10.000000,G,9,G09,24037978.74,24037986.36,24037989.16,,,,3441.018,2681.317,2569.866,,,,126320465.573,0,6,98431549.966,0,6,94330257.098,0,7,,,,24037986.12,39.65,38.85,45.45,,,
2025-11-25 17:44:10.000000,G,16,G16,19770167.64,,,,,,139.35,108.584,,,,,103892976.694,0,8,80955589.468,0,8,,,,,,,19770167.34,52.9,52.85,,,,
2025-11-25 17:44:10.000000,G,26,G26,21134698.92,21134703,21134703.54,,,,-2328.843,-1814.685,-1738.995,,,,111063645.565,0,8,86543142.544,0,8,82937190.987,0,9,,,,21134702.9,52.3,52.2,54.95,,,
2025-11-25 17:44:10.000000,G,27,G27,22542864.04,22542870.26,22542871.88,,,,3253.382,2535.107,2429.565,,,,118463587.53,0,7,92309332.722,0,7,88463153.002,0,8,,,,22542869.9,46.7,46.65,51.35,,,
2025-11-25 17:44:10.000000,G,28,G28,24089396.82,24089402.18,24089408.94,,,,-2035.105,-1585.8,-1519.818,,,,126590528.945,0,6,98641943.704,0,6,94531879.684,0,7,,,,24089401.92,41.95,40.55,45.05,,,
2025-11-25 17:44:10.000000,G,31,G31,21891507,21891507.86,,,,,-1598.56,-1245.633,,,,,115040635.007,0,8,89642060.242,0,8,,,,,,,21891507.48,49.8,49.9,,,,
2025-11-25 17:44:10.000000,G,32,G32,25220040.7,25220055.36,25220056.54,,,,-3369.992,-2625.979,-2516.304,,,,132531997.673,0,5,103271638.636,0,5,98968918.153,1,5,,,,25220054.72,35.15,35.9,34.3,,,
2025-11-25 17:44:20.000000,G,3,G03,21894978.36,21894983.12,21894985.04,,,,-1715.508,-1336.761,-1281.083,,,,115058895.427,0,8,89656306.614,0,8,85920640.26,0,8,,,,21894982.74,50.2,50.05,53.05,,,
2025-11-25 17:44:20.000000,G,4,G04,21354325.78,21354328.16,21354333.06,,,,2375.595,1851.113,1773.846,,,,112217799.268,0,8,87442477.223,0,8,83799063.926,0,8,,,,21354328.04,51.1,49.95,53.55,,,
2025-11-25 17:44:20.000000,G,8,G08,24148231.16,24148242.4,24148243.66,,,,3678.745,2866.561,2747.037,,,,126899837.819,0,6,98883017.632,0,6,94762911.745,0,7,,,,24148241.8,39.75,39.6,46.35,,,
2025-11-25 17:44:20.000000,G,9,G09,24031430.84,24031438.44,24031441.24,,,,3440.42,2680.852,2569.352,,,,126286056.363,0,6,98404737.65,0,6,94304561.972,0,7,,,,24031438.2,38.8,38.7,44.25,,,
2025-11-25 17:44:20.000000,G,16,G16,19769908.86,,,,,,132.961,103.606,,,,,103891616.775,0,8,80954529.791,0,8,,,,,,,19769908.56,52.95,53.1,,,,
2025-11-25 17:44:20.000000,G,26,G26,21139133.98,21139138.06,21139138.6,,,,-2332.079,-1817.207,-1741.541,,,,111086951.897,0,8,86561303.297,0,8,82954595.044,0,9,,,,21139137.98,52.65,52.75,54.2,,,
2025-11-25 17:44:20.000000,G,27,G27,22536675.46,22536681.68,22536683.3,,,,3250.846,2533.131,2427.688,,,,118431066.549,0,7,92283991.74,0,7,88438867.906,0,8,,,,22536681.32,46.85,46.6,50.5,,,
2025-11-25 17:44:20.000000,G,28,G28,24093270.6,24093275.96,24093282.72,,,,-2035.667,-1586.237,-1520.297,,,,126610885.644,0,6,98657806.04,0,6,94547081.071,0,7,,,,24093275.7,41.8,40.4,44.4,,,
2025-11-25 17:44:20.000000,G,31,G31,21894550.38,21894551.24,,,,,-1599.938,-1246.707,,,,,115056628.024,0,8,89654522.321,0,8,,,,,,,21894550.86,49.9,49.8,,,,
2025-11-25 17:44:20.000000,G,32,G32,25226455.48,25226470.16,25226471.38,,,,-3371.986,-2627.534,-2517.67,,,,132565707.275,0,6,103297905.738,0,6,98994090.772,0,5,,,,25226469.56,36.65,36.35,34.5,,,
2025-11-25 17:44:30.000000,G,3,G03,21898248.2,21898252.96,21898254.88,,,,-1720.972,-1341.019,-1285.06,,,,115076078.411,0,8,89669695.931,0,8,85933471.681,0,8,,,,21898252.58,50.3,50.6,53.9,,,
2025-11-25 17:44:30.000000,G,4,G04,21349809.06,21349811.42,21349816.34,,,,2371.84,1848.188,1771.243,,,,112194063.704,0,8,87423981.989,0,8,83781339.325,0,9,,,,21349811.32,51.1,49.85,54.4,,,
2025-11-25 17:44:30.000000,G,8,G08,24141230.64,24141241.88,24141243.14,,,,3679.145,2866.873,2747.431,,,,126863050.119,0,6,98854351.953,0,6,94735440.482,0,7,,,,24141241.28,38.95,38.6,47.5,,,
2025-11-25 17:44:30.000000,G,9,G09,24024884.34,24024891.9,24024894.7,,,,3439.714,2680.303,2568.738,,,,126251654.452,0,6,98377931.025,0,6,94278872.303,0,7,,,,24024891.66,38.5,38.55,45.35,,,
2025-11-25 17:44:30.000000,G,16,G16,19769662.68,,,,,,126.08,98.244,,,,,103890323.09,0,8,80953521.725,0,8,,,,,,,19769662.38,53.15,53.2,,,,
2025-11-25 17:44:30.000000,G,26,G26,21143575.54,21143579.62,21143580.16,,,,-2335.756,-1820.071,-1744.157,,,,111110292.366,0,8,86579490.655,0,8,82972024.589,0,9,,,,21143579.54,52.9,52.9,55.35,,,
2025-11-25 17:44:30.000000,G,27,G27,22530491.44,22530497.64,22530499.26,,,,3248.533,2531.329,2425.872,,,,118398569.438,0,7,92258669.357,0,7,88414600.638,0,8,,,,22530497.28,47.3,46.95,51.75,,,
2025-11-25 17:44:30.000000,G,28,G28,24097145.76,24097151.1,24097157.86,,,,-2036.726,-1587.065,-1520.939,,,,126631249.556,0,6,98673673.965,0,6,94562287.835,0,7,,,,24097150.86,41.35,40.9,45.85,,,
2025-11-25 17:44:30.000000,G,31,G31,21897596.22,21897597.08,,,,,-1601.135,-1247.64,,,,,115072633.958,0,8,89666994.459,0,8,,,,,,,21897596.7,49.8,49.9,,,,
2025-11-25 17:44:30.000000,G,32,G32,25232873.7,25232888.38,25232889.64,,,,-3373.678,-2628.848,-2519.435,,,,132599434.797,0,6,103324186.825,0,6,99019276.814,0,5,,,,25232887.8,36.2,36.1,34.95,,,
2025-11-25 17:44:40.000000,G,3,G03,21901527.46,21901532.2,21901534.14,,,,-1725.757,-1344.747,-1288.734,,,,115093310.91,0,8,89683123.836,0,8,85946340.088,0,9,,,,21901531.84,50.5,50.55,54.05,,,
2025-11-25 17:44:40.000000,G,4,G04,21345298.22,21345300.6,21345305.5,,,,2368.745,1845.777,1768.886,,,,112170359.188,0,8,87405510.948,0,8,83763637.916,0,9,,,,21345300.48,51.2,49.95,54.35,,,
2025-11-25 17:44:40.000000,G,8,G08,24134228.58,24134239.8,24134241.06,,,,3679.491,2867.144,2747.998,,,,126826254.232,0,6,98825679.905,0,6,94707963.106,0,7,,,,24134239.18,39.05,40.7,47.75,,,
2025-11-25 17:44:40.000000,G,9,G09,24018338.62,24018346.14,24018348.94,,,,3439.441,2680.09,2568.402,,,,126217256.611,0,6,98351127.562,0,6,94253185.667,0,7,,,,24018345.9,38.65,38.8,45.3,,,
2025-11-25 17:44:40.000000,G,16,G16,19769428.46,,,,,,119.794,93.346,,,,,103889092.287,0,8,80952562.66,0,8,,,,,,,19769428.16,53,53,,,,
2025-11-25 17:44:40.000000,G,26,G26,21148022.94,21148027.04,21148027.56,,,,-2338.88,-1822.506,-1746.518,,,,111133663.595,0,8,86597701.984,0,8,82989477.113,0,9,,,,21148026.96,52.9,52.8,55.55,,,
2025-11-25 17:44:40.000000,G,27,G27,22524311.36,22524317.54,22524319.16,,,,3246.545,2529.779,2424.33,,,,118366093.064,0,7,92233363.137,0,7,88390348.854,0,8,,,,22524317.18,47.55,47.5,51.8,,,
2025-11-25 17:44:40.000000,G,28,G28,24101021.66,24101027,24101033.74,,,,-2036.791,-1587.115,-1521.202,,,,126651617.377,0,6,98689544.938,0,6,94577497.525,0,7,,,,24101026.76,40.55,39.3,45.9,,,
2025-11-25 17:44:40.000000,G,31,G31,21900643.9,21900644.74,,,,,-1602.123,-1248.409,,,,,115088649.493,0,8,89679474.072,0,8,,,,,,,21900644.38,49.85,49.9,,,,
2025-11-25 17:44:40.000000,G,32,G32,25239294.74,25239309.42,25239310.72,,,,-3374.867,-2629.777,-2520.384,,,,132633176.915,0,6,103350479.278,0,5,99044473.705,0,5,,,,25239308.8,36.3,35.95,35.1,,,
2025-11-25 17:44:50.000000,G,3,G03,21904816.3,21904821.04,21904823,,,,-1730.513,-1348.454,-1292.271,,,,115110593.812,0,8,89696591.012,0,8,85959246.126,0,8,,,,21904820.68,50.2,50.35,53.9,,,
2025-11-25 17:44:50.000000,G,4,G04,21340793.5,21340795.88,21340800.78,,,,2365.951,1843.6,1766.772,,,,112146686.79,0,8,87387064.934,0,8,83745960.494,0,8,,,,21340795.76,51.1,49.65,53.95,,,
2025-11-25 17:44:50.000000,G,8,G08,24127225.14,24127236.32,24127237.58,,,,3681.143,2868.43,2748.777,,,,126789451.161,0,6,98797002.249,0,6,94680480.394,0,7,,,,24127235.7,38.95,39.4,47.4,,,
2025-11-25 17:44:50.000000,G,9,G09,24011793.86,24011801.36,24011804.16,,,,3439.49,2680.128,2568.315,,,,126182863.875,0,6,98324328.071,0,6,94227502.831,0,7,,,,24011801.12,38.7,39.55,44.75,,,
2025-11-25 17:44:50.000000,G,16,G16,19769206.4,,,,,,113.754,88.64,,,,,103887925.288,0,8,80951653.308,0,8,,,,,,,19769206.1,53.2,53.35,,,,
2025-11-25 17:44:50.000000,G,26,G26,21152476.36,21152480.46,21152481,,,,-2341.543,-1824.582,-1748.497,,,,111157066.42,0,8,86615937.922,0,8,83006953.225,0,9,,,,21152480.38,52.6,52.5,55.35,,,
2025-11-25 17:44:50.000000,G,27,G27,22518135.42,22518141.6,22518143.22,,,,3244.622,2528.281,2422.971,,,,118333638.493,0,7,92208073.906,0,7,88366113.35,0,8,,,,22518141.24,47.6,47.65,51.45,,,
2025-11-25 17:44:50.000000,G,28,G28,24104898.5,24104903.84,24104910.58,,,,-2037.146,-1587.392,-1521.223,,,,126671990.119,0,6,98705419.743,0,6,94592710.874,0,7,,,,24104903.6,41.3,39.95,45.95,,,
2025-11-25 17:44:50.000000,G,31,G31,21903693.58,21903694.42,,,,,-1602.758,-1248.904,,,,,115104675.573,0,8,89691961.906,0,8,,,,,,,21903694.06,49.9,50,,,,
2025-11-25 17:44:50.000000,G,32,G32,25245718.76,25245733.44,25245734.8,,,,-3376.374,-2630.955,-2521.456,,,,132666934.527,0,6,103376783.776,0,6,99069682.229,0,5,,,,25245732.78,36.55,36.15,35.15,,,
2025-11-25 17:45:00.000000,G,3,G03,21908114.62,21908119.36,21908121.32,,,,-1736.082,-1352.793,-1296.529,,,,115127926.469,0,8,89710096.956,0,8,85972189.316,0,9,,,,21908119,50,49.7,54.45,,,
2025-11-25 17:45:00.000000,G,4,G04,21336294.82,21336297.2,21336302.1,,,,2361.991,1840.514,1763.854,,,,112123046.073,0,8,87368643.61,0,8,83728306.725,0,9,,,,21336297.08,50.85,49.95,54.3,,,
2025-11-25 17:45:00.000000,G,8,G08,24120220.26,24120231.42,24120232.68,,,,3680.943,2868.274,2748.703,,,,126752640.554,0,6,98768318.725,0,6,94652992.024,0,7,,,,24120230.82,39.15,39.6,47.8,,,
