svId,freqId,gpsTOW,rcvTOW,iTOW,clkBias,clkDrift,t_tx,WN,geoRange,satClockBias,rcvClockBias,relBias,biases,pseudorange,rangeDiff,troposphericDelay
G01,L1 C,232453.99021031,232453.995,232454.0,210312,483,232453.905643309,2394,25352548.8696726,106064.160350149,-1435913.06396791,0.190781914702079,-1541977.41509997,23810613.5820418,-1541935.2876308,42.1274691680446
G01,L1 C,232454.990210793,232454.995,232455.0,210795,483,232454.905642602,2394,25352905.6733492,106064.160089205,-1435768.26421069,0.190887052383558,-1541832.61518695,23811115.2567462,-1541790.41660305,42.1985839009285
G01,L1 C,232455.990211276,232455.995,232456.0,211278,483,232455.905641895,2394,25353262.4846311,106064.159828262,-1435623.46445348,0.190992186016858,-1541687.81527393,23811616.8476197,-1541645.63701139,42.1782625380438
G01,L1 C,232456.990211759,232456.995,232457.0,211761,483,232456.905641188,2394,25353619.3034986,106064.159567318,-1435478.66469627,0.191097315599753,-1541543.0153609,23812118.3839787,-1541500.9195199,42.0958410024177
G01,L1 C,232457.990212242,232457.995,232458.0,212244,483,232457.90564048,2394,25353976.1299322,106064.159306375,-1435333.86493905,0.191202441130005,-1541398.21544787,23812619.9148933,-1541356.21503886,42.0004090061411
G01,L1 C,232458.990212724,232458.995,232459.0,212726,483,232458.905639772,2394,25354332.9639119,106064.159045431,-1435189.3649743,0.19130756260529,-1541253.71532729,23813121.3951325,-1541211.56877939,42.1465478958562
G01,L1 C,232459.990213207,232459.995,232460.0,213209,483,232459.905639065,2394,25354689.8054187,106064.158784487,-1435044.56521708,0.191412680023577,-1541108.91541425,23813622.9638791,-1541066.8415396,42.0738746505231
G01,L1 C,232460.99021369,232460.995,232461.0,213692,483,232460.905638358,2394,25355046.6544328,106064.158523544,-1434899.76545987,0.191517793382537,-1540964.11550121,23814124.4447465,-1540922.20968635,41.9058148551267
G01,L1 C,232461.990214173,232461.995,232462.0,214175,483,232461.90563765,2394,25355403.5109346,106064.1582626,-1434754.96570265,0.191622902679946,-1540819.31558816,23814626.0918795,-1540777.41905509,41.8965330640785
G01,L1 C,232462.990214656,232462.995,232463.0,214658,483,232462.905636943,2394,25355760.3749044,106064.158001656,-1434610.16594544,0.191728007913565,-1540674.5156751,23815127.616163,-1540632.7587414,41.7569336998276
G01,L1 C,232463.990215138,232463.995,232464.0,215140,483,232463.905636234,2394,25356117.2463223,106064.157740713,-1434465.66598068,0.19183310908106,-1540530.01555451,23815629.1420519,-1540488.10427038,41.9112841261085
G01,L1 C,232464.990215621,232464.995,232465.0,215623,483,232464.905635527,2394,25356474.1251694,106064.157479769,-1434320.86622347,0.19193820618042,-1540385.21564145,23816130.793373,-1540343.33179641,41.8838450377807
G01,L1 C,232465.990216104,232465.995,232466.0,216106,483,232465.90563482,2394,25356831.0114258,106064.157218826,-1434176.06646626,0.192043299209301,-1540240.41572838,23816632.4148193,-1540198.59660647,41.8191219107248
G01,L1 C,232466.990216586,232466.995,232467.0,216588,482,232466.905634111,2394,25357187.9050715,106064.156957882,-1434031.56500254,0.192148388165374,-1540095.91410881,23817134.0113467,-1540053.89372476,42.0203840460163
G01,L1 C,232467.990217069,232467.995,232468.0,217071,482,232467.905633404,2394,25357544.8060876,106064.156696938,-1433886.76524532,0.19225347304662,-1539951.11419574,23817635.4893523,-1539909.31673535,41.7974603895564
G01,L1 C,232468.990217551,232468.995,232469.0,217553,482,232468.905632695,2394,25357901.7144538,106064.156435995,-1433742.26528057,0.192358553850597,-1539806.61407512,23818136.9873208,-1539764.72713299,41.8869421216659
G01,L1 C,232469.990218033,232469.995,232470.0,218035,482,232469.905631987,2394,25358258.6301509,106064.156175051,-1433597.76531581,0.192463630575185,-1539662.11395449,23818638.4501098,-1539620.18004117,41.9339133219328
G01,L1 C,232470.990218515,232470.995,232471.0,218517,482,232470.905631278,2394,25358615.5531593,106064.155914108,-1433453.26535106,0.192568703218153,-1539517.61383387,23819140.0110387,-1539475.54212061,42.0717132536229
G01,L1 C,232471.990218997,232471.995,232472.0,218999,482,232471.905630569,2394,25358972.4834595,106064.155653164,-1433308.7653863,0.192673771777271,-1539373.11371324,23819641.5388123,-1539330.94464717,42.1690660614986
G01,L1 C,232472.990219479,232472.995,232473.0,219481,482,232472.905629861,2394,25359329.4210317,106064.15539222,-1433164.26542154,0.192778836250312,-1539228.6135926,23820143.0197494,-1539186.40128222,42.2123103828635
G01,L1 C,232473.990219961,232473.995,232474.0,219963,482,232473.905629152,2394,25359686.3658564,106064.155131277,-1433019.76545679,0.192883896635046,-1539084.11347196,23820644.612019,-1539041.75383741,42.3596345547121
G01,L1 C,232474.990220443,232474.995,232475.0,220445,482,232474.905628444,2394,25360043.317914,106064.154870333,-1432875.26549203,0.192988952929248,-1538939.61335132,23821146.2476349,-1538897.07027916,42.543072155444
G01,L1 C,232475.990220925,232475.995,232476.0,220927,482,232475.905627735,2394,25360400.277185,106064.154609389,-1432730.76552728,0.193094005130683,-1538795.11323067,23821647.7633329,-1538752.51385216,42.5993785099126
G01,L1 C,232476.990221407,232476.995,232477.0,221409,482,232476.905627026,2394,25360757.2436498,106064.154348446,-1432586.26556252,0.193199053237133,-1538650.61311002,23822149.3983206,-1538607.84532924,42.7677807826549
G01,L1 C,232477.990221889,232477.995,232478.0,221891,482,232477.905626317,2394,25361114.2172887,106064.154087502,-1432441.76559776,0.193304097246356,-1538506.11298936,23822651.0799352,-1538463.13735348,42.9756358873565
G01,L1 C,232478.990222372,232478.995,232479.0,222374,482,232478.90562561,2394,25361471.1980826,106064.153826559,-1432296.96584055,0.193409137156241,-1538361.31307625,23823152.7812337,-1538318.41684883,42.8962274147198
G01,L1 C,232479.990222854,232479.995,232480.0,222856,482,232479.905624901,2394,25361828.1860111,106064.153565615,-1432152.46587579,0.193514172964342,-1538216.81295558,23823654.44477,-1538173.74124109,43.0717144915834
G01,L1 C,232480.990223336,232480.995,232481.0,223338,482,232480.905624192,2394,25362185.1810549,106064.153304671,-1432007.96591104,0.193619204668539,-1538072.31283491,23824156.0009525,-1538029.18010246,43.1327324539889
G01,L1 C,232481.990223817,232481.995,232482.0,223819,482,232481.905623482,2394,25362542.1831943,106064.153043728,-1431863.76573874,0.193724232266503,-1537928.1125067,23824657.4053181,-1537884.77787625,43.3346304530278
G01,L1 C,232482.990224299,232482.995,232483.0,224301,482,232482.905622773,2394,25362899.1924103,106064.152782784,-1431719.26577398,0.193829255756209,-1537783.61238602,23825158.723689,-1537740.46872127,43.1436647530645
G01,L1 C,232483.990224781,232483.995,232484.0,224783,482,232483.905622064,2394,25363256.2086829,106064.15252184,-1431574.76580923,0.193934275135328,-1537639.11226534,23825660.1529735,-1537596.0557094,43.0565559405368
G01,L1 C,232484.990225262,232484.995,232485.0,225264,481,232484.905621355,2394,25363613.2319923,106064.152260897,-1431430.56413797,0.194039290401528,-1537494.91043815,23826161.7034323,-1537451.52855993,43.381878227694
G01,L1 C,232485.990225744,232485.995,232486.0,225746,481,232485.905620646,2394,25363970.2623195,106064.151999953,-1431286.06417321,0.19414430155279,-1537350.41031747,23826663.0322734,-1537307.23004607,43.180271391524
G01,L1 C,232486.990226225,232486.995,232487.0,226227,481,232486.905619936,2394,25364327.2996442,106064.15173901,-1431141.86400091,0.194249308586675,-1537206.20998923,23827164.517259,-1537162.78238521,43.4276040205732
G01,L1 C,232487.990226706,232487.995,232488.0,226708,482,232487.905619226,2394,25364684.3439474,106064.151478066,-1430997.66532758,0.194354311501065,-1537062.01115996,23827666.0478944,-1537018.29605296,43.7151069967076
G01,L1 C,232488.990227188,232488.995,232489.0,227190,482,232488.905618517,2394,25365041.3952096,106064.151217122,-1430853.16536282,0.194459310293833,-1536917.51103925,23828167.6745758,-1536873.72063379,43.7904054608662
G01,L1 C,232489.99022767,232489.995,232490.0,227672,482,232489.905617808,2394,25365398.453411,106064.150956179,-1430708.66539807,0.194564304962651,-1536773.01091855,23828669.4293418,-1536729.02406922,43.9868493261747
G01,L1 C,232490.990228151,232490.995,232491.0,228153,482,232490.905617098,2394,25365755.5185316,106064.150695235,-1430564.46522577,0.194669295505183,-1536628.8105903,23829171.0074417,-1536584.51108992,44.2995003813412
G01,L1 C,232491.990228633,232491.995,232492.0,228635,482,232491.905616389,2394,25366112.5905527,106064.150434291,-1430419.96526101,0.19477428191941,-1536484.31046959,23829672.6304935,-1536439.96005922,44.3504103634041
G01,L1 C,232492.990229115,232492.995,232493.0,229117,482,232492.90561568,2394,25366469.6694542,106064.150173348,-1430275.46529626,0.194879264203008,-1536339.81034887,23830174.090281,-1536295.57917321,44.2311756606214
G01,L1 C,232493.990229597,232493.995,232494.0,229599,482,232493.90561497,2394,25366826.7552165,106064.149912404,-1430130.9653315,0.194984242353743,-1536195.31022815,23830675.7321789,-1536151.02303761,44.2871905337088
G01,L1 C,232494.990230078,232494.995,232495.0,230080,482,232494.90561426,2394,25367183.8478199,106064.149651461,-1429986.7651592,0.195089216369288,-1536051.10989988,23831177.0695357,-1536006.77828417,44.3316157052759
G01,L1 C,232495.99023056,232495.995,232496.0,230562,482,232495.905613551,2394,25367540.9472453,106064.149390517,-1429842.26519445,0.195194186247624,-1535906.60977915,23831678.4260179,-1535862.52122737,44.0885517818388
G01,L1 C,232496.990231041,232496.995,232497.0,231043,482,232496.905612841,2394,25367898.0534725,106064.149129573,-1429698.06502215,0.195299151986313,-1535762.40945087,23832180.0235225,-1535718.02994997,44.3795009064488
G01,L1 C,232497.990231523,232497.995,232498.0,231525,481,232497.905612132,2394,25368255.1664827,106064.14886863,-1429553.56355843,0.195404113583344,-1535617.90783117,23832681.4958742,-1535573.67060849,44.237222682219
G01,L1 C,232498.990232004,232498.995,232499.0,232006,481,232498.905611422,2394,25368612.2862555,106064.148607686,-1429409.36338613,0.195509071036273,-1535473.70750289,23833182.8263206,-1535429.45993482,44.2475680655334
G01,L1 C,232499.990232485,232499.995,232500.0,232487,481,232499.905610711,2394,25368969.4127717,106064.148346742,-1429265.16321383,0.195614024342983,-1535329.5071746,23833684.144901,-1535285.26787073,44.2393038684968
G01,L1 C,232500.990232966,232500.995,232501.0,232968,481,232500.905610001,2394,25369326.5460119,106064.148085799,-1429120.96304154,0.195718973501245,-1535185.30684631,23834185.582771,-1535140.96324085,44.3436054571066
G01,L1 C,232501.990233447,232501.995,232502.0,233449,481,232501.905609291,2394,25369683.6859563,106064.147824855,-1428976.76286924,0.195823918508837,-1535041.10651801,23834686.7500929,-1534996.93586346,44.1706545536872
G01,L1 C,232502.990233928,232502.995,232503.0,233930,481,232502.90560858,2394,25370040.8325855,106064.147563912,-1428832.56269694,0.195928859363527,-1534896.90618971,23835187.9529433,-1534852.87964216,44.026547555346
G01,L1 C,232503.990234409,232503.995,232504.0,234411,481,232503.90560787,2394,25370397.9858799,106064.147302968,-1428688.36252464,0.196033796063098,-1534752.70586141,23835689.2449994,-1534708.74088051,43.9649808977265
G01,L1 C,232504.990234891,232504.995,232505.0,234893,481,232504.905607161,2394,25370755.1458202,106064.147042024,-1428543.86255989,0.196138728605419,-1534608.20574064,23836190.6585787,-1534564.48724152,43.7184991170652
G01,L1 C,232505.990235372,232505.995,232506.0,235374,481,232505.90560645,2394,25371112.3123862,106064.146781081,-1428399.66238759,0.196243656988058,-1534464.00541233,23836692.0747406,-1534420.23764558,43.7677667476237
G01,L1 C,232506.990235853,232506.995,232507.0,235855,481,232506.90560574,2394,25371469.4855587,106064.146520137,-1428255.46221529,0.196348581208898,-1534319.80508401,23837193.4547457,-1534276.03081296,43.7742710513994
G01,L1 C,232507.990236334,232507.995,232508.0,236336,481,232507.90560503,2394,25371826.6653181,106064.146259193,-1428111.26204299,0.19645350126571,-1534175.60475569,23837694.9964096,-1534131.66890844,43.9358472430613
G01,L1 C,232508.990236816,232508.995,232509.0,236818,481,232508.90560432,2394,25372183.8516452,106064.14599825,-1427966.76207824,0.196558417156374,-1534031.1046349,23838196.5017073,-1533987.34993792,43.754696986638
G01,L1 C,232509.990237297,232509.995,232510.0,237299,481,232509.90560361,2394,25372541.0445198,106064.145737306,-1427822.56190594,0.196663328878455,-1533886.90430657,23838697.7921579,-1533843.25236187,43.651944701327
G01,L1 C,232510.990237778,232510.995,232511.0,237780,481,232510.905602899,2394,25372898.2439225,106064.145476363,-1427678.36173364,0.196768236429831,-1533742.70397824,23839199.1967329,-1533699.04718963,43.656788604334
G01,L1 C,232511.990238259,232511.995,232512.0,238261,481,232511.905602189,2394,25373255.449834,106064.145215419,-1427534.16156134,0.196873139808277,-1533598.5036499,23839700.5861611,-1533554.86367285,43.6399770514108
G01,L1 C,232512.99023874,232512.995,232513.0,238742,481,232512.905601478,2394,25373612.6622345,106064.144954475,-1427389.96138904,0.196978039011567,-1533454.30332156,23840202.0213089,-1533410.6409256,43.6623959532008
G01,L1 C,232513.990239221,232513.995,232514.0,239223,481,232513.905600768,2394,25373969.8811046,106064.144693532,-1427245.76121675,0.197082934037477,-1533310.10299321,23840703.4237899,-1533266.45731468,43.6456785299815
G01,L1 C,232514.990239702,232514.995,232515.0,239704,481,232514.905600057,2394,25374327.1064247,106064.144432588,-1427101.56104445,0.197187824883784,-1533165.90266486,23841204.7704302,-1533122.3359945,43.5666703602765
G01,L1 C,232515.990240183,232515.995,232516.0,240185,481,232515.905599346,2394,25374684.3381752,106064.144171645,-1426957.36087215,0.19729271154826,-1533021.70233651,23841706.0751899,-1532978.26298523,43.439351279987
G01,L1 C,232516.990240663,232516.995,232517.0,240665,481,232516.905598635,2394,25375041.5763362,106064.143910701,-1426813.46049231,0.197397594028576,-1532877.8018006,23842207.5648522,-1532834.01148397,43.7903166334145
G01,L1 C,232517.990241144,232517.995,232518.0,241146,481,232517.905597924,2394,25375398.8208889,106064.143649757,-1426669.26032001,0.197502472322719,-1532733.60147224,23842709.2033997,-1532689.61748914,43.9839830971323
G01,L1 C,232518.990241625,232518.995,232519.0,241627,481,232518.905597213,2394,25375756.0718133,106064.143388814,-1426525.06014771,0.197607346428358,-1532589.40114387,23843210.7007401,-1532545.37107324,44.0300706312992
G01,L1 C,232519.990242106,232519.995,232520.0,242108,481,232519.905596503,2394,25376113.32909,106064.14312787,-1426380.85997542,0.197712216343266,-1532445.2008155,23843712.1494991,-1532401.17959096,44.0212245429866
G01,L1 C,232520.990242587,232520.995,232521.0,242589,481,232520.905595792,2394,25376470.5926993,106064.142866926,-1426236.65980312,0.19781708206522,-1532301.00048713,23844213.5942096,-1532256.99848976,44.0019973663148
G01,L1 C,232521.990243068,232521.995,232522.0,243070,481,232521.905595081,2394,25376827.8626217,106064.142605983,-1426092.45963082,0.197921943591998,-1532156.80015875,23844715.0393389,-1532112.82328288,43.9768758707214
G01,L1 C,232522.990243549,232522.995,232523.0,243551,481,232522.905594371,2394,25377185.1388377,106064.142345039,-1425948.25945852,0.198026800921373,-1532012.59983036,23845216.712368,-1531968.42646968,44.1733606855851
G01,L1 C,232523.99024403,232523.995,232524.0,244032,481,232523.90559366,2394,25377542.4213277,106064.142084096,-1425804.05928622,0.198131654051121,-1531868.39950197,23845718.1327878,-1531824.28853984,44.1109621312935
G01,L1 C,232524.990244511,232524.995,232525.0,244513,481,232524.905592949,2394,25377899.7100721,106064.141823152,-1425659.85911393,0.19823650297902,-1531724.19917358,23846219.6360613,-1531680.07401082,44.1251627574675
G01,L1 C,232525.990244992,232525.995,232526.0,244994,481,232525.905592238,2394,25378257.0050514,106064.141562208,-1425515.65894163,0.198341347702843,-1531579.99884518,23846721.0531306,-1531535.95192077,44.04692441714
G01,L1 C,232526.990245473,232526.995,232527.0,245475,481,232526.905591527,2394,25378614.3062461,106064.141301265,-1425371.45876933,0.198446188220367,-1531435.79851678,23847222.5524254,-1531391.75382066,44.0446961210109
G01,L1 C,232527.990245954,232527.995,232528.0,245956,481,232527.905590817,2394,25378971.6136365,106064.141040321,-1425227.25859703,0.198551024529367,-1531291.59818838,23847724.00272,-1531247.61091653,43.9872718520928
G01,L1 C,232528.990246435,232528.995,232529.0,246437,481,232528.905590106,2394,25379328.9272033,106064.140779377,-1425083.05842473,0.198655856627623,-1531147.39785997,23848225.3999659,-1531103.52723733,43.8706226341892
G01,L1 C,232529.990246916,232529.995,232530.0,246918,481,232529.905589395,2394,25379686.2469267,106064.140518434,-1424938.85825244,0.198760684512907,-1531003.19753155,23848726.8401394,-1530959.40678728,43.7907442704309
G01,L1 C,232530.990247396,232530.995,232531.0,247398,481,232530.905588683,2394,25380043.5727869,106064.14025749,-1424794.9578726,0.198865508182893,-1530859.29699559,23849228.3274284,-1530815.24535848,44.0516371116973
G01,L1 C,232531.990247877,232531.995,232532.0,247879,480,232531.905587972,2394,25380400.9047651,106064.139996547,-1424650.75620134,0.198970327635564,-1530715.09516821,23849729.7162284,-1530671.18853666,43.9066315542441
G01,L1 C,232532.990248357,232532.995,232533.0,248359,480,232532.90558726,2394,25380758.242841,106064.139735603,-1424506.8558215,0.199075142868493,-1530571.19463224,23850231.1506084,-1530527.09223259,44.1023996488657
G01,L1 C,232533.990248837,232533.995,232534.0,248839,480,232533.905586548,2394,25381115.5869954,106064.139474659,-1424362.95544166,0.199179953879553,-1530427.29409627,23850732.6171666,-1530382.96982884,44.3242674241774
G01,L1 C,232534.990249318,232534.995,232535.0,249320,480,232534.905585837,2394,25381472.9372092,106064.139213716,-1424218.75526936,0.199284760666638,-1530283.09376783,23851234.1179272,-1530238.81928203,44.2744858050719
G01,L1 C,232535.990249798,232535.995,232536.0,249800,481,232535.905585125,2394,25381830.2934621,106064.138952772,-1424074.85638848,0.199389563227301,-1530139.19473082,23851735.8092442,-1530094.4842179,44.7105129142292
G01,L1 C,232536.990250279,232536.995,232537.0,250281,481,232536.905584414,2394,25382187.6557352,106064.138691828,-1423930.65621618,0.199494361559536,-1529994.99440237,23852237.3247328,-1529950.33100244,44.6633999312762
G01,L1 C,232537.99025076,232537.995,232538.0,250762,481,232537.905583703,2394,25382545.0240087,106064.138430885,-1423786.45604388,0.199599155661013,-1529850.79407392,23852739.0103959,-1529806.01361281,44.7804611136671
G01,L1 C,232538.990251241,232538.995,232539.0,251243,481,232538.905582992,2394,25382902.398263,106064.138169941,-1423642.25587159,0.199703945529512,-1529706.59374547,23853240.5477321,-1529661.85053084,44.7432146281935
G01,L1 C,232539.990251721,232539.995,232540.0,251723,481,232539.90558228,2394,25383259.7784782,106064.137908998,-1423498.35549175,0.199808731162703,-1529562.69320947,23853742.4431469,-1529517.33533135,45.3578781199176
G01,L1 C,232540.990252202,232540.995,232541.0,252204,481,232540.905581569,2394,25383617.1646356,106064.137648054,-1423354.15531945,0.199913512558572,-1529418.49288101,23854244.285862,-1529372.87877362,45.6141073955223
G01,L1 C,232541.990252683,232541.995,232542.0,252685,481,232541.905580858,2394,25383974.5567151,106064.13738711,-1423209.95514715,0.200018289714795,-1529274.29255255,23854746.1345799,-1529228.42213523,45.8704173231963
G01,L1 C,232542.990253163,232542.995,232543.0,253165,481,232542.905580145,2394,25384331.954697,106064.137126167,-1423066.05476731,0.200123062629042,-1529130.39201654,23855247.6812695,-1529084.27342751,46.1185890338384
G01,L1 C,232543.990253644,232543.995,232544.0,253646,480,232543.905579434,2394,25384689.3585624,106064.136865223,-1422921.85309605,0.200227831299298,-1528986.1901891,23855749.2618823,-1528940.09668007,46.0935090361163
G01,L1 C,232544.990254124,232544.995,232545.0,254126,480,232544.905578722,2394,25385046.7682909,106064.136604279,-1422777.95271621,0.200332595723134,-1528842.28965308,23856250.8947061,-1528795.8735848,46.4160682812799
G01,L1 C,232545.990254604,232545.995,232546.0,254606,480,232545.90557801,2394,25385404.1838636,106064.136343336,-1422634.05233637,0.200437355898435,-1528698.38911706,23856752.2298293,-1528651.95403435,46.4350827066228
G01,L1 C,232546.990255084,232546.995,232547.0,255086,480,232546.905577298,2394,25385761.6052608,106064.136082392,-1422490.15195653,0.200542111822973,-1528554.48858103,23857253.3150653,-1528508.29019554,46.198385493597
G01,L1 C,232550.990257005,232550.995,232551.0,257007,480,232550.905574449,2394,25387191.3487048,106064.135038618,-1421914.25064471,0.20096109296919,-1527978.58664442,23859258.1263975,-1527933.22230731,45.3643371125218
G01,L1 C,232551.990257486,232551.995,232552.0,257488,480,232551.905573738,2394,25387548.7989321,106064.134777674,-1421770.05047241,0.201065827606702,-1527834.38631592,23859759.5901636,-1527789.20876846,45.177547450643
G01,L1 C,232552.990257966,232552.995,232553.0,257968,480,232552.905573026,2394,25387906.2548663,106064.13451673,-1421626.15009257,0.201170557980018,-1527690.48577986,23860260.7945497,-1527645.46031662,45.0254632371943
G01,L1 C,232553.990258446,232553.995,232554.0,258448,480,232553.905572313,2394,25388263.7164885,106064.134255787,-1421482.24971273,0.201275284087019,-1527546.5852438,23860762.2094553,-1527501.5070332,45.0782106053084
G01,L1 C,232557.990260368,232557.995,232558.0,260370,480,232557.905569466,2394,25389693.6194654,106064.133212012,-1420906.04860846,0.201694145807675,-1526970.38351462,23862768.865066,-1526924.75439937,45.6291152413469
G01,L1 C,232558.990260848,232558.995,232559.0,260850,480,232558.905568753,2394,25390051.1092338,106064.132951069,-1420762.14822862,0.201798850549789,-1526826.48297854,23863270.4525193,-1526780.65671445,45.8262640822213
G01,L1 C,232559.990261328,232559.995,232560.0,261330,480,232559.905568041,2394,25390408.6045728,106064.132690125,-1420618.24784878,0.201903551012261,-1526682.58244245,23863772.1293177,-1526636.47525509,46.1071873663459
G01,L1 C,232560.990261808,232560.995,232561.0,261810,480,232560.905567328,2394,25390766.105463,106064.132429182,-1420474.34746894,0.202008247192876,-1526538.68190637,23864273.5708174,-1526492.53464564,46.1472607266624
G01,L1 C,232561.990262288,232561.995,232562.0,262290,480,232561.905566616,2394,25391123.6118849,106064.132168238,-1420330.4470891,0.202112939089401,-1526394.78137027,23864774.9733682,-1526348.63851671,46.1428535650484
G01,L1 C,232562.990262768,232562.995,232563.0,262770,480,232562.905565903,2394,25391481.1238189,106064.131907294,-1420186.54670926,0.202217626699627,-1526250.88083418,23865276.2902035,-1526204.83361537,46.047218807973
G01,L1 C,232563.990263248,232563.995,232564.0,263250,480,232563.905565191,2394,25391838.6412454,106064.131646351,-1420042.64632942,0.202322310021328,-1526106.98029808,23865777.8392663,-1526060.80197913,46.1783189461567
G01,L1 C,232567.990265167,232567.995,232568.0,265169,480,232567.905562339,2394,25393268.765487,106064.130602576,-1419467.34460252,0.202741000378369,-1525531.67794609,23867783.6618037,-1525485.10368334,46.5742627542932
G01,L1 C,232568.990265646,232568.995,232569.0,265648,480,232568.905561626,2394,25393626.3100835,106064.130341633,-1419323.74401513,0.202845662224037,-1525388.07720243,23868285.222593,-1525341.08749047,46.9897119624075
G01,L1 C,232569.990266126,232569.995,232570.0,266128,480,232569.905560913,2394,25393983.8600558,106064.130080689,-1419179.84363529,0.20295031976796,-1525244.1766663,23868786.5368457,-1525197.32321011,46.8534561931156
G01,L1 C,232570.990266606,232570.995,232571.0,266608,480,232570.9055602,2394,25394341.4153841,106064.129819745,-1419035.94325545,0.203054973007818,-1525100.27613017,23869287.9061015,-1525053.50928265,46.7668475189712
G01,L1 C,232571.990267086,232571.995,232572.0,267088,480,232571.905559488,2394,25394698.9760489,106064.129558802,-1418892.04287561,0.203159621941386,-1524956.37559404,23869789.2548358,-1524909.72121311,46.6543809233699
G01,L1 C,232572.990267566,232572.995,232573.0,267568,480,232572.905558775,2394,25395056.5420307,106064.129297858,-1418748.14249577,0.203264266566452,-1524812.4750579,23870290.5360029,-1524766.00602782,46.4690300801303
G01,L1 C,232573.990268045,232573.995,232574.0,268047,480,232573.905558061,2394,25395414.1133095,106064.129036914,-1418604.54190839,0.203368906880684,-1524668.87431421,23870791.8827827,-1524622.23052678,46.643787433859
G01,L1 C,232574.990268525,232574.995,232575.0,268527,479,232574.905557349,2394,25395771.6898667,106064.128775971,-1418460.64002959,0.203473542882077,-1524524.9722791,23871293.0756517,-1524478.61421496,46.3580641383305
G01,L1 C,232575.990269004,232575.995,232576.0,269006,479,232575.905556635,2394,25396129.2716819,106064.128515027,-1418317.03944221,0.203578174568198,-1524381.37153541,23871794.3532589,-1524334.91842299,46.4531124194618
G01,L1 C,232576.990269484,232576.995,232577.0,269486,479,232576.905555922,2394,25396486.8587364,106064.128254084,-1418173.13906237,0.203682801937038,-1524237.47099925,23872295.4895194,-1524191.36921703,46.1017822178546
G01,L1 C,232577.990269963,232577.995,232578.0,269965,479,232577.905555208,2394,25396844.45101,106064.12799314,-1418029.53847499,0.203787424986169,-1524093.87025555,23872796.7829016,-1524047.6681084,46.2021471539047
G01,L1 C,232578.990270443,232578.995,232579.0,270445,479,232578.905554495,2394,25397202.0484839,106064.127732196,-1417885.63809514,0.20389204371358,-1523949.96971939,23873297.9714429,-1523904.07704094,45.8926784482319
G01,L1 C,232579.990270922,232579.995,232580.0,270924,479,232579.905553782,2394,25397559.6511378,106064.127471253,-1417742.03750776,0.203996658116844,-1523806.36897567,23873799.2165229,-1523760.43461481,45.9343608592171
G01,L1 C,232580.990271402,232580.995,232581.0,271404,479,232580.905553069,2394,25397917.2589529,106064.127210309,-1417598.13712792,0.204101268193948,-1523662.4684395,23874300.6024611,-1523616.65649179,45.8119477063883
G01,L1 C,232581.990271881,232581.995,232582.0,271883,479,232581.905552355,2394,25398274.8719091,106064.126949365,-1417454.53654054,0.204205873942468,-1523518.86769578,23874801.7652459,-1523473.1066632,45.761032583192
G01,L1 C,232582.990272361,232582.995,232583.0,272363,479,232582.905551642,2394,25398632.4899876,106064.126688422,-1417310.6361607,0.204310475360393,-1523374.9671596,23875302.954206,-1523329.53578155,45.4313780507073
G01,L1 C,232583.99027284,232583.995,232584.0,272842,480,232583.905550928,2394,25398990.113168,106064.126427478,-1417167.03707228,0.204415072445291,-1523231.36791483,23875804.1972618,-1523185.91590623,45.4520086036064
G01,L1 C,232584.99027332,232584.995,232585.0,273322,480,232584.905550215,2394,25399347.7414318,106064.126166535,-1417023.13669244,0.204519665195155,-1523087.46737864,23876305.4784289,-1523042.26300289,45.2043757461943
G01,L1 C,232585.9902738,232585.995,232586.0,273802,480,232585.905549502,2394,25399705.3747589,106064.125905591,-1416879.2363126,0.204624253607665,-1522943.56684245,23876806.7834678,-1522898.59129106,44.9755513870623
G01,L1 C,232586.990274279,232586.995,232587.0,274281,480,232586.905548788,2394,25400063.0131295,106064.125644647,-1416735.63572522,0.204728837680494,-1522799.9660987,23877308.0205906,-1522754.99253898,44.9735597192775
G01,L1 C,232587.990274759,232587.995,232588.0,274761,480,232587.905548075,2394,25400420.656525,106064.125383704,-1416591.73534538,0.204833417411634,-1522656.0655625,23877809.2531064,-1522611.40341853,44.6621439671144
G01,L1 C,232591.990276677,232591.995,232592.0,276679,479,232591.905545221,2394,25401851.2799598,106064.124339929,-1416016.73191197,0.205251692873669,-1522081.06150359,23879813.6942148,-1522037.58574501,43.4757585807238
G01,L1 C,232592.990277156,232592.995,232593.0,277158,479,232592.905544507,2394,25402208.9481843,106064.124078986,-1415873.13132459,0.205356250862456,-1521937.46075983,23880314.8228669,-1521894.1253174,43.3354424289428
G01,L1 C,232593.990277636,232593.995,232594.0,277638,479,232593.905543794,2394,25402566.6213166,106064.123818042,-1415729.23094475,0.205460804496249,-1521793.5602236,23880815.941049,-1521750.68026767,42.8799559243489
G01,L1 C,232594.990278115,232594.995,232595.0,278117,479,232594.90554308,2394,25402924.2993365,106064.123557098,-1415585.63035737,0.205565353772613,-1521649.95947982,23881317.0906414,-1521607.20869512,42.7507846965455
G01,L1 C,232595.990278594,232595.995,232596.0,278596,479,232595.905542366,2394,25403281.9822248,106064.123296155,-1415442.02976999,0.205669898689436,-1521506.35873604,23881818.431907,-1521463.55031779,42.8084182539023
