rcvTow,week,leapS,numMeas,recStat,prMes,cpMes,doMes,gnssId,svId,sigId,freqId,locktime,cno,prStdev,cpStdev,doStdev,trkStat,prValid,cpValid,halfCyc,subHalfCyc
236290.004,2394,18,25,1,22231983.4281783,116829858.927199,-2210.76049804688,0,26,0,0,64500,42,4,0,2,6,False,True,True,False
236295.004,2394,18,25,1,28135972.0566421,147855589.139261,2545.77392578125,2,18,0,0,64500,36,5,0,3,7,True,True,True,False
236295.004,2394,18,25,1,26064904.0397219,136971994.07419,-1959.47082519531,2,31,0,0,64500,39,4,0,2,6,False,True,True,False
236295.004,2394,18,25,1,28041722.1958527,147360169.453419,-2171.87353515625,2,4,0,0,64500,40,4,0,2,6,False,True,True,False
236295.004,2394,18,25,1,25769490.9201951,103763072.313711,1398.17309570313,2,5,6,0,64500,31,5,0,6,8,False,False,False,True
236295.004,2394,18,25,1,26055988.7118918,104916618.98719,-1142.47485351563,2,6,6,0,64500,32,5,0,5,8,False,False,False,True
236295.004,2394,18,25,1,25697284.7228101,103472328.304391,1377.6650390625,2,16,6,0,64500,32,5,0,4,8,False,False,False,True
236295.004,2394,18,25,1,27482338.0216434,110659986.425328,1924.96923828125,2,25,6,0,0,25,8,0,15,10,False,True,False,True
236295.004,2394,18,25,1,26064893.8718989,104952498.950285,-1501.26611328125,2,31,6,0,64500,31,5,0,5,8,False,False,False,True
236295.004,2394,18,25,1,28135961.8566409,113291877.792807,1951.23657226563,2,18,6,0,64500,28,5,0,6,8,False,False,False,True
236295.004,2394,18,25,1,22781291.6212776,119716174.568026,2491.92260742188,0,4,0,0,64500,41,4,0,2,6,False,True,True,False
236295.004,2394,18,25,1,24857925.2474288,100092546.261065,-332.8759765625,2,9,6,0,64500,32,5,0,5,8,False,False,False,True
236295.004,2394,18,25,1,25697295.7117008,135040212.853363,1797.6865234375,2,16,0,0,64500,44,4,0,1,6,False,True,True,False
236295.004,2394,18,25,1,24857936.6029137,130629355.140857,-434.934326171875,2,9,0,0,64500,43,4,0,1,6,False,True,True,False
236295.004,2394,18,25,1,26055997.7578055,136925177.099696,-1490.83544921875,2,6,0,0,64500,42,4,0,2,6,False,True,True,False
236295.004,2394,18,25,1,24002320.0770162,126133122.582531,3317.4453125,0,27,0,0,64500,42,4,0,2,6,False,True,True,False
236295.004,2394,18,25,1,23032793.9932376,121038138.416336,-1516.29016113281,0,3,0,0,64500,44,3,0,1,6,False,True,True,False
236295.004,2394,18,25,1,25640263.5558773,134740475.121018,3645.81274414063,0,8,0,0,64500,28,6,0,6,8,False,False,False,True
236295.004,2394,18,25,1,21036267.1176769,110546383.161546,359.17041015625,0,16,0,0,64500,43,4,0,2,6,False,True,True,False
236295.004,2394,18,25,1,25532681.077004,134175143.684815,3455.5439453125,0,9,0,0,0,25,9,0,15,10,False,True,False,True
236295.004,2394,18,25,1,27482345.8034633,144420692.949764,2514.53271484375,2,25,0,0,64500,37,4,0,2,7,True,True,True,False
236295.004,2394,18,25,1,25199448.5615349,132423920.842865,-2011.39440917969,0,28,0,0,64500,35,5,0,4,8,False,False,False,True
236295.004,2394,18,25,1,26230851.7704012,137843985.118369,-3308.5986328125,0,32,0,0,2120,26,8,0,8,8,False,False,False,True
236295.004,2394,18,25,1,23036198.6421906,121056024.099732,-1554.41320800781,0,31,0,0,64500,40,4,0,2,7,True,True,True,False
236295.004,2394,18,25,1,25769501.2527482,135419687.248329,1823.8369140625,2,5,0,0,64500,39,4,0,2,7,True,True,True,False
236295.004,2394,18,25,1,22234087.8614773,116840918.029334,-2213.20434570313,0,26,0,0,64500,42,4,0,2,6,False,True,True,False
236300.004,2394,18,24,1,28133550.3979289,147842860.478677,2546.82934570313,2,18,0,0,64500,36,5,0,3,7,True,True,True,False
236300.004,2394,18,24,1,26066768.7288769,136981794.136531,-1959.62036132813,2,31,0,0,64500,39,4,0,2,6,False,True,True,False
236300.004,2394,18,24,1,28043789.8350186,147371033.559079,-2172.08544921875,2,4,0,0,64500,41,4,0,2,7,True,True,True,False
236300.004,2394,18,24,1,25767756.0769237,103756086.359319,1398.45971679688,2,5,6,0,64500,30,5,0,5,8,False,False,False,True
236300.004,2394,18,24,1,26057408.2010404,104922334.720241,-1142.57299804688,2,6,6,0,64500,32,5,0,5,8,False,False,False,True
236300.004,2394,18,24,1,25695575.47133,103465446.020796,1376.36865234375,2,16,6,0,64500,32,5,0,5,8,False,False,False,True
236300.004,2394,18,24,1,27479946.179489,110650355.365285,1927.36865234375,2,25,6,0,0,25,8,0,15,10,False,True,False,True
236300.004,2394,18,24,1,26066758.9884445,104960008.123146,-1501.83837890625,2,31,6,0,64500,31,5,0,6,8,False,False,False,True
236300.004,2394,18,24,1,28133539.9861517,113282124.69675,1951.28088378906,2,18,6,0,64500,28,5,0,6,8,False,False,False,True
236300.004,2394,18,24,1,22778921.8010188,119703720.618513,2491.41723632813,0,4,0,0,64500,41,4,0,2,6,False,True,True,False
236300.004,2394,18,24,1,24858340.1968544,100094217.487273,-333.563720703125,2,9,6,0,64500,32,5,0,4,8,False,False,False,True
236300.004,2394,18,24,1,24858351.7074369,130631536.252301,-435.54052734375,2,9,0,0,64500,43,4,0,1,6,False,True,True,False
236300.004,2394,18,24,1,26234015.3770535,137860680.624584,-3306.97509765625,0,32,0,0,0,24,9,0,15,11,True,True,False,True
236300.004,2394,18,24,1,26057417.4481202,136932636.633944,-1491.14086914063,2,6,0,0,64500,42,4,0,1,6,False,True,True,False
236300.004,2394,18,24,1,25767766.7815155,135410569.962886,1824.57348632813,2,5,0,0,64500,40,4,0,2,7,True,True,True,False
236300.004,2394,18,24,1,23037677.8426339,121063798.013446,-1553.82666015625,0,31,0,0,64500,40,4,0,2,7,True,True,True,False
236300.004,2394,18,24,1,25201363.2624555,132433981.048864,-2011.12670898438,0,28,0,0,64500,37,5,0,3,8,False,False,False,True
236300.004,2394,18,24,1,22236194.9252919,116851990.015886,-2213.7646484375,0,26,0,0,64500,42,4,0,2,6,False,True,True,False
236300.004,2394,18,24,1,21035926.746573,110544596.249472,357.144775390625,0,16,0,0,64500,43,4,0,1,6,False,True,True,False
236300.004,2394,18,24,1,25636795.1854998,134722249.230042,3646.87231445313,0,8,0,0,64500,29,6,0,6,8,False,False,False,True
236300.004,2394,18,24,1,23034238.0914511,121045727.262838,-1517.83618164063,0,3,0,0,64500,44,3,0,1,6,False,True,True,False
236300.004,2394,18,24,1,23999164.5006748,126116539.371838,3317.42749023438,0,27,0,0,64500,43,4,0,2,6,False,True,True,False
236300.004,2394,18,24,1,27479954.0728507,144408124.812987,2514.2216796875,2,25,0,0,64500,36,5,0,3,7,True,True,True,False
236300.004,2394,18,24,1,25695586.4864659,135031230.860903,1796.74401855469,2,16,0,0,64500,44,4,0,1,5,True,False,True,False
236305.004,2394,18,24,1,28131127.6701454,147830127.733174,2546.11499023438,2,18,0,0,64500,37,5,0,3,7,True,True,True,False
236305.004,2394,18,24,1,26068634.0998467,136991595.546791,-1960.90661621094,2,31,0,0,64500,39,4,0,2,7,True,True,True,False
236305.004,2394,18,24,1,28045857.6411482,147381898.331738,-2173.1767578125,2,4,0,0,64500,41,4,0,2,6,False,True,True,False
236305.004,2394,18,24,1,25766020.7647301,103749099.78029,1396.70056152344,2,5,6,0,64500,31,5,0,5,8,False,False,False,True
236305.004,2394,18,24,1,26068623.9608514,104967518.261933,-1502.58435058594,2,31,6,0,64500,31,5,0,5,8,False,False,False,True
236305.004,2394,18,24,1,24858755.9769104,100095891.354995,-335.850341796875,2,9,6,0,64500,32,5,0,5,8,False,False,False,True
236305.004,2394,18,24,1,25693866.9873804,103458566.563099,1375.32751464844,2,16,6,0,64500,32,5,0,5,8,False,False,False,True
236305.004,2394,18,24,1,27477556.2281006,110640731.828797,1923.85791015625,2,25,6,0,0,24,8,0,15,10,False,True,False,True
236305.004,2394,18,24,1,22776552.3271118,119691269.409139,2489.4384765625,0,4,0,0,64500,40,4,0,2,7,True,True,True,False
236305.004,2394,18,24,1,28131117.0665555,113272368.405134,1951.41552734375,2,18,6,0,64500,29,5,0,5,7,True,True,True,False
236305.004,2394,18,24,1,26058828.5074875,104928052.470319,-1144.39208984375,2,6,6,0,64500,32,5,0,5,8,False,False,False,True
236305.004,2394,18,24,1,25693877.8654273,135022252.589132,1794.75048828125,2,16,0,0,64500,44,4,0,1,5,True,False,True,False
236305.004,2394,18,24,1,23039156.6987495,121071570.201694,-1554.53515625,0,31,0,0,64500,40,4,0,2,7,True,True,True,False
236305.004,2394,18,24,1,26058837.1284535,136940098.792197,-1493.34448242188,2,6,0,0,64500,42,4,0,2,6,False,True,True,False
236305.004,2394,18,24,1,25766031.7200466,135401451.82668,1823.32397460938,2,5,0,0,64500,39,4,0,2,6,False,True,True,False
236305.004,2394,18,24,1,26237166.4067057,137877239.150071,-3308.6640625,0,32,0,0,0,23,9,0,15,10,False,True,False,True
236305.004,2394,18,24,1,25203277.3459874,132444037.979327,-2011.8486328125,0,28,0,0,64500,37,5,0,3,7,True,True,True,False
236305.004,2394,18,24,1,22238302.69947,116863066.434459,-2216.26684570313,0,26,0,0,64500,42,4,0,2,6,False,True,True,False
236305.004,2394,18,24,1,21035588.7904397,110542821.211785,353.340576171875,0,16,0,0,64500,43,4,0,2,6,False,True,True,False
236305.004,2394,18,24,1,25633325.2994662,134704016.15117,3646.74951171875,0,8,0,0,64500,26,6,0,7,8,False,False,False,True
236305.004,2394,18,24,1,23035683.9025082,121053325.25281,-1520.81872558594,0,3,0,0,64500,44,3,0,1,6,False,True,True,False
236305.004,2394,18,24,1,23996009.1473473,126099956.072687,3316.43505859375,0,27,0,0,64500,43,4,0,1,6,False,True,True,False
236305.004,2394,18,24,1,27477562.4745805,144395557.524237,2512.73583984375,2,25,0,0,64500,37,5,0,2,7,True,True,True,False
236305.004,2394,18,24,1,24858767.7407304,130633720.761183,-437.864013671875,2,9,0,0,64500,43,4,0,1,6,False,True,True,False
236325.004,2394,18,24,1,25759089.1930088,103721188.369551,1393.65747070313,2,5,6,0,64500,30,6,0,6,8,False,False,False,True
236325.004,2394,18,24,1,28121437.5908985,147779210.224622,2545.23364257813,2,18,0,0,64500,36,5,0,4,8,False,False,False,True
236325.004,2394,18,24,1,26076108.3026315,137030868.851311,-1966.42626953125,2,31,0,0,64500,40,4,0,2,6,False,True,True,False
236325.004,2394,18,24,1,28054139.2417057,147425418.570819,-2178.61645507813,2,4,0,0,64500,41,4,0,2,6,False,True,True,False
236325.004,2394,18,24,1,26064523.5712983,104950985.028232,-1148.84509277344,2,6,6,0,64500,32,5,0,5,8,False,False,False,True
236325.004,2394,18,24,1,22767090.0460785,119641546.608888,2482.4951171875,0,4,0,0,64500,39,4,0,2,7,True,True,True,False
236325.004,2394,18,24,1,25687050.1433022,103431119.175895,1368.94116210938,2,16,6,0,64500,32,5,0,6,8,False,False,False,True
236325.004,2394,18,24,1,27468001.1248918,110602257.357062,1921.55688476563,2,25,6,0,0,25,7,0,15,10,False,True,False,True
236325.004,2394,18,24,1,26076097.507508,104997610.735946,-1507.0068359375,2,31,6,0,64500,31,5,0,5,8,False,False,False,True
236325.004,2394,18,24,1,28121427.9835066,113233353.677845,1950.35400390625,2,18,6,0,64500,29,5,0,6,8,False,False,False,True
236325.004,2394,18,24,1,24860435.2994522,100102654.392055,-340.870361328125,2,9,6,0,64500,32,5,0,4,8,False,False,False,True
236325.004,2394,18,24,1,25687061.5623059,134986431.385578,1787.0009765625,2,16,0,0,64500,45,4,0,1,5,True,False,True,False
236325.004,2394,18,24,1,25210936.8290416,132484287.479121,-2013.45825195313,0,28,0,0,64500,37,5,0,3,8,False,False,False,True
236325.004,2394,18,24,1,26064533.1295504,136970027.86199,-1499.89526367188,2,6,0,0,64500,43,4,0,1,6,False,True,True,False
236325.004,2394,18,24,1,27468008.9326777,144345351.448559,2507.77514648438,2,25,0,0,64500,37,4,0,2,7,True,True,True,False
236325.004,2394,18,24,1,23983396.7251571,126033676.971275,3311.56005859375,0,27,0,0,64500,42,4,0,2,7,True,True,True,False
236325.004,2394,18,24,1,23041495.4127388,121083862.838135,-1532.79138183594,0,3,0,0,64500,44,3,0,1,6,False,True,True,False
236325.004,2394,18,24,1,25619459.8922417,134631123.695908,3647.97290039063,0,8,0,0,1100,27,8,0,7,8,False,False,False,True
236325.004,2394,18,24,1,21034270.3811189,110535893.521575,339.428680419922,0,16,0,0,64500,43,4,0,2,6,False,True,True,False
236325.004,2394,18,24,1,24860447.0618762,130642547.140867,-445.0078125,2,9,0,0,64500,43,4,0,1,6,False,True,True,False
236325.004,2394,18,24,1,22246752.1811037,116907470.051512,-2224.18701171875,0,26,0,0,64500,42,4,0,2,6,False,True,True,False
236325.004,2394,18,24,1,25512943.566739,134071221.465634,3453.04321289063,0,9,0,0,3000,32,8,0,5,8,False,False,False,True
236325.004,2394,18,24,1,23045079.6973743,121102696.399255,-1557.96655273438,0,31,0,0,64500,40,4,0,2,7,True,True,True,False
236325.004,2394,18,24,1,25759099.2529197,135365025.027569,1819.13403320313,2,5,0,0,64500,40,4,0,2,6,False,True,True,False
236330.004,2394,18,24,1,28119006.6320568,113223604.039159,1950.11157226563,2,18,6,0,64500,29,5,0,6,8,False,False,False,True
236330.004,2394,18,24,1,26077969.417214,105005148.204695,-1508.10766601563,2,31,6,0,64500,31,5,0,6,8,False,False,False,True
236330.004,2394,18,24,1,27465617.3519973,110592659.526006,1920.5263671875,2,25,6,0,0,25,7,0,15,10,False,True,False,True
236330.004,2394,18,24,1,25685350.6624085,103424276.306204,1368.16284179688,2,16,6,0,64500,31,5,0,5,8,False,False,False,True
236330.004,2394,18,24,1,24860859.6766721,100104363.507735,-342.078857421875,2,9,6,0,64500,32,5,0,5,8,False,False,False,True
236330.004,2394,18,24,1,26065951.4987441,104956735.033748,-1149.84265136719,2,6,6,0,64500,31,5,0,5,8,False,False,False,True
236330.004,2394,18,24,1,25757358.8199248,103714220.693771,1393.5341796875,2,5,6,0,64500,31,5,0,6,8,False,False,False,True
236330.004,2394,18,24,1,28056213.2531327,147436315.703594,-2179.56762695313,2,4,0,0,64500,41,4,0,2,6,False,True,True,False
236330.004,2394,18,24,1,28119015.640278,147766486.100021,2544.96728515625,2,18,0,0,64500,36,5,0,3,7,True,True,True,False
236330.004,2394,18,24,1,22764728.619514,119629138.298116,2481.15356445313,0,4,0,0,64500,39,4,0,2,7,True,True,True,False
236330.004,2394,18,24,1,25685362.1745265,134977500.860148,1785.56420898438,2,16,0,0,64500,45,3,0,1,5,True,False,True,False
236330.004,2394,18,24,1,26077980.1130807,137040705.87092,-1967.82006835938,2,31,0,0,64500,40,4,0,2,6,False,True,True,False
236330.004,2394,18,24,1,26065961.3269859,136977532.082568,-1501.38049316406,2,6,0,0,64500,43,4,0,1,6,False,True,True,False
236330.004,2394,18,24,1,24860871.9231651,130644777.680218,-446.547821044922,2,9,0,0,64500,43,4,0,1,6,False,True,True,False
236330.004,2394,18,24,1,23980246.3974224,126017122.608479,3310.64721679688,0,27,0,0,64500,43,4,0,1,6,False,True,True,False
236330.004,2394,18,24,1,23042955.3415107,121091535.384098,-1535.66955566406,0,3,0,0,64500,44,3,0,1,6,False,True,True,False
236330.004,2394,18,24,1,25615988.8644054,134612884.093586,3648.755859375,0,8,0,0,3100,26,8,0,9,8,False,False,False,True
236330.004,2394,18,24,1,21033949.4251971,110534206.536158,336.0830078125,0,16,0,0,64500,43,4,0,2,6,False,True,True,False
236330.004,2394,18,24,1,27465624.009744,144332817.600655,2506.45434570313,2,25,0,0,64500,37,5,0,2,7,True,True,True,False
236330.004,2394,18,24,1,22248869.6768679,116918597.242013,-2226.1220703125,0,26,0,0,64500,42,4,0,2,6,False,True,True,False
236330.004,2394,18,24,1,25212852.6070594,132494357.107705,-2013.71948242188,0,28,0,0,64500,36,5,0,3,7,True,True,True,False
236330.004,2394,18,24,1,23046562.5599203,121110489.137066,-1558.58740234375,0,31,0,0,64500,40,4,0,2,7,True,True,True,False
236330.004,2394,18,24,1,25757368.7332539,135355931.609488,1818.7412109375,2,5,0,0,64500,40,4,0,2,6,False,True,True,False
236330.004,2394,18,24,1,25509660.3507801,134053958.736936,3452.8564453125,0,9,0,0,5000,34,6,0,4,8,False,False,False,True
236335.004,2394,18,24,1,22762368.8549082,119616737.928664,2481.19140625,0,4,0,0,64500,40,4,0,2,7,True,True,True,False
236335.004,2394,18,24,1,26079842.5801249,105012690.560843,-1507.52954101563,2,31,6,0,64500,31,5,0,5,8,False,False,False,True
236335.004,2394,18,24,1,27463232.6323237,110583057.336366,1922.08227539063,2,25,6,0,0,25,8,0,15,11,True,True,False,True
236335.004,2394,18,24,1,25683652.9307246,103417440.251169,1367.55810546875,2,16,6,0,64500,31,5,0,5,8,False,False,False,True
236335.004,2394,18,24,1,24861285.8048468,100106079.150412,-342.095947265625,2,9,6,0,64500,32,5,0,5,8,False,False,False,True
236335.004,2394,18,24,1,26067380.9925912,104962490.950963,-1150.27294921875,2,6,6,0,64500,32,5,0,5,8,False,False,False,True
236335.004,2394,18,24,1,25755629.1336814,103707256.23749,1394.66638183594,2,5,6,0,64500,31,5,0,6,8,False,False,False,True
236335.004,2394,18,24,1,28058287.7745249,147447218.604334,-2179.22680664063,2,4,0,0,64500,41,4,0,2,6,False,True,True,False
236335.004,2394,18,24,1,28116585.4958728,113213855.173397,1951.41821289063,2,18,6,0,64500,29,5,0,6,8,False,False,False,True
236335.004,2394,18,24,1,28116594.4994872,147753763.032075,2546.14868164063,2,18,0,0,64500,36,5,0,3,7,True,True,True,False
236335.004,2394,18,24,1,25683664.3310217,134968579.229155,1785.19616699219,2,16,0,0,64500,45,4,0,1,6,False,True,True,False
236335.004,2394,18,24,1,26079853.5927479,137050549.332699,-1967.576171875,2,31,0,0,64500,40,4,0,2,7,True,True,True,False
236335.004,2394,18,24,1,26067390.9692995,136985044.042596,-1501.35278320313,2,6,0,0,64500,43,4,0,1,6,False,True,True,False
236335.004,2394,18,24,1,27463239.8861698,144320289.728459,2506.71118164063,2,25,0,0,64500,38,5,0,3,7,True,True,True,False
236335.004,2394,18,24,1,23977097.1488092,126000573.402273,3311.32080078125,0,27,0,0,64500,43,4,0,2,6,False,True,True,False
236335.004,2394,18,24,1,23044418.0989628,121099222.116829,-1536.7490234375,0,3,0,0,64500,44,3,0,1,6,False,True,True,False
236335.004,2394,18,24,1,25612519.423143,134594693.168736,3650.00732421875,0,8,0,0,1000,25,8,0,11,9,True,False,False,True
236335.004,2394,18,24,1,21033631.5103596,110532536.50764,334.3115234375,0,16,0,0,64500,43,4,0,2,7,True,True,True,False
236335.004,2394,18,24,1,24861298.0768171,130647016.751701,-446.89892578125,2,9,0,0,64500,43,4,0,2,6,False,True,True,False
236335.004,2394,18,24,1,22250988.8267033,116929733.878538,-2226.677734375,0,26,0,0,64500,42,4,0,2,6,False,True,True,False
236335.004,2394,18,24,1,25214769.1183354,132504428.664778,-2012.26416015625,0,28,0,0,64500,36,5,0,4,8,False,False,False,True
236335.004,2394,18,24,1,23048045.9884816,121118285.310428,-1557.77880859375,0,31,0,0,64500,40,4,0,2,7,True,True,True,False
236335.004,2394,18,24,1,25755639.7781048,135346842.488221,1819.34924316406,2,5,0,0,64500,40,4,0,2,7,True,True,True,False
236335.004,2394,18,24,1,25506376.056607,134036697.366792,3454.11474609375,0,9,0,0,7000,35,5,0,4,8,False,False,False,True
236355.004,2394,18,24,1,28106882.4703792,113174785.20704,1953.173828125,2,18,6,0,64500,29,5,0,6,8,False,False,False,True
236355.004,2394,18,24,1,26087326.8444958,105042826.185726,-1508.42309570313,2,31,6,0,64500,31,5,0,5,8,False,False,False,True
236355.004,2394,18,24,1,27453688.3354067,110544626.369469,1919.83117675781,2,25,6,0,0,26,8,0,15,10,False,True,False,True
236355.004,2394,18,24,1,25676858.2198046,103390081.144017,1365.76513671875,2,16,6,0,64500,32,5,0,5,8,False,False,False,True
236355.004,2394,18,24,1,24862985.5333242,100112924.265349,-344.806640625,2,9,6,0,64500,32,5,0,5,8,False,False,False,True
236355.004,2394,18,24,1,26073093.063454,104985490.8799,-1152.1953125,2,6,6,0,64500,31,5,0,5,8,False,False,False,True
236355.004,2394,18,24,1,25748698.0049164,103679348.778955,1393.02416992188,2,5,6,0,64500,30,5,0,6,8,False,False,False,True
236355.004,2394,18,24,1,28066577.4509035,147490779.815423,-2180.07250976563,2,4,0,0,64500,41,4,0,2,6,False,True,True,False
236355.004,2394,18,24,1,26087337.4836841,137089878.899319,-1968.65844726563,2,31,0,0,64500,39,4,0,2,7,True,True,True,False
236355.004,2394,18,24,1,22752925.2447703,119567107.85151,2478.44848632813,0,4,0,0,64500,40,4,0,2,7,True,True,True,False
236355.004,2394,18,24,1,25676870.0323456,134932873.287006,1782.05578613281,2,16,0,0,64500,45,3,0,1,5,True,False,True,False
236355.004,2394,18,24,1,28106891.5763216,147702773.340161,2549.28051757813,2,18,0,0,64500,35,5,0,3,7,True,True,True,False
236355.004,2394,18,24,1,26073102.0004783,137015060.986892,-1503.78894042969,2,6,0,0,64500,42,4,0,2,6,False,True,True,False
236355.004,2394,18,24,1,27453696.1156909,144270130.272601,2505.72094726563,2,25,0,0,64500,38,5,0,2,7,True,True,True,False
236355.004,2394,18,24,1,23964489.387293,125934320.158494,3311.18383789063,0,27,0,0,64500,42,4,0,1,6,False,True,True,False
236355.004,2394,18,24,1,23050275.4074295,121130002.566404,-1544.2978515625,0,3,0,0,64500,44,3,0,1,6,False,True,True,False
236355.004,2394,18,24,1,25598641.3340775,134521767.740352,3661.4013671875,0,8,0,0,0,22,10,0,15,12,False,False,True,True
236355.004,2394,18,24,1,21032371.9837273,110525917.355592,324.5966796875,0,16,0,0,64500,43,4,0,1,6,False,True,True,False
236355.004,2394,18,24,1,24862997.8327263,130655950.215809,-449.751190185547,2,9,0,0,64500,43,4,0,1,6,False,True,True,False
236355.004,2394,18,24,1,22259462.7218896,116974266.296165,-2230.13549804688,0,26,0,0,64500,41,4,0,2,6,False,True,True,False
236355.004,2394,18,24,1,25222417.95913,132544625.374689,-2010.748046875,0,28,0,0,64500,36,5,0,3,8,False,False,False,True
236355.004,2394,18,24,1,23053965.928153,121149395.886679,-1556.44494628906,0,31,0,0,64500,40,4,0,2,7,True,True,True,False
236355.004,2394,18,24,1,25748709.3333884,135310420.760869,1819.5244140625,2,5,0,0,64500,39,4,0,2,6,False,True,True,False
236355.004,2394,18,24,1,25493220.1121359,133967557.074528,3457.5,0,9,0,0,15000,35,5,0,4,8,False,False,False,True
236360.004,2394,18,23,1,22750568.3523308,119554722.460112,2475.74096679688,0,4,0,0,64500,40,4,0,2,7,True,True,True,False
236360.004,2394,18,23,1,26089201.3055633,105050374.024357,-1510.33862304688,2,31,6,0,64500,31,5,0,5,8,False,False,False,True
236360.004,2394,18,23,1,27451305.8264663,110535033.245229,1918.88256835938,2,25,6,0,0,26,7,0,15,10,False,True,False,True
236360.004,2394,18,23,1,25675164.293385,103383260.113169,1363.326171875,2,16,6,0,64500,32,5,0,5,8,False,False,False,True
236360.004,2394,18,23,1,24863415.2149915,100114653.613622,-346.720458984375,2,9,6,0,64500,32,5,0,5,8,False,False,False,True
236360.004,2394,18,23,1,26074525.274649,104991257.390776,-1154.07397460938,2,6,6,0,64500,31,5,0,5,8,False,False,False,True
236360.004,2394,18,23,1,25746967.8452835,103672381.802547,1392.37890625,2,5,6,0,64500,30,6,0,6,8,False,False,False,True
236360.004,2394,18,23,1,28068652.7165126,147501686.786294,-2182.61206054688,2,4,0,0,64500,41,4,0,2,6,False,True,True,False
236360.004,2394,18,23,1,26089211.7924461,137099729.479875,-1971.05639648438,2,31,0,0,64500,40,4,0,2,6,False,True,True,False
236360.004,2394,18,23,1,28104467.0739208,147690030.850404,2548.1337890625,2,18,0,0,64500,35,5,0,3,7,True,True,True,False
236360.004,2394,18,23,1,28104457.756761,113165021.463277,1952.33911132813,2,18,6,0,64500,29,5,0,6,8,False,False,False,True
236360.004,2394,18,23,1,24863427.3984543,130658207.189986,-452.865966796875,2,9,0,0,64500,43,4,0,1,6,False,True,True,False
236360.004,2394,18,23,1,26074534.3931556,137022586.766714,-1506.32080078125,2,6,0,0,64500,42,4,0,1,6,False,True,True,False
236360.004,2394,18,23,1,27451313.2793845,144257607.700035,2503.31860351563,2,25,0,0,64500,38,4,0,2,7,True,True,True,False
236360.004,2394,18,23,1,23961340.6533914,125917772.123869,3308.49536132813,0,27,0,0,64500,42,4,0,2,6,False,True,True,False
236360.004,2394,18,23,1,23051746.6976193,121137735.274014,-1548.2666015625,0,3,0,0,64500,44,3,0,1,6,False,True,True,False
236360.004,2394,18,23,1,21032065.5773085,110524307.060433,319.959716796875,0,16,0,0,64500,43,4,0,2,6,False,True,True,False
236360.004,2394,18,23,1,25675175.990615,134923971.232097,1779.03759765625,2,16,0,0,64500,45,3,0,1,5,True,False,True,False
236360.004,2394,18,23,1,22261586.3761846,116985425.111261,-2233.23364257813,0,26,0,0,64500,41,4,0,2,6,False,True,True,False
236360.004,2394,18,23,1,25224331.9270716,132554681.443192,-2012.06140136719,0,28,0,0,64500,37,5,0,3,7,True,True,True,False
236360.004,2394,18,23,1,23055447.989036,121157184.301266,-1558.36303710938,0,31,0,0,64500,40,4,0,2,7,True,True,True,False
236360.004,2394,18,23,1,25746978.7034372,135301328.302212,1817.53271484375,2,5,0,0,64500,39,4,0,2,7,True,True,True,False
236360.004,2394,18,23,1,25489932.0436901,133950277.690152,3454.03686523438,0,9,0,0,17000,35,5,0,4,8,False,False,False,True
236370.004,2394,18,23,1,22745861.3023981,119529987.009387,2471.41967773438,0,4,0,0,64500,41,4,0,2,7,True,True,True,False
236370.004,2394,18,23,1,26092956.1194501,105065492.940014,-1513.27197265625,2,31,6,0,64500,31,5,0,6,8,False,False,False,True
236370.004,2394,18,23,1,27446544.498818,110515861.341168,1914.78173828125,2,25,6,0,0,26,7,0,15,10,False,True,False,True
236370.004,2394,18,23,1,25671783.2836836,103369647.053876,1359.47631835938,2,16,6,0,64500,32,5,0,5,8,False,False,False,True
236370.004,2394,18,23,1,24864281.5615542,100118140.626552,-350.225830078125,2,9,6,0,64500,32,5,0,5,8,False,False,False,True
236370.004,2394,18,23,1,26077395.9451244,105002816.766568,-1157.27685546875,2,6,6,0,64500,31,5,0,6,8,False,False,False,True
236370.004,2394,18,23,1,25743511.8609309,103658466.488872,1390.16162109375,2,5,6,0,64500,31,5,0,5,8,False,False,False,True
236370.004,2394,18,23,1,28072809.4139397,147523529.213954,-2185.85302734375,2,4,0,0,64500,41,4,0,2,6,False,True,True,False
236370.004,2394,18,23,1,26092967.2168114,137119460.973659,-1974.61376953125,2,31,0,0,64500,40,4,0,2,6,False,True,True,False
236370.004,2394,18,23,1,28099619.7871979,147664560.469005,2546.69604492188,2,18,0,0,64500,35,5,0,4,8,False,False,False,True
236370.004,2394,18,23,1,28099610.8057803,113145505.211715,1951.32177734375,2,18,6,0,64500,28,5,0,7,8,False,False,False,True
236370.004,2394,18,23,1,25671794.9319133,134906205.061636,1774.21154785156,2,16,0,0,64500,45,4,0,1,5,True,False,True,False
236370.004,2394,18,23,1,26077405.3444399,137037672.794164,-1510.65246582031,2,6,0,0,64500,42,4,0,1,6,False,True,True,False
236370.004,2394,18,23,1,25743522.2718007,135283167.630043,1814.7060546875,2,5,0,0,64500,40,4,0,2,7,True,True,True,False
236370.004,2394,18,23,1,23058416.5102113,121172782.613979,-1561.22448730469,0,31,0,0,64500,40,4,0,2,7,True,True,True,False
236370.004,2394,18,23,1,25228162.5695535,132574810.426485,-2013.55322265625,0,28,0,0,64500,38,5,0,3,7,True,True,True,False
236370.004,2394,18,23,1,22265840.6554387,117007782.082754,-2238.21044921875,0,26,0,0,64500,42,4,0,1,6,False,True,True,False
